Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type
36.22,12.74,0.54,0.02,94.33,99.99,65700,1,0,0,0,0,0,0,0,1,Maximum_Load
39.82,18.43,0.0,0.02,90.75,100.0,66600,1,0,0,0,0,0,0,0,1,Maximum_Load
37.08,4.18,1.94,0.02,99.37,99.86,67500,1,0,0,0,0,0,0,0,1,Maximum_Load
42.98,5.47,0.18,0.02,99.2,100.0,68400,1,0,0,0,0,0,0,0,1,Maximum_Load
37.94,0.86,1.58,0.02,99.97,99.91,69300,1,0,0,0,0,0,0,0,1,Maximum_Load
39.71,3.74,0.79,0.02,99.56,99.98,70200,1,0,0,0,0,0,0,0,1,Maximum_Load
43.2,5.69,0.18,0.02,99.14,100.0,71100,1,0,0,0,0,0,0,0,1,Maximum_Load
37.33,1.19,1.66,0.02,99.95,99.9,72000,1,0,0,0,0,0,0,0,1,Maximum_Load
41.0,5.62,0.54,0.02,99.07,99.99,72900,1,0,0,0,0,0,0,0,1,Medium_Load
37.3,2.88,1.22,0.02,99.7,99.95,73800,1,0,0,0,0,0,0,0,1,Medium_Load
32.72,2.02,6.98,0.02,99.81,97.8,74700,1,0,0,0,0,0,0,0,1,Medium_Load
9.83,0.0,23.83,0.0,100.0,38.13,75600,1,0,0,0,0,0,0,0,1,Medium_Load
7.96,0.0,24.8,0.0,100.0,30.56,76500,1,0,0,0,0,0,0,0,1,Medium_Load
5.44,0.0,26.82,0.0,100.0,19.88,77400,1,0,0,0,0,0,0,0,1,Medium_Load
5.11,0.0,26.78,0.0,100.0,18.74,78300,1,0,0,0,0,0,0,0,1,Medium_Load
5.18,0.0,26.78,0.0,100.0,18.99,79200,1,0,0,0,0,0,0,0,1,Medium_Load
4.97,1.91,15.16,0.0,93.34,31.15,80100,1,0,0,0,0,0,0,0,1,Maximum_Load
4.75,5.26,0.0,0.0,67.02,100.0,81000,1,0,0,0,0,0,0,0,1,Maximum_Load
4.64,5.15,0.0,0.0,66.94,100.0,81900,1,0,0,0,0,0,0,0,1,Maximum_Load
4.64,4.97,0.0,0.0,68.24,100.0,82800,1,0,0,0,0,0,0,0,1,Maximum_Load
4.72,4.39,0.0,0.0,73.22,100.0,83700,1,0,0,0,0,0,0,0,1,Light_Load
4.61,4.25,0.0,0.0,73.52,100.0,84600,1,0,0,0,0,0,0,0,1,Light_Load
4.57,4.43,0.0,0.0,71.8,100.0,85500,1,0,0,0,0,0,0,0,1,Light_Load
4.57,4.5,0.0,0.0,71.25,100.0,0,1,0,0,0,0,0,0,0,1,Light_Load
4.61,4.57,0.0,0.0,71.02,100.0,900,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.57,0.0,0.0,71.25,100.0,1800,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.68,0.0,0.0,70.41,100.0,2700,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.79,0.0,0.0,69.34,100.0,3600,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.64,0.0,0.0,70.48,100.0,4500,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.93,0.0,0.0,68.3,100.0,5400,1,0,0,0,0,0,1,0,0,Light_Load
4.68,4.64,0.0,0.0,71.01,100.0,6300,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.79,0.0,0.0,69.58,100.0,7200,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.75,0.0,0.0,69.65,100.0,8100,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.9,0.0,0.0,68.76,100.0,9000,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.9,0.0,0.0,68.52,100.0,9900,1,0,0,0,0,0,1,0,0,Light_Load
4.68,4.93,0.0,0.0,68.85,100.0,10800,1,0,0,0,0,0,1,0,0,Light_Load
4.68,5.0,0.0,0.0,68.34,100.0,11700,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.86,0.0,0.0,68.82,100.0,12600,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.86,0.0,0.0,68.82,100.0,13500,1,0,0,0,0,0,1,0,0,Light_Load
4.68,5.15,0.0,0.0,67.25,100.0,14400,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.72,0.0,0.0,69.87,100.0,15300,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.72,0.0,0.0,70.1,100.0,16200,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.54,0.0,0.0,71.48,100.0,17100,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.64,0.0,0.0,70.48,100.0,18000,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.5,0.0,0.0,71.56,100.0,18900,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.5,0.0,0.0,71.79,100.0,19800,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.39,0.0,0.0,72.42,100.0,20700,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.54,0.0,0.0,71.25,100.0,21600,1,0,0,0,0,0,1,0,0,Light_Load
4.61,4.64,0.0,0.0,70.48,100.0,22500,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.82,0.0,0.0,69.35,100.0,23400,1,0,0,0,0,0,1,0,0,Light_Load
4.57,4.68,0.0,0.0,69.86,100.0,24300,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.57,0.0,0.0,71.25,100.0,25200,1,0,0,0,0,0,1,0,0,Light_Load
4.54,4.61,0.0,0.0,70.17,100.0,26100,1,0,0,0,0,0,1,0,0,Light_Load
5.36,4.79,0.0,0.0,74.56,100.0,27000,1,0,0,0,0,0,1,0,0,Light_Load
7.06,4.9,0.0,0.0,82.15,100.0,27900,1,0,0,0,0,0,1,0,0,Light_Load
7.81,4.68,0.0,0.0,85.78,100.0,28800,1,0,0,0,0,0,1,0,0,Light_Load
83.23,51.73,0.0,0.04,84.93,100.0,29700,1,0,0,0,0,0,1,0,0,Light_Load
136.19,74.88,0.0,0.06,87.63,100.0,30600,1,0,0,0,0,0,1,0,0,Light_Load
108.29,75.82,0.0,0.05,81.92,100.0,31500,1,0,0,0,0,0,1,0,0,Light_Load
131.18,53.6,0.0,0.06,92.57,100.0,32400,1,0,0,0,0,0,1,0,0,Light_Load
136.04,56.7,0.0,0.06,92.3,100.0,33300,1,0,0,0,0,0,1,0,0,Medium_Load
128.02,46.22,0.0,0.06,94.06,100.0,34200,1,0,0,0,0,0,1,0,0,Medium_Load
132.84,53.53,0.0,0.06,92.75,100.0,35100,1,0,0,0,0,0,1,0,0,Medium_Load
111.49,39.17,0.0,0.05,94.35,100.0,36000,1,0,0,0,0,0,1,0,0,Medium_Load
124.78,38.95,0.0,0.06,95.46,100.0,36900,1,0,0,0,0,0,1,0,0,Maximum_Load
96.66,30.89,0.0,0.04,95.25,100.0,37800,1,0,0,0,0,0,1,0,0,Maximum_Load
128.81,41.04,0.0,0.06,95.28,100.0,38700,1,0,0,0,0,0,1,0,0,Maximum_Load
78.37,28.94,0.0,0.04,93.81,100.0,39600,1,0,0,0,0,0,1,0,0,Maximum_Load
104.8,59.04,0.0,0.05,87.13,100.0,40500,1,0,0,0,0,0,1,0,0,Maximum_Load
131.83,61.2,0.0,0.06,90.7,100.0,41400,1,0,0,0,0,0,1,0,0,Maximum_Load
113.11,60.19,0.0,0.05,88.28,100.0,42300,1,0,0,0,0,0,1,0,0,Maximum_Load
128.05,60.55,0.0,0.06,90.4,100.0,43200,1,0,0,0,0,0,1,0,0,Maximum_Load
14.15,3.78,18.79,0.01,96.61,60.16,44100,1,0,0,0,0,0,1,0,0,Medium_Load
7.85,0.0,26.39,0.0,100.0,28.51,45000,1,0,0,0,0,0,1,0,0,Medium_Load
7.02,0.0,26.89,0.0,100.0,25.26,45900,1,0,0,0,0,0,1,0,0,Medium_Load
7.63,0.07,26.46,0.0,100.0,27.71,46800,1,0,0,0,0,0,1,0,0,Medium_Load
78.37,21.24,1.19,0.04,96.52,99.99,47700,1,0,0,0,0,0,1,0,0,Medium_Load
135.43,51.95,0.0,0.06,93.37,100.0,48600,1,0,0,0,0,0,1,0,0,Medium_Load
105.12,33.66,0.0,0.05,95.24,100.0,49500,1,0,0,0,0,0,1,0,0,Medium_Load
120.6,41.4,0.0,0.06,94.58,100.0,50400,1,0,0,0,0,0,1,0,0,Medium_Load
117.97,41.72,0.0,0.05,94.28,100.0,51300,1,0,0,0,0,0,1,0,0,Medium_Load
121.93,43.56,0.0,0.06,94.17,100.0,52200,1,0,0,0,0,0,1,0,0,Medium_Load
121.07,44.35,0.0,0.06,93.9,100.0,53100,1,0,0,0,0,0,1,0,0,Medium_Load
115.42,38.45,0.0,0.05,94.87,100.0,54000,1,0,0,0,0,0,1,0,0,Medium_Load
115.49,41.15,0.0,0.05,94.2,100.0,54900,1,0,0,0,0,0,1,0,0,Medium_Load
101.92,39.06,0.0,0.05,93.38,100.0,55800,1,0,0,0,0,0,1,0,0,Medium_Load
138.06,51.8,0.0,0.06,93.63,100.0,56700,1,0,0,0,0,0,1,0,0,Medium_Load
118.94,49.97,0.0,0.05,92.19,100.0,57600,1,0,0,0,0,0,1,0,0,Medium_Load
144.29,54.94,0.0,0.07,93.45,100.0,58500,1,0,0,0,0,0,1,0,0,Medium_Load
88.27,28.73,0.0,0.04,95.09,100.0,59400,1,0,0,0,0,0,1,0,0,Medium_Load
119.99,38.99,0.0,0.06,95.1,100.0,60300,1,0,0,0,0,0,1,0,0,Medium_Load
97.63,37.26,0.0,0.04,93.43,100.0,61200,1,0,0,0,0,0,1,0,0,Medium_Load
130.61,43.88,0.0,0.06,94.79,100.0,62100,1,0,0,0,0,0,1,0,0,Maximum_Load
122.04,51.44,0.0,0.06,92.15,100.0,63000,1,0,0,0,0,0,1,0,0,Maximum_Load
43.06,1.94,3.46,0.02,99.9,99.68,63900,1,0,0,0,0,0,1,0,0,Maximum_Load
65.38,7.09,2.12,0.03,99.42,99.95,64800,1,0,0,0,0,0,1,0,0,Maximum_Load
39.71,16.24,0.54,0.02,92.56,99.99,65700,1,0,0,0,0,0,1,0,0,Maximum_Load
51.59,33.34,0.0,0.02,83.99,100.0,66600,1,0,0,0,0,0,1,0,0,Maximum_Load
46.4,15.26,0.0,0.02,94.99,100.0,67500,1,0,0,0,0,0,1,0,0,Maximum_Load
67.18,28.55,0.0,0.03,92.03,100.0,68400,1,0,0,0,0,0,1,0,0,Maximum_Load
53.39,18.0,0.0,0.02,94.76,100.0,69300,1,0,0,0,0,0,1,0,0,Maximum_Load
52.74,16.31,0.0,0.02,95.54,100.0,70200,1,0,0,0,0,0,1,0,0,Maximum_Load
69.84,38.88,0.0,0.03,87.37,100.0,71100,1,0,0,0,0,0,1,0,0,Maximum_Load
51.16,17.93,0.0,0.02,94.37,100.0,72000,1,0,0,0,0,0,1,0,0,Maximum_Load
64.58,28.58,0.0,0.03,91.45,100.0,72900,1,0,0,0,0,0,1,0,0,Medium_Load
69.3,39.92,0.0,0.03,86.65,100.0,73800,1,0,0,0,0,0,1,0,0,Medium_Load
46.62,11.99,0.04,0.02,96.85,100.0,74700,1,0,0,0,0,0,1,0,0,Medium_Load
36.22,3.1,2.77,0.02,99.64,99.71,75600,1,0,0,0,0,0,1,0,0,Medium_Load
8.28,0.0,24.08,0.0,100.0,32.52,76500,1,0,0,0,0,0,1,0,0,Medium_Load
6.08,0.0,25.56,0.0,100.0,23.14,77400,1,0,0,0,0,0,1,0,0,Medium_Load
5.26,0.0,25.78,0.0,100.0,19.99,78300,1,0,0,0,0,0,1,0,0,Medium_Load
5.15,0.0,25.85,0.0,100.0,19.54,79200,1,0,0,0,0,0,1,0,0,Medium_Load
5.04,2.16,14.65,0.0,91.91,32.53,80100,1,0,0,0,0,0,1,0,0,Maximum_Load
4.82,6.37,0.0,0.0,60.34,100.0,81000,1,0,0,0,0,0,1,0,0,Maximum_Load
4.75,6.34,0.0,0.0,59.96,100.0,81900,1,0,0,0,0,0,1,0,0,Maximum_Load
4.79,6.01,0.0,0.0,62.33,100.0,82800,1,0,0,0,0,0,1,0,0,Maximum_Load
4.64,5.18,0.0,0.0,66.72,100.0,83700,1,0,0,0,0,0,1,0,0,Light_Load
4.64,4.79,0.0,0.0,69.58,100.0,84600,1,0,0,0,0,0,1,0,0,Light_Load
4.61,5.04,0.0,0.0,67.49,100.0,85500,1,0,0,0,0,0,1,0,0,Light_Load
4.64,5.04,0.0,0.0,67.73,100.0,0,1,0,0,0,0,0,1,0,0,Light_Load
4.72,5.15,0.0,0.0,67.57,100.0,900,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.22,0.0,0.0,66.75,100.0,1800,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.54,0.0,0.0,64.53,100.0,2700,1,0,1,0,0,0,0,0,0,Light_Load
4.72,5.58,0.0,0.0,64.58,100.0,3600,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.36,0.0,0.0,65.77,100.0,4500,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.33,0.0,0.0,65.98,100.0,5400,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.86,0.0,0.0,68.82,100.0,6300,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.68,0.0,0.0,70.18,100.0,7200,1,0,1,0,0,0,0,0,0,Light_Load
4.64,5.0,0.0,0.0,68.02,100.0,8100,1,0,1,0,0,0,0,0,0,Light_Load
4.64,4.97,0.0,0.0,68.24,100.0,9000,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.22,0.0,0.0,66.75,100.0,9900,1,0,1,0,0,0,0,0,0,Light_Load
4.64,5.04,0.0,0.0,67.73,100.0,10800,1,0,1,0,0,0,0,0,0,Light_Load
4.61,5.08,0.0,0.0,67.2,100.0,11700,1,0,1,0,0,0,0,0,0,Light_Load
4.68,5.04,0.0,0.0,68.05,100.0,12600,1,0,1,0,0,0,0,0,0,Light_Load
4.61,5.0,0.0,0.0,67.79,100.0,13500,1,0,1,0,0,0,0,0,0,Light_Load
4.72,5.0,0.0,0.0,68.65,100.0,14400,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.68,0.0,0.0,70.18,100.0,15300,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.72,0.0,0.0,69.87,100.0,16200,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.86,0.0,0.0,68.82,100.0,17100,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.82,0.0,0.0,69.12,100.0,18000,1,0,1,0,0,0,0,0,0,Light_Load
4.68,4.97,0.0,0.0,68.55,100.0,18900,1,0,1,0,0,0,0,0,0,Light_Load
4.64,4.93,0.0,0.0,68.54,100.0,19800,1,0,1,0,0,0,0,0,0,Light_Load
4.57,4.79,0.0,0.0,69.03,100.0,20700,1,0,1,0,0,0,0,0,0,Light_Load
4.64,4.93,0.0,0.0,68.54,100.0,21600,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.79,0.0,0.0,69.34,100.0,22500,1,0,1,0,0,0,0,0,0,Light_Load
4.64,4.82,0.0,0.0,69.35,100.0,23400,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.72,0.0,0.0,69.87,100.0,24300,1,0,1,0,0,0,0,0,0,Light_Load
4.61,4.9,0.0,0.0,68.52,100.0,25200,1,0,1,0,0,0,0,0,0,Light_Load
4.57,5.08,0.0,0.0,66.88,100.0,26100,1,0,1,0,0,0,0,0,0,Light_Load
5.33,4.97,0.0,0.0,73.14,100.0,27000,1,0,1,0,0,0,0,0,0,Light_Load
6.98,5.18,0.0,0.0,80.3,100.0,27900,1,0,1,0,0,0,0,0,0,Light_Load
7.02,4.97,0.0,0.0,81.62,100.0,28800,1,0,1,0,0,0,0,0,0,Light_Load
72.14,45.22,0.0,0.03,84.73,100.0,29700,1,0,1,0,0,0,0,0,0,Light_Load
117.61,66.56,0.0,0.05,87.03,100.0,30600,1,0,1,0,0,0,0,0,0,Light_Load
98.71,62.35,0.0,0.05,84.55,100.0,31500,1,0,1,0,0,0,0,0,0,Light_Load
136.48,59.44,0.0,0.06,91.68,100.0,32400,1,0,1,0,0,0,0,0,0,Light_Load
120.71,36.47,0.0,0.06,95.73,100.0,33300,1,0,1,0,0,0,0,0,0,Medium_Load
94.82,32.76,0.0,0.04,94.52,100.0,34200,1,0,1,0,0,0,0,0,0,Medium_Load
114.7,39.02,0.0,0.05,94.67,100.0,35100,1,0,1,0,0,0,0,0,0,Medium_Load
132.16,45.47,0.0,0.06,94.56,100.0,36000,1,0,1,0,0,0,0,0,0,Medium_Load
77.08,26.35,0.0,0.04,94.62,100.0,36900,1,0,1,0,0,0,0,0,0,Maximum_Load
128.56,45.4,0.0,0.06,94.29,100.0,37800,1,0,1,0,0,0,0,0,0,Maximum_Load
132.48,46.04,0.0,0.06,94.46,100.0,38700,1,0,1,0,0,0,0,0,0,Maximum_Load
114.3,43.81,0.0,0.05,93.38,100.0,39600,1,0,1,0,0,0,0,0,0,Maximum_Load
129.85,63.86,0.0,0.06,89.74,100.0,40500,1,0,1,0,0,0,0,0,0,Maximum_Load
120.28,65.99,0.0,0.06,87.67,100.0,41400,1,0,1,0,0,0,0,0,0,Maximum_Load
130.03,63.79,0.0,0.06,89.78,100.0,42300,1,0,1,0,0,0,0,0,0,Maximum_Load
97.88,42.19,0.0,0.04,91.83,100.0,43200,1,0,1,0,0,0,0,0,0,Maximum_Load
8.86,0.72,20.2,0.0,99.67,40.17,44100,1,0,1,0,0,0,0,0,0,Medium_Load
7.92,0.0,26.32,0.0,100.0,28.81,45000,1,0,1,0,0,0,0,0,0,Medium_Load
8.32,0.0,25.74,0.0,100.0,30.76,45900,1,0,1,0,0,0,0,0,0,Medium_Load
8.21,0.0,25.81,0.0,100.0,30.31,46800,1,0,1,0,0,0,0,0,0,Medium_Load
50.08,10.12,7.6,0.02,98.02,98.87,47700,1,0,1,0,0,0,0,0,0,Medium_Load
124.63,41.83,0.0,0.06,94.8,100.0,48600,1,0,1,0,0,0,0,0,0,Medium_Load
114.05,36.43,0.0,0.05,95.26,100.0,49500,1,0,1,0,0,0,0,0,0,Medium_Load
69.73,19.37,0.0,0.03,96.35,100.0,50400,1,0,1,0,0,0,0,0,0,Medium_Load
72.58,29.77,0.0,0.03,92.52,100.0,51300,1,0,1,0,0,0,0,0,0,Medium_Load
87.05,36.65,0.0,0.04,92.16,100.0,52200,1,0,1,0,0,0,0,0,0,Medium_Load
132.23,59.04,0.0,0.06,91.31,100.0,53100,1,0,1,0,0,0,0,0,0,Medium_Load
81.72,28.76,0.0,0.04,94.33,100.0,54000,1,0,1,0,0,0,0,0,0,Medium_Load
96.84,36.9,0.0,0.04,93.45,100.0,54900,1,0,1,0,0,0,0,0,0,Medium_Load
129.85,56.52,0.0,0.06,91.69,100.0,55800,1,0,1,0,0,0,0,0,0,Medium_Load
92.95,38.09,0.0,0.04,92.53,100.0,56700,1,0,1,0,0,0,0,0,0,Medium_Load
146.34,66.92,0.0,0.07,90.94,100.0,57600,1,0,1,0,0,0,0,0,0,Medium_Load
98.5,39.02,0.0,0.05,92.97,100.0,58500,1,0,1,0,0,0,0,0,0,Medium_Load
129.67,60.62,0.0,0.06,90.59,100.0,59400,1,0,1,0,0,0,0,0,0,Medium_Load
121.07,44.93,0.0,0.06,93.75,100.0,60300,1,0,1,0,0,0,0,0,0,Medium_Load
69.8,27.79,0.0,0.03,92.91,100.0,61200,1,0,1,0,0,0,0,0,0,Medium_Load
145.69,66.35,0.0,0.07,91.01,100.0,62100,1,0,1,0,0,0,0,0,0,Maximum_Load
117.68,51.98,0.0,0.05,91.47,100.0,63000,1,0,1,0,0,0,0,0,0,Maximum_Load
41.54,1.8,6.98,0.02,99.91,98.62,63900,1,0,1,0,0,0,0,0,0,Maximum_Load
75.06,13.5,3.56,0.03,98.42,99.89,64800,1,0,1,0,0,0,0,0,0,Maximum_Load
43.38,18.9,0.61,0.02,91.68,99.99,65700,1,0,1,0,0,0,0,0,0,Maximum_Load
68.54,45.68,0.0,0.03,83.21,100.0,66600,1,0,1,0,0,0,0,0,0,Maximum_Load
59.8,24.62,0.0,0.03,92.47,100.0,67500,1,0,1,0,0,0,0,0,0,Maximum_Load
65.05,27.65,0.0,0.03,92.03,100.0,68400,1,0,1,0,0,0,0,0,0,Maximum_Load
67.0,27.72,0.0,0.03,92.4,100.0,69300,1,0,1,0,0,0,0,0,0,Maximum_Load
57.28,20.92,0.0,0.03,93.93,100.0,70200,1,0,1,0,0,0,0,0,0,Maximum_Load
55.62,19.66,0.0,0.03,94.28,100.0,71100,1,0,1,0,0,0,0,0,0,Maximum_Load
51.77,16.34,0.0,0.02,95.36,100.0,72000,1,0,1,0,0,0,0,0,0,Maximum_Load
44.17,4.18,0.04,0.02,99.56,100.0,72900,1,0,1,0,0,0,0,0,0,Medium_Load
55.15,11.52,0.07,0.03,97.89,100.0,73800,1,0,1,0,0,0,0,0,0,Medium_Load
38.05,1.4,4.43,0.02,99.93,99.33,74700,1,0,1,0,0,0,0,0,0,Medium_Load
19.51,0.0,17.64,0.01,100.0,74.18,75600,1,0,1,0,0,0,0,0,0,Medium_Load
9.32,0.0,24.05,0.0,100.0,36.13,76500,1,0,1,0,0,0,0,0,0,Medium_Load
4.61,0.0,26.68,0.0,100.0,17.03,77400,1,0,1,0,0,0,0,0,0,Medium_Load
4.54,0.0,26.64,0.0,100.0,16.8,78300,1,0,1,0,0,0,0,0,0,Medium_Load
4.54,0.0,26.6,0.0,100.0,16.82,79200,1,0,1,0,0,0,0,0,0,Medium_Load
4.28,1.44,15.19,0.0,94.78,27.12,80100,1,0,1,0,0,0,0,0,0,Maximum_Load
4.1,4.32,0.0,0.0,68.84,100.0,81000,1,0,1,0,0,0,0,0,0,Maximum_Load
4.14,4.21,0.0,0.0,70.12,100.0,81900,1,0,1,0,0,0,0,0,0,Maximum_Load
4.07,4.07,0.0,0.0,70.71,100.0,82800,1,0,1,0,0,0,0,0,0,Maximum_Load
4.03,3.2,0.0,0.0,78.31,100.0,83700,1,0,1,0,0,0,0,0,0,Light_Load
4.07,3.85,0.0,0.0,72.65,100.0,84600,1,0,1,0,0,0,0,0,0,Light_Load
4.14,4.39,0.0,0.0,68.61,100.0,85500,1,0,1,0,0,0,0,0,0,Light_Load
4.14,4.5,0.0,0.0,67.71,100.0,0,1,0,1,0,0,0,0,0,0,Light_Load
4.14,4.5,0.0,0.0,67.71,100.0,900,0,1,0,0,1,0,0,0,0,Light_Load
4.14,4.82,0.0,0.0,65.16,100.0,1800,0,1,0,0,1,0,0,0,0,Light_Load
4.1,4.68,0.0,0.0,65.9,100.0,2700,0,1,0,0,1,0,0,0,0,Light_Load
4.14,4.93,0.0,0.0,64.31,100.0,3600,0,1,0,0,1,0,0,0,0,Light_Load
4.14,4.64,0.0,0.0,66.58,100.0,4500,0,1,0,0,1,0,0,0,0,Light_Load
4.18,4.57,0.0,0.0,67.49,100.0,5400,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.0,0.0,0.0,63.78,100.0,6300,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.36,0.0,0.0,61.5,100.0,7200,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.47,0.0,0.0,60.72,100.0,8100,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.4,0.0,0.0,61.21,100.0,9000,0,1,0,0,1,0,0,0,0,Light_Load
4.28,5.58,0.0,0.0,60.86,100.0,9900,0,1,0,0,1,0,0,0,0,Light_Load
4.21,5.62,0.0,0.0,59.95,100.0,10800,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.54,0.0,0.0,59.86,100.0,11700,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.54,0.0,0.0,60.23,100.0,12600,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.72,0.0,0.0,59.0,100.0,13500,0,1,0,0,1,0,0,0,0,Light_Load
4.28,5.76,0.0,0.0,59.64,100.0,14400,0,1,0,0,1,0,0,0,0,Light_Load
4.21,5.8,0.0,0.0,58.74,100.0,15300,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.58,0.0,0.0,59.95,100.0,16200,0,1,0,0,1,0,0,0,0,Light_Load
4.21,5.83,0.0,0.0,58.54,100.0,17100,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.83,0.0,0.0,58.27,100.0,18000,0,1,0,0,1,0,0,0,0,Light_Load
4.25,5.51,0.0,0.0,61.08,100.0,18900,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.29,0.0,0.0,62.0,100.0,19800,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.26,0.0,0.0,61.85,100.0,20700,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.4,0.0,0.0,60.84,100.0,21600,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.47,0.0,0.0,60.35,100.0,22500,0,1,0,0,1,0,0,0,0,Light_Load
4.21,5.29,0.0,0.0,62.27,100.0,23400,0,1,0,0,1,0,0,0,0,Light_Load
4.21,5.4,0.0,0.0,61.49,100.0,24300,0,1,0,0,1,0,0,0,0,Light_Load
4.14,5.51,0.0,0.0,60.07,100.0,25200,0,1,0,0,1,0,0,0,0,Light_Load
4.07,5.22,0.0,0.0,61.49,100.0,26100,0,1,0,0,1,0,0,0,0,Light_Load
4.1,5.29,0.0,0.0,61.26,100.0,27000,0,1,0,0,1,0,0,0,0,Light_Load
4.1,5.26,0.0,0.0,61.48,100.0,27900,0,1,0,0,1,0,0,0,0,Light_Load
4.18,5.29,0.0,0.0,62.0,100.0,28800,0,1,0,0,1,0,0,0,0,Light_Load
4.07,5.11,0.0,0.0,62.3,100.0,29700,0,1,0,0,1,0,0,0,0,Light_Load
4.07,5.11,0.0,0.0,62.3,100.0,30600,0,1,0,0,1,0,0,0,0,Light_Load
4.07,5.08,0.14,0.0,62.53,99.94,31500,0,1,0,0,1,0,0,0,0,Light_Load
4.36,0.0,20.7,0.0,100.0,20.61,32400,0,1,0,0,1,0,0,0,0,Light_Load
4.54,0.0,26.5,0.0,100.0,16.89,33300,0,1,0,0,1,0,0,0,0,Light_Load
4.43,0.0,26.39,0.0,100.0,16.56,34200,0,1,0,0,1,0,0,0,0,Light_Load
4.0,0.0,20.99,0.0,100.0,18.72,35100,0,1,0,0,1,0,0,0,0,Light_Load
4.25,0.0,23.33,0.0,100.0,17.92,36000,0,1,0,0,1,0,0,0,0,Light_Load
4.28,0.0,23.33,0.0,100.0,18.04,36900,0,1,0,0,1,0,0,0,0,Light_Load
3.82,0.0,19.73,0.0,100.0,19.01,37800,0,1,0,0,1,0,0,0,0,Light_Load
4.32,0.0,26.89,0.0,100.0,15.86,38700,0,1,0,0,1,0,0,0,0,Light_Load
3.46,0.0,17.93,0.0,100.0,18.95,39600,0,1,0,0,1,0,0,0,0,Light_Load
4.0,0.0,9.9,0.0,100.0,37.46,40500,0,1,0,0,1,0,0,0,0,Light_Load
3.49,0.0,7.06,0.0,100.0,44.31,41400,0,1,0,0,1,0,0,0,0,Light_Load
3.71,0.0,7.63,0.0,100.0,43.73,42300,0,1,0,0,1,0,0,0,0,Light_Load
3.89,0.0,7.42,0.0,100.0,46.43,43200,0,1,0,0,1,0,0,0,0,Light_Load
3.53,0.0,14.08,0.0,100.0,24.32,44100,0,1,0,0,1,0,0,0,0,Light_Load
4.25,0.0,24.91,0.0,100.0,16.82,45000,0,1,0,0,1,0,0,0,0,Light_Load
