latitude,longitude,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
36.170538,-115.101942,1,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,acquired
37.386778,-121.966277,0,3.6493,3.6493,,,2,1,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,closed
40.907974,-73.84179,1,4.1671,7.4356,,,25,2,35000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,acquired
37.779281,-122.419236,0,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
32.997114,-96.676137,1,5.611,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,acquired
37.409147,-122.015463,1,2,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,acquired
42.6555302,-71.1455618,0,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,closed
37.351894,-122.085807,1,1,1,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,acquired
44.912723,-93.499059,1,1,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,acquired
37.4063024,-122.1088743,0,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,closed
37.391642,-122.093935,1,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,acquired
32.901049,-117.192656,0,4.2192,4.2192,,,0,1,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,closed
37.417002,-122.07871,1,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,acquired
40.730646,-73.986614,0,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,closed
40.234451,-111.658656,1,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,acquired
37.320309,-122.05004,1,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,acquired
37.445667,-122.166911,1,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,acquired
34.062504,-118.354605,0,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,closed
45.630695,-122.674456,0,0,1.5808,-0.1671,-0.1671,1,2,400000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
37.658313,-122.391032,1,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,acquired
42.405685,-71.255857,0,0.8329,4.0712,2,2,3,3,11035000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,closed
42.4717204,-71.2621435,1,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,acquired
39.78373,-100.445882,1,2.9507,3.5562,0,0,3,2,20757182,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,acquired
37.404044,-121.978956,1,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,acquired
40.7445343,-73.9874008,1,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,acquired
33.923916,-118.39665,0,4.2219,4.2219,,,4,1,26000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,closed
44.671539,-70.144101,0,2.1616,4.9562,,,2,2,4000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,closed
37.377787,-122.029217,1,2.0849,3.9425,-3,-3,3,2,20220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,acquired
40.717248,-74.002662,1,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,acquired
40.7434025,-73.9890857,0,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,closed
37.288136,-121.79765,0,0.7671,0.7671,0,0,1,1,50000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,closed
40.7394115,-73.9895748,0,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,closed
37.39972,-122.108306,0,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,closed
32.877656,-117.210595,0,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,closed
47.6447802,-122.325878,0,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,closed
37.779281,-122.419236,0,0.0849,1.3342,,,6,2,500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,closed
30.306591,-97.826727,1,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,1,acquired
39.5604863,-104.8656251,0,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,closed
34.083228,-118.341449,1,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
39.78373,-100.445882,0,1.4247,4.5397,,,0,3,18700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,closed
37.626166,-122.411025,1,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,acquired
28.032975,-82.64611,0,0.4192,0.4192,,,5,3,5900000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
37.237937,-121.974591,1,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,acquired
42.7370219,-71.4872976,0,0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,closed
37.384717,-122.081625,1,0.4137,5.337,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,acquired
37.3169065,-122.0497023,1,3.0877,3.0877,1,1,4,1,13400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,acquired
37.7819267,-122.3932389,1,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
40.0186313,-105.2764361,1,1.0849,7.937,3,7.4301,10,6,15324624,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,acquired
47.603832,-122.330062,1,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,acquired
37.775196,-122.419204,1,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,acquired
44.950404,-93.101503,0,3.9205,6.7342,,,3,3,44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,closed
39.952399,-75.16359,0,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
37.661002,-121.897829,1,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,acquired
32.7154,-117.1565,1,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,acquired
42.504817,-71.195611,1,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,acquired
37.396023,-122.03311,1,5.663,5.663,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,acquired
37.537542,-122.327609,1,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,acquired
37.782978,-122.394517,1,2.0959,2.0959,2.2822,3.1699,6,1,4100000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,acquired
40.116421,-88.243383,0,1.9562,3.5123,3.4986,3.4986,1,2,2408500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,closed
37.386778,-121.966277,0,2.1644,5.8493,6.0027,6.0027,3,4,72000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,closed
44.96659,-93.331943,0,1,2,3.2493,3.2493,2,2,18400000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
35.7259177,-79.1791771,0,8.0219,14.9726,4.0027,4.0027,4,7,162264126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,6.75,1,closed
42.3751,-71.105616,1,7.4575,7.4575,5.5863,5.5863,7,1,29000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,acquired
47.603832,-122.330062,0,5.4247,5.4247,,,0,1,8700000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,closed
42.36236,-71.099692,1,4.6877,4.6877,4.1644,9.274,12,1,10000000,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,acquired
42.4871509,-71.1986329,1,0.9178,2.6329,2.9534,3.9699,5,2,15000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,acquired
39.78373,-100.445882,0,0.6685,0.6685,0,0,2,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,closed
37.782103,-122.401116,1,1.3151,1.3151,6.4658,8.8411,30,1,15000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,acquired
40.745064,-73.992637,1,0.0822,1.8164,1.0849,2.3014,7,3,4000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,acquired
37.680766,-122.399971,1,0.9151,5.5452,5.0027,5.0027,9,2,73000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,1,acquired
40.730646,-73.986614,1,0.3233,1.0986,0.8411,2.0411,5,4,12123837,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.6667,1,acquired
47.607065,-122.335373,1,0.9178,2.4877,2.5808,5.3808,18,3,22400000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,3.3333,1,acquired
37.779281,-122.419236,1,1.2849,2.0082,2.1616,3.4438,12,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,acquired
39.78373,-100.445882,0,4.5452,7.8603,,,2,2,28500000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5,1,closed
42.579258,-71.437841,1,0.9151,2.0712,2.0027,2.0027,9,2,21000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
35.780398,-78.639099,0,21.8959,21.8959,24.6849,24.6849,1,1,8000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,closed
37.41924,-122.208414,0,0.2055,0.2055,0.1644,0.1644,1,1,1500000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,closed
42.3729,-71.248472,1,0.5808,2.4603,2.5014,5.0932,17,3,28300000,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1.6667,1,acquired
37.441537,-122.158332,1,2.1452,4.9726,2.3671,2.7123,4,5,7939553,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,acquired
37.779281,-122.419236,0,0.8329,0.8329,,,3,1,545000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,closed
42.558426,-71.268947,1,4.7452,8.9562,5.0027,5.0027,10,3,15247925,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,1,acquired
40.757929,-73.985506,1,0.2466,2.5589,2.0027,4.7781,11,3,12800000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
41.875555,-87.624421,0,1.063,2.4822,0,1.3068,1,2,950000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,closed
42.479262,-71.152277,1,2.9178,4.9205,2.0027,12.5096,6,2,16000000,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,acquired
37.288326,-121.945633,1,6.0055,6.0055,6.0055,6.0055,2,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,acquired
40.730646,-73.986614,1,0.7781,0.7781,0.3397,2.4877,5,1,1500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,acquired
37.779281,-122.419236,0,5.8438,6.9452,5.9205,6.3808,6,2,13000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,closed
40.650104,-73.949582,1,2.6411,2.6411,4.0959,4.926,6,1,10000000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1,acquired
42.712207,-73.203599,1,2.0521,2.9973,2.0027,3.8137,9,2,3915000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,1,acquired
40.650104,-73.949582,1,0,1.5041,1.5808,3.1726,7,2,1400000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,acquired
41.8969173,-87.6435474,0,0,0.6904,0,0.6904,6,2,650000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,closed
30.268735,-97.745209,0,0.4137,3.2438,0.4137,6.8,5,3,9700000,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,closed
37.336191,-121.890583,1,3.1644,3.1644,2.0027,2.0027,6,1,15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,acquired
37.782714,-122.39358,1,3.7753,10.2548,10.0301,11.0329,18,4,38764000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1,acquired
37.3987372,-122.0497918,0,0.3288,6.4192,1.1671,4.989,6,8,211403000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.7143,1,closed
37.3965713,-122.0836937,1,2.4767,2.6438,3.4164,5.2,8,2,20750000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,acquired
37.779281,-122.419236,1,1.2493,1.8849,2.2521,3.2219,4,2,1020000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,acquired
30.271129,-97.743699,0,0.4301,0.4301,2.0027,2.0027,6,1,13000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,closed
40.738567,-73.987199,1,0.1671,3.9178,0,2.9178,8,2,14700000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,1,acquired
37.4233896,-122.0899512,1,1.1616,4.1644,3,8.9205,19,4,33000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.3333,1,acquired
37.404788,-121.940842,1,5.4767,5.4767,,,5,1,30000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,acquired
32.959908,-96.70737,0,0.2384,3.7644,2.4192,3.8795,10,4,33000000,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,1,closed
38.894955,-77.036646,0,-0.5014,-0.5014,,,1,1,150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,closed
42.37564,-71.2358,0,0.1671,0.1671,0.5863,0.5863,3,1,20000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
37.54827,-121.988572,0,3.7589,5.0685,,,2,3,30926154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,closed
37.288326,-121.945633,0,0.8164,0.8164,,,0,1,2000000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
42.504817,-71.195611,0,4.5397,9.337,2.0027,2.0027,2,2,19000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.5,1,closed
37.779281,-122.419236,0,3.0356,6.7534,4.0027,4.0027,2,3,33000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,4,1,closed
33.982967,-84.346041,1,4.3562,6.3151,4.0027,4.0027,1,3,15650000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3333,1,acquired
37.779281,-122.419236,1,6.3342,7.5342,7.1726,10.9315,8,3,17400000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.3333,1,acquired
34.102827,-118.32999,0,0.8329,0.8329,-0.1671,1.189,5,1,154000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,closed
34.054935,-118.244476,0,4.8082,4.8082,6.6027,6.7233,4,1,35000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,closed
38.916336,-77.230488,0,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,closed
30.409765,-97.75101,0,2.6247,2.6247,2.874,4.3014,1,1,48000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,closed
37.2690782,-121.9559995,1,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,acquired
40.477604,-74.626824,0,0.6767,0.789,0,0,2,2,125000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,closed
39.050108,-77.40082,1,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,acquired
33.749099,-84.390185,1,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,acquired
37.548415,-122.315636,0,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,closed
34.491118,-119.808096,0,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,closed
30.280148,-97.749908,1,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
37.7776778,-122.3921102,0,0,0,,,2,1,990000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,closed
33.426418,-111.9396,1,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,acquired
42.364367,-71.078978,1,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
45.3774456,-122.7569561,0,0.3699,0.3699,,,3,1,7000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,closed
42.3624253,-71.116031,1,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,acquired
37.785053,-122.287295,1,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
37.421692,-121.894156,1,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3,1,acquired
37.502169,-122.217727,1,2.5041,7.2521,,,4,6,232000100,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,acquired
37.388869,-122.072353,1,0.0849,1.5863,2.1151,4,5,2,5700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,acquired
42.276316,-71.419229,1,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,acquired
41.019264,-73.683462,0,1.9699,3.9205,,,2,2,23000000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,closed
47.676378,-122.122155,1,5.4329,9.4959,,,13,3,14000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,acquired
37.536402,-122.325129,1,1.6466,1.6466,,,4,2,7500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,acquired
40.650104,-73.949582,1,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16,1,acquired
47.6257402,-122.3581623,0,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,closed
40.245664,-74.845997,0,0.7644,0.7644,,,3,1,500000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,closed
37.388869,-122.072353,1,0.0356,0.726,0.474,0.9205,4,2,70000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,acquired
33.09568,-117.244034,0,0.5808,1.6548,,,3,2,850000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,closed
34.019657,-118.487549,1,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,acquired
37.788266,-122.403865,1,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,acquired
37.779281,-122.419236,0,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,1,closed
38.021489,-122.519998,1,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,acquired
34.102827,-118.32999,0,0.5808,0.5808,,,13,1,500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,closed
37.872222,-122.268403,1,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,acquired
34.147645,-118.144478,0,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,closed
40.7418877,-74.0047466,1,0,4.6164,3.2904,5.2685,15,4,23400000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,acquired
37.4155698,-121.9486567,1,7.4027,7.4027,7.4,11.874,15,1,8800000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,1,acquired
40.728425,-73.999882,0,0,0,0.3288,0.3288,2,1,1500000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,closed
32.988247,-117.080769,0,4.8603,9.4247,,,3,7,74000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,closed
45.520247,-122.674195,1,1.4164,2,7.0055,11.4219,3,3,8800000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,acquired
