Age,No_of_orders_placed,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Gender_Female,Gender_Male,Gender_Not_Specified,Preferred_Theme
27.0,5.0,0,0.081010611,8.505486305,0.601484007,1.033904258,1.761421704,4.0,0,1,0,Old_UI
41.0,10.0,1,7.163689951,0.228424248,4.0,9.161018919,8.697501071,1.379028489,1,0,0,Old_UI
23.0,4.0,0,9.390394769,3.0,5.016181546,6.757203983,7.617134901,3.362474071,1,0,0,New_UI
24.0,9.0,0,-22.0,1.49893849,5.772886203,,9.143697195,4.686072981,1,0,0,New_UI
28.0,8.0,0,2.0,3.15972446,4.735393573,8.495461237,7.668188129,2.14422612,1,0,0,New_UI
20.0,7.0,0,3.0,7.961415011,2.0,1.274044435,1.876892324,-22.0,0,1,0,Old_UI
39.0,3.0,0,4.0,2.630635424,9.265032712,7.07393775,8.080811396,0.59846318,1,0,0,New_UI
30.0,5.0,0,2.311960392,8.174619732,6.154566326,0.956610566,4.0,6.977625282,0,1,0,New_UI
,4.0,0,8.910223082,0.030100027,8.14057182,7.81357423,7.633616715,2.0,1,0,0,New_UI
30.0,14.0,1,1.743293653,2.252500681,7.124899406,4.478575916,4.631018099,5.737268377,0,0,1,Old_UI
17.0,14.0,1,2.804476084,5.089957682,8.028680092,5.513180498,4.927050822,4.210735922,0,0,1,Old_UI
,7.0,0,8.825722247,3.303207371,9.156032111,,8.87845877,2.0,1,0,0,Old_UI
21.0,6.0,0,8.408519242,2.12790857,7.231917248,9.593043001,9.119689233,0.450748103,1,0,0,New_UI
18.0,12.0,1,3.26232939,5.065350992,4.944831122,4.078487639,2.0,7.157236497,0,0,1,New_UI
32.0,12.0,1,6.84375193,0.853375647,4.0,3.0,9.191904169,2.206550145,1,0,0,Old_UI
31.0,9.0,0,9.638257115,6.025838759,7.115117821,7.156991944,4.0,1.661374938,1,0,0,Old_UI
41.0,9.0,0,2.730923317,5.052584789,6.079236726,1.0,0.911566742,6.200197182,0,1,0,Old_UI
20.0,4.0,0,4.0,1.17486076,,5.638630876,8.893080183,3.136636877,1,0,0,New_UI
21.0,7.0,0,1.782982347,6.989852154,1.615410256,5.058162413,2.490829689,2.0,0,1,0,New_UI
22.0,5.0,0,2.0,3.0,7.149655426,5.859914405,7.88782819,4.198011563,1,0,0,Old_UI
27.0,10.0,0,2.0,5.0,2.0,5.202375085,1.332499461,9.18163336,0,1,0,New_UI
35.0,4.0,0,2.143653368,7.664123053,5.549264881,2.112925349,1.0,2.945321154,0,1,0,Old_UI
17.0,12.0,1,6.440103983,2.720968955,7.415594249,9.518538423,7.611104203,3.364043779,1,0,0,Old_UI
15.0,4.0,0,9.305874387,4.268183847,7.655474321,9.540377502,8.96750348,2.741102491,1,0,0,New_UI
45.0,12.0,1,1.250550205,6.784295643,6.198216199,5.181726955,0.185601315,4.780271206,0,1,0,Old_UI
33.0,15.0,1,7.326429152,2.0,5.0,0.0,0.0,-99.0,1,0,0,Old_UI
27.0,7.0,1,1.736587699,2.386495893,4.294209844,9.517298315,9.946384144,0.728316264,1,0,0,Old_UI
25.0,5.0,0,-99.0,3.759309176,4.589490588,7.791587992,9.76735416,6.023101845,1,0,0,New_UI
28.0,5.0,0,0.781847208,9.505804964,2.230263601,5.234682532,2.202398876,8.766147927,0,1,0,New_UI
34.0,15.0,1,2.792898433,3.750826197,5.401489227,2.799495353,2.0,4.102932143,0,0,1,New_UI
22.0,7.0,0,4.557044152,0.0,4.0,2.779754788,3.0,4.0,0,1,0,New_UI
28.0,4.0,0,2.440705573,1.0,2.536680911,2.043336956,1.268392143,8.072164292,0,1,0,Old_UI
36.0,,0,8.183020735,3.372917425,8.407731882,6.903491662,9.314037622,4.261540122,1,0,0,Old_UI
32.0,4.0,0,8.881818432,1.403171461,8.40941096,,9.203479684,3.351174916,1,0,0,New_UI
21.0,8.0,0,0.0,1.698504976,,6.706433893,3.0,1.0,1,0,0,New_UI
28.0,13.0,1,3.006084122,2.0587495,5.700550485,3.536824284,2.762612493,6.329422332,0,0,1,New_UI
20.0,3.0,0,5.093512887,4.0,7.75878822,6.366333747,7.157334106,3.076360754,1,0,0,New_UI
19.0,3.0,0,5.58603534,2.317459916,6.328680667,0.0,7.467239246,1.180482399,1,0,0,Old_UI
31.0,4.0,0,2.809035896,8.993888537,4.70405457,5.296465494,2.0,8.72280887,0,1,0,New_UI
36.0,9.0,0,6.036446866,2.395776068,8.644612166,3.984043037,3.0,3.855407478,1,0,0,Old_UI
45.0,15.0,1,0.354080075,5.584015395,3.316149832,2.052476628,0.017375465,7.402543895,0,1,0,Old_UI
20.0,1.0,1,1.359737552,6.029706107,0.906310787,2.377081662,12.95303418,9.130309721,0,1,0,Old_UI
16.0,7.0,0,5.058518865,3.438195854,5.257034362,,7.696774151,1.269178377,1,0,0,New_UI
34.0,1.0,1,-55.0,5.746358285,,3.857307742,-10.25881909,8.448334348,0,1,0,Old_UI
29.0,14.0,1,8.451529706,5.301718346,2.284983046,7.997649773,11.70964739,1.35181405,1,0,0,New_UI
20.0,3.0,0,-55.0,7.723737542,0.71233463,2.826955729,0.743944237,9.397175966,0,1,0,New_UI
35.0,10.0,0,8.409756894,5.926372873,8.516784932,8.131858383,5.0,1.454809853,1,0,0,Old_UI
27.0,10.0,0,7.219713478,3.0,4.927722826,8.831624243,9.467203988,-88.0,1,0,0,Old_UI
34.0,8.0,1,7.578564056,6.01405154,9.805630897,9.93500111,9.633587717,3.364999675,1,0,0,Old_UI
20.0,6.0,0,7.482116394,0.272140023,3.478080284,8.045764725,3.0,4.248736058,1,0,0,New_UI
29.0,7.0,1,7.425924224,2.172476812,0.880952115,9.156244329,9.119362661,3.703407865,1,0,0,New_UI
23.0,4.0,0,5.048486888,2.0,2.0,1.15903576,1.584541952,7.946303767,0,1,0,New_UI
31.0,5.0,0,7.853847096,4.611900313,8.022441548,5.873189364,-3.086765319,4.766586339,1,0,0,New_UI
,5.0,0,9.204115797,1.193639197,0.0,5.627248335,9.05963685,4.394981685,1,0,0,Old_UI
18.0,12.0,1,3.250003166,2.565548128,3.112391822,3.550044628,3.345800646,6.996018253,0,0,1,New_UI
25.0,,1,3.732979063,4.396025476,6.814674371,2.739609408,3.378408414,4.400231926,0,0,1,Old_UI
16.0,13.0,1,2.796211132,8.558863668,1.211097226,3.309391232,2.064158653,2.0,0,1,0,Old_UI
25.0,15.0,1,6.786783569,7.769036846,2.514524341,0.730545725,0.647472499,5.0,0,1,0,New_UI
25.0,6.0,0,1.649714759,8.922350949,3.0,4.160609234,2.55862486,7.606399707,0,1,0,New_UI
31.0,12.0,1,3.838141949,2.360663502,7.150658901,4.634089193,7.258879533,7.057466274,0,0,1,Old_UI
39.0,6.0,0,8.395950698,1.75742332,7.56988595,5.963351101,9.286002953,0.647516751,1,0,0,Old_UI
26.0,13.0,1,2.395304854,3.353686652,,2.897780374,1.875357947,7.438669449,0,0,1,New_UI
37.0,4.0,0,8.26197512,2.727336494,5.0,5.092374313,8.249070653,0.497900723,1,0,0,Old_UI
27.0,11.0,1,3.542964397,2.214105069,6.192612283,1.904585046,0.939598508,5.539287492,0,0,1,New_UI
42.0,7.0,0,8.362156637,3.0,6.190799393,7.864101862,8.310554038,-55.0,1,0,0,Old_UI
29.0,4.0,0,2.636424387,0.0,4.360551795,5.160984313,1.949412517,2.0,0,1,0,Old_UI
35.0,3.0,0,1.414040202,7.986040729,6.99668808,5.078743807,2.0,3.995429996,0,1,0,New_UI
25.0,15.0,1,3.181597177,2.083933103,5.896985146,0.044541411,10.00828999,5.529584212,0,0,1,Old_UI
31.0,15.0,1,2.352347158,3.317147856,7.78052225,3.54579763,2.021228324,7.420215842,0,0,1,Old_UI
30.0,4.0,0,8.197151908,3.012246217,5.0,7.696327966,8.837797926,3.0,1,0,0,Old_UI
17.0,11.0,1,2.852997942,2.738383975,5.371994696,4.403485992,2.886357028,5.319709151,0,0,1,Old_UI
32.0,10.0,0,4.0,7.967868728,6.357545627,1.488254417,2.864877231,8.19784797,0,1,0,Old_UI
,14.0,1,4.134976386,2.106967414,4.859112894,3.346708643,4.923145305,6.903304242,0,0,1,New_UI
21.0,7.0,0,-99.0,8.93848641,3.0,1.578326517,1.246673432,3.0,0,1,0,New_UI
34.0,5.0,0,1.564466145,9.148365886,7.750392666,1.0,0.333650312,7.667066912,0,1,0,Old_UI
24.0,4.0,0,4.242971032,5.0,1.767027304,0.953704556,1.958488859,4.0,0,1,0,New_UI
23.0,8.0,0,6.763037722,1.406091621,3.321006007,6.400264014,7.866518684,2.370952744,1,0,0,New_UI
27.0,0.0,1,6.826466786,3.207970824,6.193373472,8.464044579,7.403588508,4.679297331,1,0,0,New_UI
24.0,10.0,0,3.394236771,2.0,2.0,4.007062653,2.0,6.284129315,0,1,0,New_UI
,6.0,0,1.788286364,2.0,3.0,2.087459819,1.636660577,9.220913683,0,1,0,Old_UI
20.0,12.0,1,3.725711073,4.743226282,5.025212115,3.552413289,2.117807099,5.411690143,0,0,1,Old_UI
33.0,12.0,1,1.531642535,4.696767115,8.421905532,3.0,3.0,2.507809962,0,0,1,Old_UI
25.0,11.0,1,2.385044334,1.231558771,4.420433561,1.122008269,3.550978389,4.071192086,0,0,1,Old_UI
15.0,7.0,0,2.702805768,8.137301286,2.0,2.802475091,1.820643969,6.963817862,0,1,0,Old_UI
41.0,13.0,1,0.368193554,7.773224065,7.119823205,3.678098649,0.876868371,5.250638189,0,1,0,Old_UI
33.0,5.0,0,7.423763379,3.229551818,8.33539939,7.382955165,8.304372174,2.48270241,1,0,0,New_UI
29.0,10.0,0,8.347995501,5.260026871,1.774373118,6.809750161,8.151056378,3.0,1,0,0,New_UI
50.0,5.0,0,2.0,7.468715336,,5.352183918,2.515958682,7.831128489,0,1,0,Old_UI
21.0,14.0,1,3.118641444,2.798619505,5.894693437,0.052435545,3.727964995,3.013906419,0,0,1,New_UI
39.0,3.0,0,7.838906126,3.0,2.0,,5.0,3.832930025,1,0,0,New_UI
25.0,8.0,0,1.640620955,4.475170841,2.0,1.071150469,4.0,-88.0,0,1,0,New_UI
21.0,,0,1.0,6.849434356,,1.0,0.225912705,4.0,0,1,0,New_UI
28.0,8.0,0,0.246502373,7.035056784,0.892647982,2.0,0.9340039,7.134329395,0,1,0,New_UI
37.0,,0,3.264520925,9.324924293,4.797459568,3.758693174,1.872178364,6.800914472,0,1,0,New_UI
37.0,8.0,0,2.096323272,8.370630164,7.072150945,3.215062135,1.938502379,5.408462082,0,1,0,New_UI
36.0,10.0,0,8.987743962,1.15545468,9.932585095,,9.556228574,0.706656802,1,0,0,Old_UI
33.0,3.0,0,0.545355025,6.110207684,3.61704671,2.519060173,3.0,7.903912412,0,1,0,New_UI
25.0,10.0,0,0.690010636,8.590852587,0.395244256,,0.491757261,8.869239526,0,1,0,Old_UI
29.0,5.0,0,3.773850497,4.0,0.094092858,2.078732045,2.050657943,7.420878825,0,1,0,New_UI
41.0,13.0,1,4.639085025,3.0,9.168742181,,2.0,3.013371109,1,0,0,Old_UI
50.0,11.0,1,3.914313152,7.553223386,5.018520138,0.423312197,3.507725109,6.91838029,0,1,0,Old_UI
24.0,5.0,0,8.515381483,3.022684625,7.486655007,6.095989955,7.079403863,1.800111972,1,0,0,New_UI
24.0,11.0,1,4.064719321,2.336640703,4.735352132,4.59891199,4.940335725,4.908898517,0,0,1,Old_UI
39.0,10.0,0,8.422969435,3.168245319,5.0,5.837652512,8.185559006,0.217171082,1,0,0,Old_UI
27.0,9.0,0,-66.0,9.623991487,,0.973219162,1.788119402,8.748482378,0,1,0,New_UI
38.0,9.0,0,9.925865982,1.870964455,9.674945773,5.531498585,7.315130785,0.479359033,1,0,0,Old_UI
20.0,5.0,0,5.441831702,4.390341904,7.550713334,8.002562546,7.594837122,4.507708287,1,0,0,New_UI
50.0,10.0,0,4.065565401,4.233822412,5.007681414,3.096260229,3.388974712,-22.0,0,1,0,Old_UI
20.0,7.0,0,0.119518261,3.0,0.243643417,0.087490124,0.109864085,7.516455531,0,1,0,Old_UI
,3.0,0,3.656298964,9.206105802,0.798496292,3.729828317,3.239891203,8.631542207,0,1,0,New_UI
35.0,14.0,1,2.191726706,9.694257652,4.884125775,3.394724312,12.20847506,4.09557369,0,1,0,Old_UI
20.0,5.0,0,9.101427117,2.0,7.092817201,6.318478196,9.192143683,6.112444589,1,0,0,Old_UI
31.0,14.0,1,4.0,2.258802427,3.967423561,2.94565161,1.613272872,5.108426688,0,0,1,New_UI
23.0,3.0,0,8.608160982,2.556720981,6.118360787,5.708208358,9.815454929,0.609198184,1,0,0,New_UI
25.0,,0,4.018525608,9.154839598,0.098602954,3.171505535,2.213941972,7.718739539,0,1,0,New_UI
20.0,13.0,1,3.823837199,0.61708778,2.048593211,5.433540732,5.279887804,4.335021619,0,0,1,Old_UI
25.0,5.0,0,9.631651466,4.740566654,6.334517919,6.050377635,8.265106512,4.471760643,1,0,0,Old_UI
21.0,10.0,0,2.183084185,6.768365485,3.0,3.0,1.0,9.704169532,0,1,0,Old_UI
39.0,3.0,0,9.671795176,4.589075828,5.0,4.593227826,5.847438086,0.653225473,1,0,0,Old_UI
33.0,10.0,0,0.774160296,9.810158869,3.556227178,3.220613071,2.0,-88.0,0,1,0,New_UI
26.0,15.0,1,4.376431096,4.877599325,3.184871684,1.973543926,1.433558687,4.841082009,0,0,1,New_UI
28.0,12.0,1,5.840351183,3.30521656,8.344503676,3.097975425,1.572775835,5.146704449,0,0,1,New_UI
34.0,7.0,0,9.333383283,3.215116891,2.0,6.521798581,9.960370544,4.969450109,1,0,0,Old_UI
23.0,13.0,1,2.491435691,1.492501871,,0.646376822,6.280053097,5.112154924,0,0,1,New_UI
16.0,4.0,0,-11.0,2.784629808,3.580083826,6.763582921,8.77963208,5.318419798,1,0,0,New_UI
33.0,10.0,0,7.151511766,2.853456788,8.300281661,8.431057776,-0.653044637,2.650790473,1,0,0,Old_UI
,10.0,0,4.0,7.433403075,3.370191241,5.249985377,2.391544368,8.310219661,0,1,0,New_UI
23.0,11.0,1,5.631475839,0.613022746,4.764369297,8.532917906,4.0,1.0,1,0,0,Old_UI
18.0,,1,4.759007134,1.262148405,4.161317725,4.425418935,0.85284068,7.211860305,0,0,1,New_UI
30.0,11.0,1,7.701078816,2.622037358,8.676403273,0.0,8.771721378,6.76116901,1,0,0,Old_UI
,3.0,0,2.048039157,2.982967747,2.569692991,4.0,2.0,9.663855652,0,1,0,New_UI
26.0,8.0,0,1.635384788,7.253791114,2.712683313,0.932478674,4.197362985,6.589612708,0,1,0,New_UI
34.0,3.0,0,9.756722698,1.18472422,7.650269497,7.304784683,-1.0,3.0,1,0,0,Old_UI
,13.0,1,0.347798326,4.181535258,3.544825557,1.893428012,4.621567821,5.684855366,0,0,1,New_UI
19.0,,1,5.050335112,1.713366375,,4.327322288,0.28268963,4.390424818,0,0,1,Old_UI
17.0,13.0,1,1.340663321,2.689398648,4.943761564,3.0,2.087662642,6.659335297,0,0,1,New_UI
18.0,7.0,0,1.0,2.0,6.815235014,7.562185104,8.875023509,4.618828141,1,0,0,New_UI
16.0,10.0,0,6.207311284,3.427943658,,5.834872893,9.718703022,2.0,1,0,0,New_UI
34.0,5.0,0,-11.0,2.0,4.906889688,3.767471795,3.091362648,7.580438598,0,1,0,New_UI
,15.0,1,3.920403232,0.475880905,8.170089835,0.928990705,1.968656626,8.156807024,0,0,1,Old_UI
,9.0,0,9.350012035,1.289207741,9.475688599,6.209955988,9.496976376,3.812853359,1,0,0,Old_UI
24.0,8.0,0,1.802741274,5.0,0.325212661,3.491812306,0.375825129,8.067017418,0,1,0,New_UI
24.0,6.0,0,7.166185522,5.210121764,3.769656647,6.825313543,-2.474281528,4.738818445,1,0,0,Old_UI
37.0,10.0,0,5.0,3.0,8.513240939,7.652999969,8.907791198,3.0,1,0,0,Old_UI
34.0,4.0,0,2.786815022,9.381837106,4.2356396,2.630929434,1.981145437,7.534316044,0,1,0,Old_UI
33.0,4.0,0,3.65036876,8.866202688,3.12412294,5.611917803,1.0,8.60404567,0,1,0,New_UI
19.0,4.0,0,8.322867318,2.029874161,5.351993509,6.603519987,0.0,0.66640959,1,0,0,New_UI
31.0,8.0,0,0.025544847,5.730850446,6.9921154,2.748449115,0.242168983,7.580446639,0,1,0,New_UI
36.0,10.0,0,9.797448941,2.609801727,1.0,5.711913259,4.0,0.895337031,1,0,0,Old_UI
22.0,10.0,0,0.445021921,1.0,3.896999489,1.0,2.0,9.591074944,0,1,0,New_UI
31.0,,0,6.862666923,2.962183708,8.907344675,6.250510674,6.679669175,3.185659405,1,0,0,Old_UI
48.0,4.0,0,9.899483612,2.557905335,,6.65907512,2.0,3.130284692,1,0,0,New_UI
23.0,7.0,0,4.184062848,9.908612747,3.027803636,3.276425532,1.935040918,9.80801948,0,1,0,Old_UI
31.0,3.0,0,1.446625361,6.578728929,7.457785657,2.632937414,0.970218486,7.983929425,0,1,0,New_UI
30.0,10.0,0,1.789037155,5.483376971,8.069521356,1.789472167,1.014235346,1.0,0,1,0,Old_UI
23.0,6.0,0,0.511153939,2.0,2.401167412,,1.481576643,5.727943648,0,1,0,New_UI
19.0,9.0,0,8.784152178,0.606118674,6.728737361,6.483838146,7.722441646,0.511050587,1,0,0,Old_UI
29.0,12.0,1,2.739135839,5.003293318,4.166698928,0.953047658,3.395858076,-77.0,0,0,1,Old_UI
,9.0,0,2.066388397,5.794992656,3.225696135,2.483092252,0.29353262,1.0,0,1,0,Old_UI
25.0,,0,9.739400372,4.250465476,6.637457049,7.592222994,9.354562146,2.122236254,1,0,0,New_UI
15.0,6.0,1,8.138387801,1.954968779,4.73638358,8.635383997,9.755293542,3.590940264,1,0,0,Old_UI
33.0,7.0,0,3.5088262,9.984309169,5.365336283,1.486266789,4.0,8.374092981,0,1,0,New_UI
,7.0,0,2.645267269,9.771831523,6.341070805,0.38398787,0.653803086,7.92956298,0,1,0,New_UI
27.0,12.0,1,8.378767,3.872712154,7.542024886,9.122563028,0.0,2.294298221,1,0,0,New_UI
29.0,4.0,0,1.787325711,8.091075832,0.902745539,2.996906837,0.977703342,7.002011197,0,1,0,New_UI
23.0,7.0,0,3.874130016,2.0,2.693633939,,1.0,1.486329314,1,0,0,Old_UI
24.0,3.0,0,5.0,5.451008548,4.116997635,5.003402495,4.537008786,3.0,1,0,0,New_UI
21.0,10.0,0,1.643587503,8.30808679,0.187934477,6.890563408,1.499377455,9.708141883,0,1,0,New_UI
23.0,11.0,1,1.397020704,4.807206125,6.736324453,1.343235092,3.67248368,6.1365706,0,0,1,Old_UI
23.0,9.0,0,8.69528296,5.059212409,3.609099916,8.063017112,1.0,2.888500391,1,0,0,Old_UI
17.0,10.0,0,5.403618505,1.0,4.404163233,4.683362585,9.36002624,4.719948839,1,0,0,New_UI
22.0,9.0,0,2.0,3.0,0.565933997,2.486029148,1.599175242,1.0,0,1,0,New_UI
31.0,3.0,0,9.676639138,0.502020791,4.0,8.41085364,9.64989914,1.28936169,1,0,0,Old_UI
46.0,13.0,1,3.355091664,-1.0,4.39286854,1.286088811,1.0,4.968151142,0,1,0,Old_UI
28.0,14.0,1,-99.0,5.219128755,8.215250769,4.197521383,3.533137019,7.303683352,0,0,1,Old_UI
,3.0,0,8.752539997,1.916787877,7.672886613,6.435487308,9.318653102,3.067050415,1,0,0,New_UI
46.0,15.0,1,5.721135176,0.913945161,8.36902646,8.831456407,5.0,2.0,1,0,0,Old_UI
27.0,9.0,0,8.267645213,3.405512702,6.978905674,5.241654868,8.307518028,3.15154278,1,0,0,Old_UI
30.0,13.0,1,4.163103332,2.64104059,4.376408164,1.066925468,5.249942866,9.146443761,0,0,1,Old_UI
17.0,15.0,1,0.325486329,6.333137819,2.952437799,3.0,3.0,9.333653391,0,1,0,New_UI
22.0,8.0,0,4.0,4.065640654,2.005751469,2.935525227,2.256617747,8.465590642,0,1,0,New_UI
35.0,9.0,0,2.402589065,8.063831063,5.460070713,3.075964921,1.180510967,6.952088003,0,1,0,New_UI
28.0,14.0,1,3.647669344,1.897731927,,2.352070301,2.0,-11.0,0,0,1,Old_UI
35.0,6.0,0,9.49655738,4.215393688,9.778628708,7.859635266,8.262593041,3.207478182,1,0,0,New_UI
27.0,11.0,1,3.61196554,3.945502321,2.119685263,2.556314492,2.0,7.972269176,0,1,0,New_UI
27.0,6.0,0,3.0,7.499749714,1.180432869,5.452928854,4.0,7.875647373,0,1,0,New_UI
43.0,13.0,1,3.747650409,3.687669104,4.250449948,2.553528993,1.466729836,-22.0,0,1,0,Old_UI
16.0,12.0,1,3.584132257,3.048420446,8.202386873,1.090951119,1.092306827,3.966158958,0,0,1,Old_UI
36.0,4.0,0,1.67459468,8.553599103,6.889043954,0.80748703,0.130047057,6.020053318,0,1,0,New_UI
46.0,8.0,0,1.277950275,7.124483161,7.63428013,0.065950796,0.138180253,5.874810212,0,1,0,New_UI
33.0,6.0,0,1.70780329,9.230161383,6.813916748,0.028856476,0.674858513,8.107748165,0,1,0,New_UI
15.0,11.0,1,3.484648269,3.721916343,3.988513559,3.908033327,3.271137729,3.642345563,0,0,1,Old_UI
32.0,9.0,0,9.221868308,3.0,6.578312497,6.584964356,8.392193905,0.396298967,1,0,0,Old_UI
30.0,10.0,0,7.079601534,3.345469579,,6.534849981,8.776734566,3.526951865,1,0,0,New_UI
32.0,14.0,1,3.467104758,3.749084691,3.715946249,5.180677677,4.914153881,5.118813796,0,0,1,Old_UI
50.0,12.0,1,8.249648389,1.138391605,9.145041871,3.0,9.624893442,5.575626694,1,0,0,Old_UI
27.0,13.0,1,3.87622509,1.827976373,5.803401915,2.00498136,2.345323614,5.745223317,0,0,1,Old_UI
19.0,7.0,0,1.967310529,6.645180778,,2.60934388,0.123970422,0.0,0,1,0,New_UI
18.0,6.0,0,3.921597638,8.792750302,3.614356274,2.134134497,2.325921989,7.633239882,0,1,0,New_UI
18.0,,0,4.204156845,4.939715101,1.706680053,5.424081113,1.0,9.045095769,0,1,0,New_UI
23.0,9.0,0,-44.0,9.948868962,2.170724864,3.172229719,1.727920776,9.170380615,0,1,0,New_UI
27.0,6.0,0,1.0,8.648059519,,3.425876079,2.466325992,9.164350788,0,1,0,New_UI
32.0,10.0,0,2.304768613,9.328919421,6.034615965,2.970233067,3.28319498,7.817423569,0,1,0,New_UI
23.0,4.0,0,-88.0,5.0,,0.821015969,1.112650697,7.665767693,0,1,0,New_UI
21.0,8.0,0,2.804134275,9.671523266,3.0,2.146340647,0.723074931,9.763308896,0,1,0,New_UI
28.0,6.0,0,1.743628723,7.042965235,,6.224399201,0.836920821,8.836828,0,1,0,New_UI
23.0,9.0,0,0.822389039,9.284518307,0.111310759,1.956366636,-5.872309527,9.310466255,0,1,0,Old_UI
26.0,5.0,0,1.534211786,9.499172597,2.315544185,2.970286373,1.895313077,8.564706454,0,1,0,Old_UI
25.0,8.0,0,6.130500064,2.38372282,5.601729483,6.500868667,7.964944821,2.527796284,1,0,0,Old_UI
25.0,6.0,0,9.66890596,4.203490238,7.040496064,8.152173782,7.977789502,2.353951125,1,0,0,New_UI
41.0,10.0,0,1.0,1.45190308,1.0,4.965161799,6.770002178,0.159919516,1,0,0,Old_UI
25.0,14.0,1,4.694086525,3.790818644,3.979006224,3.160118449,3.060410063,5.494471452,0,0,1,New_UI
22.0,12.0,1,4.615309628,4.627533973,3.362310411,,0.005052985,7.425344905,0,0,1,New_UI
28.0,13.0,1,2.956739797,4.102669377,3.912079042,4.73397282,5.339108794,4.723753065,0,0,1,New_UI
32.0,3.0,0,2.0,7.73835037,6.995858429,5.552793248,1.2622218,-66.0,0,1,0,Old_UI
23.0,5.0,0,9.217300024,1.413921699,4.644688231,7.776583024,9.670238154,0.142846612,1,0,0,New_UI
,5.0,0,1.0,-1.0,0.189959408,4.947221374,0.290176403,9.71942462,0,1,0,New_UI
28.0,10.0,0,7.525419365,1.350935096,5.666239192,6.317189606,6.926048161,1.0,1,0,0,New_UI
23.0,6.0,0,9.49974051,3.803386592,,3.855984595,4.0,3.420836309,1,0,0,New_UI
31.0,8.0,0,3.0,0.012322599,8.400968333,8.076995406,6.877783489,1.490350235,1,0,0,Old_UI
33.0,4.0,0,7.684638012,2.087962508,7.26497727,,7.764519862,2.698578213,1,0,0,New_UI
15.0,,1,4.125088505,3.593912346,5.172696118,,2.23654563,5.823473801,0,0,1,Old_UI
27.0,3.0,0,-88.0,2.907332098,7.079248298,5.818916373,9.002460272,3.757529316,1,0,0,New_UI
26.0,15.0,1,5.1691902,1.734998464,3.205869238,0.755181355,0.828396344,4.360775088,0,0,1,Old_UI
,14.0,1,1.598778552,3.884271101,7.15659723,3.828617478,6.860970212,6.655207417,0,0,1,Old_UI
29.0,,0,8.45705433,3.988856574,,6.782320462,7.80204001,2.10395191,1,0,0,New_UI
20.0,10.0,0,6.905906947,0.018716461,6.257306512,5.568259458,4.0,3.0,1,0,0,Old_UI
31.0,10.0,0,3.052598396,5.082131294,4.291346774,3.022659412,1.496639008,9.013265964,0,1,0,Old_UI
20.0,6.0,0,7.948893821,1.42340045,,7.005338159,9.100140392,0.502947586,1,0,0,New_UI
29.0,11.0,1,2.312372938,3.378686441,4.709709814,6.672156584,2.122230778,4.821713831,0,0,1,Old_UI
38.0,5.0,0,1.0,3.619044925,7.772395234,7.478382023,9.374583645,1.70762452,1,0,0,Old_UI
45.0,,0,1.453640813,6.700965972,6.600517094,3.0,10.29639797,6.888866686,0,1,0,New_UI
25.0,9.0,0,3.726286541,8.676370293,3.0,3.0,1.774852591,8.329127855,0,1,0,New_UI
37.0,5.0,0,0.706561819,7.678714189,3.408156018,4.252209993,2.137949471,5.617716387,0,1,0,New_UI
20.0,4.0,0,1.872336397,9.936164905,1.959319231,1.765482605,1.802836494,8.489955225,0,1,0,New_UI
28.0,8.0,0,2.08399851,4.0,,1.0,2.127289662,9.522581736,0,1,0,New_UI
28.0,10.0,0,0.85338757,2.0,2.0,0.818582664,1.353571638,8.139514712,0,1,0,Old_UI
23.0,6.0,0,8.636579393,0.778037109,4.868304902,,2.0,1.303186515,1,0,0,Old_UI
34.0,7.0,0,2.376532161,7.64238712,4.372775769,4.316587534,0.967644599,2.0,0,1,0,New_UI
23.0,14.0,1,1.117202465,2.85851952,2.802307487,3.746672566,6.247189836,3.272614259,0,0,1,Old_UI
23.0,3.0,0,9.804486578,3.0,8.266031599,7.689772198,2.0,1.588114975,1,0,0,Old_UI
26.0,8.0,0,9.389895213,4.232766075,5.425001608,7.896969049,7.840789456,3.0,1,0,0,Old_UI
,8.0,0,-55.0,4.0,2.3175074,0.649660128,0.749640397,8.069731662,0,1,0,New_UI
35.0,6.0,0,0.876061205,9.500318768,,,0.856646587,7.168842347,0,1,0,New_UI
15.0,8.0,0,6.858733523,1.360221164,9.015700882,,8.072932837,3.30115219,1,0,0,Old_UI
29.0,8.0,0,9.834031431,3.392690304,1.182389088,7.59124391,9.448755791,3.0,1,0,0,New_UI
33.0,14.0,1,0.970744856,9.869397469,4.521621996,3.956522441,3.0,9.23034817,0,1,0,New_UI
31.0,3.0,0,9.180300614,1.734663601,8.75968333,8.417955026,8.915868491,0.66510283,1,0,0,New_UI
25.0,5.0,0,2.0,3.0,6.112119419,5.207488012,4.0,3.0,1,0,0,New_UI
30.0,13.0,1,6.484389516,0.576565334,3.0,9.79075898,8.045399397,3.739098069,1,0,0,Old_UI
43.0,6.0,0,6.545951903,0.040564713,1.0,6.861253851,9.256300344,1.0,1,0,0,Old_UI
29.0,11.0,1,3.0,1.851327141,,2.447066047,5.229122145,8.686786834,0,0,1,Old_UI
32.0,,1,5.655458937,1.430850673,9.192400527,9.095401149,0.0,1.0,1,0,0,Old_UI
