Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Orbiting Body,Equinox,Hazardous
20.7,0.192555078,0.430566244,192.5550782,430.5662442,0.119648142,0.267541378,631.7424027,1412.618957,8.08E+11,14.69930803,52917.50892,32880.88214,0.29796017,115.9065018,44574208,27697128,0,0.143015,4.911,2458000.5,0.249441069,1.310034736,14.9755113,119.3113638,547.6746556,0.983258271,267.3785245,1.636811201,2458217.785,217.1735398,0.657324556,1,1,0
20.3,0.231502122,0.517654482,231.5021222,517.6544822,0.143848705,0.321655483,759.5214226,1698.341531,8.08E+11,19.8486346,71455.08456,44399.41074,0.483580263,188.1127167,72342576,44951592,0,0.122189,4.593,2458000.5,0.256806994,1.367546505,37.36069361,118.9617954,584.1327857,1.016350997,305.8884069,1.718742012,2458225.754,221.1766294,0.616298227,1,1,0
24.1,0.040230458,0.089958039,40.23045798,89.95803882,0.02499804,0.055897317,131.9896958,295.1379321,8.08E+11,9.509879717,34235.56698,21272.64994,0.039103509,15.21126461,5849801.5,3634898.25,6,0.00335624,6.997,2458000.5,0.407319308,0.830129387,1.914256662,243.0519125,276.2594286,0.492001659,213.6346689,1.168257114,2458037.143,312.250296,1.303122944,1,1,0
27.8,0.00732074,0.016369672,7.320739894,16.36967205,0.004548896,0.01017164,24.01817627,53.70627484,8.08E+11,20.48445425,73744.03532,45821.67572,0.446881057,173.836731,66852456,41540188,6,0.00229906,4.988,2458000.5,0.296916945,1.288215732,3.648952369,177.7237953,534.0492686,0.905722653,54.57036919,1.670708811,2458044.555,330.3027266,0.674095109,1,1,0
25.8,0.018388867,0.041118757,18.38886721,41.1187571,0.011426309,0.025550003,60.33093109,134.9040631,8.08E+11,19.53492824,70325.74167,43697.68098,0.365781536,142.2890167,54720140,34001520,6,0.0041285,4.906,2458000.5,0.314229057,1.27714625,27.79521315,334.352604,527.1805463,0.875829788,239.4568281,1.678462713,2457812.928,128.0888493,0.682878006,1,1,0
20.5,0.211132445,0.472106499,211.1324448,472.1064988,0.131191578,0.293353287,692.6917702,1548.905886,8.08E+11,13.20166038,47525.97735,29530.7941,0.447110649,173.9260406,66886804,41561532,1,0.154706,6.085,2458000.5,0.540517802,0.968377582,11.22419548,128.2836975,348.0691375,0.444952259,358.5166597,1.491802904,2458091.375,266.0102798,1.034277278,1,1,0
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,8.08E+11,24.36755481,87723.19732,54507.78336,0.430594029,167.5010834,64415952,40026216,2,0.164167,5.751,2458000.5,0.592063725,1.022048327,22.48814426,64.94457277,377.4031966,0.416930587,27.71113556,1.627166066,2457920.96,75.8722848,0.953886992,1,1,0
20.5,0.211132445,0.472106499,211.1324448,472.1064988,0.131191578,0.293353287,692.6917702,1548.905886,8.08E+11,14.24794319,51292.59547,31871.22412,0.200427048,77.96612549,29983460,18630858,2,0.0640277,6.754,2458000.5,0.247892802,0.869240053,14.07363263,303.6194514,296.0111168,0.6537617,241.2457182,1.084718406,2457852.557,179.924266,1.216170541,1,1,0
26.5,0.013321557,0.029787906,13.32155667,29.78790628,0.008277629,0.018509341,43.70589598,97.72935444,8.08E+11,15.4970038,55789.21366,34665.24779,0.290542724,113.0211182,43464572,27007634,7,0.0200872,6.076,2458000.5,0.194466804,0.992841817,12.93289525,107.3080061,361.3420617,0.799767043,105.9025699,1.185916592,2457830.559,169.3102929,0.996285897,1,1,0
19.2,0.384197891,0.859092601,384.1978911,859.0926012,0.238729428,0.533815229,1260.491809,2818.54537,8.08E+11,19.88515963,71586.57467,44481.11358,0.224362704,87.27709198,33564184,20855816,2,0.180276,3.715,2458000.5,0.636478826,1.847854685,12.09592,242.808322,917.4874872,0.671734305,165.6231304,3.023975065,2458249.852,262.1602702,0.392375923,1,1,0
18.3,0.58150704,1.30028927,581.5070396,1300.28927,0.361331611,0.807962044,1907.831556,4266.041049,8.09E+11,3.631631329,13073.87278,8123.59612,0.247257104,96.18301392,36989136,22983984,0,0.120423,4.57,2458000.5,0.275645196,1.461599741,7.559174,122.4573311,645.4180589,1.058716794,249.7394136,1.864482687,2457753.756,137.6282213,0.557778009,1,1,0
18.8,0.46190746,1.032856481,461.9074603,1032.856481,0.287015901,0.641787064,1515.444472,3388.636855,8.09E+11,10.6702067,38412.74411,23868.18536,0.472274629,183.7148285,70651280,43900668,0,0.236062,4.729,2458000.5,0.184342662,1.373675246,21.21089365,137.0475227,588.0639207,1.120448295,101.1889164,1.626902197,2458050.991,329.0904802,0.612178349,1,1,0
24.7,0.030517923,0.068240151,30.51792326,68.24015094,0.018962953,0.042402451,100.1244233,223.8850168,8.09E+11,19.64827271,70733.78176,43951.22123,0.471608977,183.4558868,70551696,43838792,3,0.0285671,5.865,2458000.5,0.203051046,1.042607694,4.222235016,146.2448747,388.8479514,0.830905112,296.93581,1.254310277,2458180.936,192.9503264,0.925811744,1,1,0
24.4,0.035039264,0.078350176,35.03926411,78.35017643,0.021772383,0.048684528,114.9582193,257.0543928,8.09E+11,15.82831923,56981.94924,35406.36729,0.334093393,129.962326,49979660,31055922,6,0.00908397,7.176,2458000.5,0.362341282,0.804511168,14.95651571,206.1288496,263.5703437,0.51300356,327.9460141,1.096018776,2458032.74,315.9645924,1.36585928,1,1,0
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,8.11E+11,12.8466218,46247.8385,28736.60831,0.420740154,163.667923,62941832,39110240,1,0.138005,5.122,2458000.5,0.172750556,1.220779403,25.78403061,157.2242453,492.6678434,1.009889082,76.36357281,1.431669723,2458195.525,217.4920488,0.73071544,1,1,0
18.2,0.608912622,1.361570015,608.9126221,1361.570015,0.378360645,0.846040122,1997.744887,4467.093369,8.11E+11,13.64081603,49106.93772,30513.14138,0.175812333,68.39099884,26301152,16342778,4,0.183099,2.929,2458000.5,0.58662393,2.857746915,22.63213585,342.2124259,1764.550426,1.181324189,14.05256967,4.534169641,2458761.988,204.6427293,0.204017972,1,1,0
25,0.02658,0.059434687,26.58,59.43468684,0.016516041,0.036930991,87.2047272,194.995698,8.11E+11,1.444412563,5199.885228,3231.006463,0.111972205,43.55718613,16750804,10408467,4,0.0448509,5.397,2458000.5,0.108415164,1.167829549,2.294234819,7.634139745,460.9646443,1.041219117,19.27899905,1.294439981,2457870.114,101.8278746,0.780970958,1,1,0
23,0.066765941,0.149293183,66.76594135,149.2931834,0.04148642,0.092766455,219.048371,489.807048,8.11E+11,12.19944446,43918.00007,27288.93732,0.343867842,133.7645874,51441896,31964512,6,0.0896811,4.56,2458000.5,0.311335293,1.452642086,13.21059097,270.8048443,639.493833,1.000383337,127.8868226,1.904900836,2457684.268,178.0213353,0.562945225,1,1,0
19.9,0.278326768,0.622357573,278.3267681,622.3575734,0.172944182,0.386714948,913.1455938,2041.855621,8.11E+11,21.82359578,78564.94481,48817.2014,0.439216343,170.8551636,65705832,40827712,2,0.0703769,3.725,2458000.5,0.690417545,1.810032265,4.629447664,153.6329594,889.4630304,0.560354232,204.5057853,3.059710299,2457982.891,7.126982341,0.404738576,1,1,0
19.5,0.334622375,0.748238376,334.6223745,748.2383761,0.207924639,0.464933628,1097.842471,2454.850394,8.11E+11,15.51968958,55870.88248,34715.99361,0.427378053,166.250061,63934848,39727272,0,0.229332,5.34,2458000.5,0.554230336,1.122247254,24.46689441,191.2527124,434.2414279,0.500263781,29.44391573,1.744230727,2458125.674,256.2265858,0.829031909,1,1,0
24.8,0.029144391,0.065168838,29.14439045,65.16883822,0.018109479,0.040494026,95.61808198,213.8085312,8.11E+11,5.772196918,20779.90891,12911.82729,0.403915922,157.123291,60424960,37546328,5,0.0378689,5.004,2458000.5,0.188922652,1.292702073,0.976628312,45.26691336,536.8415168,1.048481369,190.6591072,1.536922777,2457869.144,88.08560387,0.67058897,1,1,0
26.692,0.012194247,0.027267165,12.19424669,27.26716454,0.007577151,0.016943025,40.00737231,89.4592041,8.11E+11,5.985693748,21548.49749,13389.39834,0.200796644,78.1098938,30038752,18665214,3,0.00138825,6.015,2458000.5,0.264053886,1.007138471,1.811674081,185.8691791,369.1749337,0.741199644,100.323037,1.273077299,2457910.969,87.30597168,0.975147463,1,1,0
20.8,0.183888672,0.411187571,183.8886721,411.187571,0.114263088,0.255500032,603.3093109,1349.040631,8.12E+11,12.23303167,44038.914,27364.06854,0.252446576,98.20171356,37765468,23466374,5,0.214825,3.914,2458000.5,0.398025538,1.777807588,22.95160411,344.0968674,865.815906,1.070194767,64.44728661,2.485420408,2457833.432,69.46572316,0.415792777,1,1,0
25.187,0.024386809,0.054530563,24.38680899,54.53056265,0.015153256,0.03388371,80.0092184,178.9060512,8.12E+11,20.06035265,72217.26953,44873.00283,0.32671246,127.0911484,48875488,30369820,6,0.0240122,6.825,2458000.5,0.326035794,0.853061455,18.67301195,181.7072083,287.7854981,0.574932886,323.6011374,1.131190023,2458114.158,217.8217198,1.250931692,1,1,0
19.6,0.319561887,0.714562102,319.5618867,714.5621017,0.198566489,0.444008168,1048.43142,2344.363926,8.13E+11,24.43643362,87971.16104,54661.85837,0.436776896,169.9062195,65340896,40600952,0,0.22486,6.606,2458000.5,0.422455594,0.870280909,32.22691479,29.79498678,296.5429555,0.50262587,187.3922816,1.237935947,2457928.629,87.25022797,1.213989384,1,1,0
25.4,0.022108281,0.049435619,22.10828104,49.43561926,0.013737445,0.03071786,72.53373275,162.1903571,8.13E+11,8.178060535,29441.01793,18293.50361,0.124022663,48.24481583,18553526,11528627,6,0.00361704,6.246,2458000.5,0.396835645,0.952890381,1.504765649,9.750383078,339.7526411,0.574749512,127.49003,1.331031251,2457879.218,128.5098086,1.059594412,1,1,0
20.4,0.22108281,0.494356193,221.0828104,494.3561926,0.137374447,0.307178602,725.3373275,1621.903571,8.13E+11,13.99908588,50396.70916,31314.5552,0.273519958,106.3992691,40918004,25425270,1,0.0511177,6.484,2458000.5,0.514787632,0.89385758,21.09358037,12.96137181,308.6746169,0.433710753,218.6192689,1.354004407,2457927.52,85.11513055,1.166276656,1,1,0
22.8,0.073207399,0.163696721,73.20739893,163.6967205,0.045488955,0.101716395,240.1817627,537.0627484,8.13E+11,10.35388121,37273.97235,23160.59687,0.102936536,40.04231262,15399087,9568549,6,0.0224851,5.303,2458000.5,0.270634426,1.185402268,6.072461618,10.38189098,471.4081184,0.864591606,81.31956728,1.50621293,2458069.78,307.0930837,0.763669496,1,1,0
24.5,0.033462237,0.074823838,33.46223745,74.82383761,0.020792464,0.046493363,109.7842471,245.4850394,8.13E+11,7.035079264,25326.28535,15736.76881,0.116850355,45.45478821,17480564,10861919,6,0.025176,6.661,2458000.5,0.24992224,0.885545674,10.8007133,4.523783599,304.3791332,0.664228116,216.0885148,1.106863233,2458096.541,246.40938,1.182735479,1,1,0
24.4,0.035039264,0.078350176,35.03926411,78.35017643,0.021772383,0.048684528,114.9582193,257.0543928,8.14E+11,4.543054195,16354.9951,10162.35793,0.422225279,164.245636,63164000,39248292,8,0.0247658,4.545,2450164.5,0.398751214,1.455118168,2.698883026,12.47108402,641.1295905,0.874888031,93.69006032,2.035348305,2450100.317,36.03926311,0.561508945,1,1,0
26.6,0.012721988,0.02844723,12.72198785,28.44722965,0.007905074,0.017676284,41.73880663,93.33080893,8.14E+11,23.69987137,85319.53695,53014.24228,0.466018362,181.2811432,69715352,43319112,7,0.0242782,7.499,2458000.5,0.3471996,0.75986087,24.78037108,22.38391211,241.9354715,0.49603748,185.4172635,1.02368426,2457910.789,133.4904732,1.488000076,1,1,0
18.9,0.4411182,0.986370281,441.1182,986.3702813,0.274098057,0.612901888,1447.238235,3236.123074,8.14E+11,34.71873679,124987.4525,77662.34233,0.379856726,147.764267,56825760,35309888,0,0.0797107,3.625,2458000.5,0.687215532,1.814799732,27.92413358,30.87949107,892.9794953,0.56764117,104.3815071,3.061958295,2458089.414,324.1549104,0.403144755,1,1,0
22.3,0.092162655,0.206081961,92.16265485,206.0819612,0.057267201,0.128053354,302.3709245,676.1219417,8.14E+11,12.98022659,46728.81572,29035.46886,0.173252485,67.39521027,25918202,16104824,3,0.0259126,5.372,2458000.5,0.25973232,1.166519916,5.035044226,28.85202161,460.1894558,0.863536992,271.6146744,1.469502839,2457770.913,179.6031186,0.782286503,1,1,0
19.5,0.334622375,0.748238376,334.6223745,748.2383761,0.207924639,0.464933628,1097.842471,2454.850394,8.14E+11,7.54190726,27150.86614,16870.49235,0.479738945,186.618454,71767928,44594520,0,0.107051,5.1,2458000.5,0.271942042,1.242319678,14.24516859,98.32819872,505.7646521,0.904480727,169.728133,1.580158628,2457965.665,24.79516197,0.711793516,1,1,0
24.5,0.033462237,0.074823838,33.46223745,74.82383761,0.020792464,0.046493363,109.7842471,245.4850394,8.14E+11,11.28681471,40632.53297,25247.47583,0.262357991,102.057251,39248196,24387698,6,0.025664,6.113,2458000.5,0.057337006,0.989173521,11.63229033,357.7895023,359.3413129,0.932457273,306.666111,1.045889769,2457858.76,141.9998844,1.00183304,1,1,0
22.1,0.101054342,0.225964377,101.0543415,225.9643771,0.062792237,0.140407711,331.5431259,741.352967,8.14E+11,23.72220568,85399.94046,53064.2019,0.350376547,136.2964783,52415584,32569534,1,0.095436,6.55,2458000.5,0.244817999,0.882109986,35.31551687,195.1507089,302.609484,0.666153584,187.9551444,1.098066388,2457880.985,142.1815303,1.189652073,1,1,0
25.3,0.023150212,0.051765448,23.15021222,51.76544822,0.014384871,0.032165548,75.95214226,169.8341531,8.14E+11,11.64611137,41926.00094,26051.18653,0.300684583,116.966301,44981772,27950378,6,0.0618104,6.504,2458000.5,0.155414041,0.913259109,13.09120506,252.5344599,318.7788104,0.771325821,344.0916159,1.055192397,2457869.526,147.9107629,1.129309691,1,1,0
22.7,0.076657557,0.171411509,76.65755735,171.4115092,0.047632783,0.106510141,251.5011805,562.3737359,8.16E+11,10.35324209,37271.67153,23159.16723,0.209470423,81.48399353,31336330,19471492,6,0.0758499,6.573,2458000.5,0.377101537,0.892437505,14.56422881,231.2389009,307.9393203,0.55589795,327.0394215,1.228977059,2458152.279,182.5608781,1.169061488,1,1,0
19.9,0.278326768,0.622357573,278.3267681,622.3575734,0.172944182,0.386714948,913.1455938,2041.855621,8.16E+11,23.38412318,84182.84343,52307.94513,0.463656097,180.3622284,69361968,43099528,1,0.076602,4.483,2458000.5,0.407681907,1.479975539,6.850632237,128.1993836,657.6279044,0.876616288,195.7444816,2.083334789,2457880.502,65.68939439,0.547422026,1,1,0
20,0.2658,0.594346868,265.8,594.3468684,0.165160412,0.369309908,872.047272,1949.95698,8.16E+11,21.5761474,77674.13063,48263.68411,0.24474507,95.20583344,36613344,22750476,5,0.111975,3.343,2458000.5,0.640099449,2.203387401,10.93665153,286.6297806,1194.633584,0.793000341,198.8800732,3.613774461,2458438.593,227.9818462,0.301347631,1,1,0
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,8.16E+11,16.50157935,59405.68565,36912.38284,0.187758141,73.03791809,28088220,17453210,2,0.0679351,6.311,2458000.5,0.275789806,0.93886505,19.74382384,58.63805154,332.2792222,0.67993564,225.5447937,1.197794459,2457930.878,75.43067961,1.083426155,1,1,0
29.7,0.003051792,0.006824015,3.051792326,6.824015094,0.001896295,0.004240245,10.01244233,22.38850168,8.17E+11,19.12628617,68854.6302,42783.58953,0.468786481,182.3579407,70129456,43576424,7,0.00110619,5.481,2458000.5,0.202206665,1.139867613,1.404650462,221.3622192,444.5084775,0.909378784,297.5330996,1.370356442,2457852.946,119.5014484,0.809883317,1,1,0
23.5,0.053034072,0.118587791,53.03407233,118.5877909,0.032953835,0.073687014,173.9963059,389.0675678,8.17E+11,6.772455512,24380.83984,15149.30574,0.174993663,68.07253265,26178680,16266677,3,0.0565851,5.584,2458000.5,0.114046041,1.113917072,7.056519303,192.9525065,429.4155004,0.986879239,284.8134147,1.240954904,2457830.227,142.7481821,0.838348871,1,1,0
21.6,0.127219879,0.284472297,127.2198785,284.4722965,0.079050743,0.176762835,417.3880663,933.3080893,8.17E+11,8.976896282,32316.82662,20080.41929,0.404599038,157.3890228,60527156,37609832,2,0.318512,4.806,2458000.5,0.069501694,1.360874576,15.62269162,233.8821451,579.8632399,1.266291487,84.04221652,1.455457665,2458003.96,357.8516052,0.620836044,1,1,0
18.3,0.58150704,1.30028927,581.5070396,1300.28927,0.361331611,0.807962044,1907.831556,4266.041049,8.18E+11,19.30014962,69480.53863,43172.50469,0.397147706,154.4904633,59412452,36917188,0,0.0624827,2.71,2458000.5,0.675886922,3.238893068,18.47384237,230.82724,2129.086675,1.049767602,173.8630213,5.428018535,2458609.683,256.9953311,0.169086587,1,1,0
23.4,0.055533491,0.124176661,55.53349116,124.1766613,0.034506901,0.077159776,182.1964991,407.4037573,8.18E+11,11.15252559,40149.09213,24947.08449,0.392696653,152.7590027,58746584,36503436,6,0.0941106,5.075,2458000.5,0.190053016,1.246672865,20.25673421,260.0125772,508.4253391,1.009738926,293.0934995,1.483606803,2457835.391,116.9081915,0.708068565,1,1,0
20.2,0.242412481,0.542050786,242.4124811,542.0507863,0.150628086,0.336814639,795.3165645,1778.381902,8.18E+11,7.775284323,27991.02356,17392.5335,0.378823611,147.362381,56671204,35213856,0,0.119386,5.182,2458000.5,0.15829944,1.221222963,15.73210383,105.7172766,492.9363779,1.027904052,64.90665549,1.414541874,2458070.767,308.6824689,0.730317372,1,1,0
26,0.016770846,0.037500752,16.77084622,37.50075218,0.010420918,0.02330188,55.0224631,123.0339678,8.18E+11,8.454837553,30437.41519,18912.62612,0.168703122,65.6255188,25237628,15681935,6,0.00283925,4.839,2458000.5,0.284718079,1.34313686,7.992793446,143.3850095,568.5633069,0.960721514,330.4917718,1.725552206,2458177.546,247.8987742,0.633174874,1,1,0
19.1,0.40230458,0.899580388,402.3045798,899.5803882,0.249980399,0.558973165,1319.896958,2951.379321,8.18E+11,4.554434942,16395.96579,10187.81552,0.42874947,166.7835388,64140008,39854752,0,0.316229,4.166,2458000.5,0.242855735,1.697239041,7.01086758,275.0626715,807.6309368,1.285054806,115.4724428,2.109423275,2458063.839,331.7666356,0.445748155,1,1,0
18.8,0.46190746,1.032856481,461.9074603,1032.856481,0.287015901,0.641787064,1515.444472,3388.636855,8.19E+11,16.1934694,58296.48985,36223.17171,0.268920858,104.6102142,40229988,24997756,0,0.143818,4.621,2458000.5,0.448489079,1.396490368,14.83114863,22.05535257,602.7751558,0.77017969,145.6407167,2.022801047,2457955.35,26.96545347,0.597237621,1,1,0
18.1,0.63760979,1.425738833,637.6097899,1425.738833,0.396192233,0.885912765,2091.895703,4677.620994,8.21E+11,2.429415061,8745.894221,5434.358551,0.353301013,137.4340973,52853080,32841382,0,0.283318,3.181,2458000.5,0.524053287,2.64313746,3.372346677,178.3192711,1569.560467,1.257992587,278.1657438,4.028282332,2457920.064,18.44912512,0.229363575,1,1,0
19.2,0.384197891,0.859092601,384.1978911,859.0926012,0.238729428,0.533815229,1260.491809,2818.54537,8.21E+11,25.5086959,91831.30524,57060.40186,0.218953761,85.17301178,32755016,20353024,0,0.13164,5.195,2458000.5,0.833101194,1.100261591,23.70617095,308.8793229,421.5434596,0.183632346,18.13621485,2.016890836,2458049.287,318.3354906,0.854004473,1,1,0
23.6,0.050647146,0.113250461,50.64714588,113.2504611,0.031470668,0.070370552,166.1651821,371.5566427,8.22E+11,24.87798356,89560.74083,55649.56143,0.477830743,185.8761597,71482464,44417144,1,0.0316225,6.832,2458000.5,0.341072216,0.857260382,3.137522755,336.6215024,289.9129115,0.564872684,350.6340812,1.149648081,2458144.613,181.0468118,1.241752215,1,1,0
19.2,0.384197891,0.859092601,384.1978911,859.0926012,0.238729428,0.533815229,1260.491809,2818.54537,8.22E+11,21.15881627,76171.73857,47330.15612,0.460240132,179.0334015,68850944,42781992,0,0.068965,4.651,2457600.5,0.378963254,1.396324486,15.45109083,58.80709475,602.6677577,0.867168815,139.8445497,1.925480157,2457374.16,135.202708,0.597344051,1,1,0
17.9,0.699125232,1.563291544,699.1252322,1563.291544,0.434416145,0.97138403,2293.718027,5128.90943,8.22E+11,33.92843828,122142.3778,75894.52359,0.261222198,101.6154327,39078284,24282120,1,0.217108,3.97,2458000.5,0.502936668,1.532200384,52.23787327,124.9900566,692.7424118,0.761600628,9.783093931,2.30280014,2457725.083,143.1272065,0.519673682,1,1,0
19.2,0.384197891,0.859092601,384.1978911,859.0926012,0.238729428,0.533815229,1260.491809,2818.54537,8.22E+11,21.15876284,76171.54623,47330.0366,0.460238733,179.0328674,68850736,42781864,0,0.0683833,4.651,2458000.5,0.379017074,1.396228062,15.45231677,58.80444934,602.6053325,0.867033787,139.8599009,1.925422337,2457976.839,14.1351501,0.597405932,1,1,0
