salary,age,elevel,car,credit,zipcode_0,zipcode_1,zipcode_2,zipcode_3,zipcode_4,zipcode_5,zipcode_6,zipcode_7,zipcode_8,brand
48157.01149,29,1,4,185975.9986,0,0,0,0,0,0,0,1,0,0
117185.4423,22,4,11,459101.3155,0,0,0,0,0,0,0,0,1,1
98307.96132,70,0,3,176121.6993,0,0,0,0,1,0,0,0,0,1
94581.28116,53,4,19,462672.6022,0,0,0,0,0,0,1,0,0,0
45999.89628,27,1,7,457194.7733,0,0,0,1,0,0,0,0,0,1
144319.3392,44,2,1,210068.5642,1,0,0,0,0,0,0,0,0,1
128510.2701,25,4,20,286141.4123,1,0,0,0,0,0,0,0,0,1
88681.66785,50,0,6,482451.3143,0,0,0,1,0,0,0,0,0,0
83085.42169,27,4,14,347913.5229,0,0,1,0,0,0,0,0,0,0
44655.18338,48,0,11,155636.1568,1,0,0,0,0,0,0,0,0,1
63422.14887,61,3,1,61648.92554,0,0,0,0,0,0,1,0,0,0
66195.07727,21,2,1,298709.2934,0,0,0,0,0,0,0,1,0,0
59426.49474,40,1,11,135368.5119,0,0,0,0,0,1,0,0,0,0
65083.38662,74,0,11,185190.7403,0,0,1,0,0,0,0,0,0,0
48500.56561,49,2,13,44186.07399,0,0,0,0,0,0,0,0,1,1
133551.7754,32,0,1,125096.4503,0,0,0,0,0,1,0,0,0,1
83480.76569,58,4,8,258172.6584,0,0,0,0,0,0,0,0,1,0
101616.8309,71,2,19,287762.4035,0,0,0,0,0,0,1,0,0,1
40712.90078,56,4,17,380280.1481,0,0,0,0,0,0,0,0,1,1
85140.33195,66,4,11,355718.3632,0,0,0,0,0,1,0,0,0,1
50684.45393,65,1,8,309260.858,0,1,0,0,0,0,0,0,0,0
21918.40956,30,2,10,232845.4677,0,0,0,1,0,0,0,0,0,1
35650.34077,37,2,8,202044.0247,0,0,0,0,0,1,0,0,0,1
120762.8232,57,0,9,161888.201,0,0,1,0,0,0,0,0,0,0
28074.26707,68,2,11,336641.3402,0,0,0,0,0,0,1,0,0,0
134369.2194,43,4,17,454108.3981,0,0,0,0,0,0,0,0,1,1
72072.6261,74,1,1,310383.499,0,0,0,0,0,1,0,0,0,0
33582.74637,41,2,5,309469.165,0,0,0,0,1,0,0,0,0,1
52508.98305,41,4,12,112719.2392,0,0,0,0,0,0,0,1,0,1
125507.2909,39,2,6,432605.7892,0,0,0,0,0,0,0,0,1,1
31456.96591,75,3,6,187175.5396,0,0,0,0,0,0,0,1,0,0
57417.5416,67,2,11,245629.2758,0,0,0,0,0,0,0,0,1,0
128443.6006,52,0,6,365414.5558,0,0,0,0,0,0,1,0,0,1
43844.93066,20,1,7,233617.5816,0,1,0,0,0,0,0,0,0,1
77137.16111,63,0,16,113683.5695,0,0,0,0,0,0,1,0,0,0
123739.4464,29,3,4,224836.8225,0,0,0,1,0,0,0,0,0,1
39736.10098,60,1,18,157370.8702,0,0,0,0,0,0,1,0,0,0
44723.7072,63,0,1,44446.52063,0,0,0,0,0,0,0,1,0,0
43343.4613,29,2,20,52719.67423,0,0,0,0,0,0,0,0,1,1
87155.8692,51,0,7,18499.66453,0,0,0,0,0,0,1,0,0,0
55984.0958,59,1,15,129109.6003,0,1,0,0,0,0,0,0,0,0
37227.75332,27,1,13,283718.7395,0,0,1,0,0,0,0,0,0,1
93365.93752,59,1,13,165626.0304,0,1,0,0,0,0,0,0,0,0
39356.94958,45,1,7,163175.3107,0,0,0,0,0,0,0,0,1,1
117416.4027,69,2,1,88340.45875,0,0,0,0,1,0,0,0,0,1
96194.72257,63,2,18,297686.1947,0,0,0,0,0,0,0,1,0,1
86617.35541,49,0,3,0.0,0,0,0,0,0,1,0,0,0,0
24857.23896,67,0,17,115343.8228,0,1,0,0,0,0,0,0,0,1
147433.1786,62,0,5,305400.2687,0,0,1,0,0,0,0,0,0,1
77488.79907,67,3,9,215682.8421,0,1,0,0,0,0,0,0,0,0
123755.2725,46,2,15,303085.9041,0,0,0,0,0,0,0,1,0,0
142248.7374,62,3,15,121725.7695,0,1,0,0,0,0,0,0,0,1
83675.28827,50,3,16,15254.61431,0,0,1,0,0,0,0,0,0,0
53723.67165,42,2,10,371135.0093,0,0,1,0,0,0,0,0,0,1
113880.9272,54,1,20,236705.3322,0,0,0,0,1,0,0,0,0,0
47344.6611,50,4,10,110516.3746,0,0,0,0,0,0,0,0,1,1
122498.2133,57,0,4,393515.2137,0,0,0,0,0,0,0,1,0,0
21382.34857,65,1,8,434788.3632,0,1,0,0,0,0,0,0,0,1
20358.59768,76,4,16,330197.1132,0,0,0,0,0,0,1,0,0,1
50977.2587,67,0,6,55907.80182,0,0,0,0,1,0,0,0,0,0
70251.68358,68,1,3,181439.2043,0,0,0,0,1,0,0,0,0,0
41934.88511,31,4,18,267103.2679,0,0,1,0,0,0,0,0,0,1
104290.6306,40,1,18,361985.5942,0,0,0,0,1,0,0,0,0,0
25441.66705,69,2,11,0.0,0,0,0,0,0,0,0,1,0,0
94419.25634,67,2,12,205764.289,0,0,0,0,0,0,1,0,0,1
36666.60357,77,0,8,8796.513491,1,0,0,0,0,0,0,0,0,0
124819.7593,58,4,6,357089.3782,0,1,0,0,0,0,0,0,0,0
115743.3083,72,2,7,394712.4933,0,0,0,1,0,0,0,0,0,1
145579.842,60,4,12,123743.8056,0,0,0,0,0,0,0,1,0,1
30731.856,67,3,12,460325.3039,0,0,0,0,0,0,1,0,0,0
76194.4807,24,2,1,386230.8884,0,0,0,1,0,0,0,0,0,0
84485.72201,53,3,16,35093.9807,0,0,0,0,1,0,0,0,0,0
69060.41857,62,4,15,175509.3498,0,0,0,0,1,0,0,0,0,0
147664.5478,59,0,14,259877.2238,0,0,1,0,0,0,0,0,0,1
108134.8989,62,0,17,409078.0066,0,1,0,0,0,0,0,0,0,1
106135.5539,64,3,4,380742.6539,1,0,0,0,0,0,0,0,0,1
150000.0,31,0,4,369432.2179,0,0,0,0,0,0,1,0,0,1
120488.2833,71,1,16,82909.52356,0,0,1,0,0,0,0,0,0,1
70484.28842,64,4,16,269514.3115,0,0,0,1,0,0,0,0,0,0
67682.15601,62,2,19,124058.8258,0,0,0,0,0,0,0,0,1,0
60052.25932,23,2,13,443870.3521,0,0,0,0,0,0,0,1,0,0
88358.0187,35,2,15,58007.02864,0,0,0,0,1,0,0,0,0,0
127070.4276,73,3,13,204311.8872,0,0,0,0,0,1,0,0,0,1
27113.58906,73,0,7,175190.5652,0,0,0,0,1,0,0,0,0,1
67812.00897,61,2,19,338751.5348,1,0,0,0,0,0,0,0,0,0
113661.9685,64,0,17,48868.13701,0,0,0,0,0,0,0,0,1,1
58703.7816,40,4,17,309403.2272,0,0,0,0,0,0,0,1,0,0
136559.1505,62,4,12,134969.6053,0,0,0,0,0,0,1,0,0,1
109693.1104,39,2,16,236985.5141,0,0,0,0,0,1,0,0,0,0
30520.8201,64,2,3,470382.8956,0,0,0,0,0,0,0,0,1,0
32072.89696,65,3,15,0.0,0,0,0,0,0,0,0,0,1,0
101915.9035,78,1,2,168794.7936,0,1,0,0,0,0,0,0,0,1
28591.70865,27,0,3,123190.8637,0,0,0,0,0,0,0,1,0,1
74424.89987,71,2,14,17805.79154,0,0,0,0,0,0,1,0,0,0
43954.30755,41,0,2,305835.191,1,0,0,0,0,0,0,0,0,1
140666.1391,74,4,13,237007.2206,0,0,0,1,0,0,0,0,0,1
131764.773,39,3,3,447096.6712,0,0,0,0,0,0,1,0,0,1
40330.36996,20,0,14,395649.5244,0,0,1,0,0,0,0,0,0,1
129555.8395,34,0,19,268314.4386,0,0,0,0,0,0,0,0,1,1
111910.5831,32,1,2,154482.1602,1,0,0,0,0,0,0,0,0,1
82883.2706,34,3,11,484508.3294,1,0,0,0,0,0,0,0,0,0
22464.69303,42,2,15,189268.7994,0,0,0,1,0,0,0,0,0,1
75517.19467,35,3,14,441590.4132,0,0,0,0,0,0,0,1,0,0
134747.435,31,3,12,91338.95486,0,0,0,0,0,0,1,0,0,1
125058.2167,39,4,15,45635.5091,0,0,0,0,0,0,0,1,0,0
72930.74497,32,0,12,310391.17,1,0,0,0,0,0,0,0,0,0
144729.5232,52,1,12,147380.8855,1,0,0,0,0,0,0,0,0,1
35963.65397,39,0,20,83010.15218,0,1,0,0,0,0,0,0,0,1
46319.91603,67,0,11,23218.8204,0,0,0,0,0,1,0,0,0,0
130084.7315,50,2,18,239895.3137,1,0,0,0,0,0,0,0,0,1
66513.32576,55,2,17,462989.6786,0,0,0,0,0,0,0,0,1,1
20492.18899,30,4,16,207847.6398,0,0,0,1,0,0,0,0,0,1
95347.05695,41,3,1,440664.1779,0,0,0,0,0,1,0,0,0,0
58219.96658,36,1,8,103387.5698,0,0,0,0,0,1,0,0,0,0
109703.9173,54,2,5,50913.20158,0,0,0,0,1,0,0,0,0,0
34268.94607,60,3,13,244495.1729,1,0,0,0,0,0,0,0,0,0
74949.90618,57,3,3,151914.1405,0,0,0,0,0,0,1,0,0,1
137443.8435,74,3,13,298857.295,0,0,0,0,0,0,1,0,0,1
135524.6908,70,3,11,375529.3419,0,0,0,0,0,1,0,0,0,1
117943.4244,51,4,9,472659.997,0,0,0,0,0,0,1,0,0,0
108041.6603,22,0,18,404858.1033,0,0,1,0,0,0,0,0,0,1
150000.0,23,0,11,284343.5281,0,0,0,0,0,0,0,0,1,1
76259.47281,49,2,3,62168.75351,0,0,0,0,0,1,0,0,0,1
72386.56674,34,4,17,175333.4339,0,1,0,0,0,0,0,0,0,0
137212.2175,74,0,12,0.0,0,0,0,1,0,0,0,0,0,1
20000.0,32,4,3,153224.2065,0,0,1,0,0,0,0,0,0,1
77925.28065,40,3,12,168427.8284,0,0,0,0,0,1,0,0,0,0
141473.956,53,4,3,229324.1906,0,1,0,0,0,0,0,0,0,1
65435.77839,39,2,8,138134.6882,0,0,0,0,0,0,1,0,0,1
86967.12615,46,4,13,403122.4687,0,0,1,0,0,0,0,0,0,0
39444.95719,48,3,5,55049.58511,0,0,0,0,0,0,0,1,0,1
117416.1721,38,4,19,468239.7293,0,0,0,0,1,0,0,0,0,0
82893.42192,71,0,3,0.0,0,0,0,0,1,0,0,0,0,1
103097.3636,24,0,18,49993.76398,0,0,0,0,0,1,0,0,0,1
55557.82551,76,3,15,49749.83499,0,0,0,0,0,0,1,0,0,0
44813.59928,63,0,15,126135.2913,1,0,0,0,0,0,0,0,0,0
81681.68733,76,4,10,291713.7229,0,0,1,0,0,0,0,0,0,1
24197.85408,20,3,11,130022.3926,0,0,0,0,0,0,1,0,0,1
136610.9443,64,3,12,303383.3254,0,0,0,1,0,0,0,0,0,1
40594.40433,50,3,20,429041.5292,0,1,0,0,0,0,0,0,0,1
90137.82453,72,3,1,500000.0,0,0,0,1,0,0,0,0,0,1
41055.19292,45,2,5,243582.2964,0,0,0,0,0,0,0,1,0,1
46829.85485,61,3,4,276588.8442,0,0,0,0,1,0,0,0,0,1
136181.9217,33,2,3,118632.1089,0,0,0,0,1,0,0,0,0,1
107338.3972,65,1,7,215854.2633,0,0,0,0,0,0,0,1,0,1
48670.76233,23,0,13,30936.45077,0,0,0,0,0,0,0,0,1,0
145817.1597,41,4,13,166560.9515,0,0,1,0,0,0,0,0,0,1
104734.8604,20,2,8,464828.1003,0,0,0,0,0,0,1,0,0,1
25602.69168,57,4,11,273511.3618,0,0,0,0,0,0,0,0,1,1
31135.10648,46,4,10,265472.0534,1,0,0,0,0,0,0,0,0,1
49669.08461,36,1,12,393798.1357,0,0,1,0,0,0,0,0,0,0
146084.4597,31,1,2,46249.325,0,0,1,0,0,0,0,0,0,1
67446.92311,27,4,19,447767.9247,0,0,0,0,0,0,0,0,1,0
124897.6676,74,3,4,417882.4731,0,0,0,0,0,0,1,0,0,1
56617.90663,61,2,7,135835.6572,0,0,0,0,0,0,1,0,0,1
139324.845,37,2,16,487988.4813,1,0,0,0,0,0,0,0,0,1
44373.43974,56,1,10,19996.13603,0,0,1,0,0,0,0,0,0,1
26817.40649,67,2,4,135701.7724,0,0,0,0,0,0,1,0,0,0
32388.3192,66,2,4,211757.064,0,0,1,0,0,0,0,0,0,0
115964.7441,53,1,15,336549.3429,0,0,0,0,0,0,1,0,0,0
119213.681,72,4,17,356428.9738,0,0,0,0,0,1,0,0,0,1
25658.91522,52,1,4,61896.99447,0,0,0,0,0,0,0,1,0,1
80540.50527,33,0,20,404760.2226,0,0,0,0,0,0,0,1,0,0
149735.1894,45,2,1,447153.4562,0,0,0,0,0,0,1,0,0,1
142633.7923,78,2,14,417128.3901,0,0,0,0,0,1,0,0,0,1
72669.77866,45,0,12,325060.7056,1,0,0,0,0,0,0,0,0,0
70914.08815,66,1,7,500000.0,1,0,0,0,0,0,0,0,0,0
22968.37906,55,0,11,471949.3255,0,1,0,0,0,0,0,0,0,1
115376.3401,45,2,9,420504.2204,0,0,1,0,0,0,0,0,0,0
89600.04692,37,1,20,362611.5932,0,0,0,0,0,0,1,0,0,0
20000.0,29,2,19,176410.1049,0,0,0,0,0,1,0,0,0,1
129126.9484,32,3,14,236372.4202,0,0,0,0,1,0,0,0,0,1
27117.17518,23,2,3,254577.8254,0,0,0,0,0,0,0,0,1,1
128317.1283,48,4,14,361202.8463,0,0,0,0,0,0,0,1,0,1
73284.45627,71,0,2,355150.5763,0,0,0,0,0,0,0,1,0,0
77848.02182,54,0,3,358252.6996,0,1,0,0,0,0,0,0,0,0
130049.0236,53,1,15,45908.1934,0,1,0,0,0,0,0,0,0,1
70863.14168,53,1,14,475179.2477,0,0,0,0,0,1,0,0,0,0
76156.03008,80,4,15,57003.89519,0,0,0,1,0,0,0,0,0,0
137260.1385,32,3,2,11433.61391,0,1,0,0,0,0,0,0,0,1
46566.80562,79,4,14,294168.6734,0,0,0,0,0,0,1,0,0,0
80753.24842,78,4,19,477387.1922,0,0,0,1,0,0,0,0,0,1
34970.73736,29,0,18,71451.70164,1,0,0,0,0,0,0,0,0,1
67943.076,72,2,2,153466.8671,0,0,1,0,0,0,0,0,0,0
28062.16914,78,4,12,139336.4413,0,0,1,0,0,0,0,0,0,0
110809.1493,34,2,12,99188.38133,0,1,0,0,0,0,0,0,0,1
50245.84571,46,4,14,303771.6116,0,0,0,0,0,0,1,0,0,1
78135.95379,69,0,18,199758.5092,0,0,0,1,0,0,0,0,0,1
69063.15202,63,1,3,342332.7824,0,0,0,0,0,0,1,0,0,0
106712.4173,77,3,18,98341.96063,0,0,0,0,1,0,0,0,0,1
40449.44618,30,2,6,12981.22931,0,0,1,0,0,0,0,0,0,1
101672.2933,54,3,15,182238.6923,0,0,0,0,0,0,1,0,0,0
76514.17111,34,2,20,155711.0036,0,0,1,0,0,0,0,0,0,0
91718.71364,72,3,4,336327.5275,0,0,0,0,1,0,0,0,0,1
114053.9422,27,3,5,243121.5844,0,0,0,1,0,0,0,0,0,1
94164.95649,42,4,1,111020.5218,0,1,0,0,0,0,0,0,0,0
40827.49603,53,1,6,218957.0749,0,0,1,0,0,0,0,0,0,1
65202.86578,50,3,7,370855.3132,0,0,0,0,0,0,1,0,0,1
36090.44613,77,4,20,23231.39832,0,0,0,0,1,0,0,0,0,0
59860.55764,67,4,11,275116.5015,0,0,0,0,0,1,0,0,0,0
40710.53773,51,2,14,66004.91997,0,0,0,0,1,0,0,0,0,1
128514.3376,68,2,18,434086.3914,0,0,0,0,0,0,0,1,0,1
24607.85535,65,0,2,486363.0787,0,0,0,1,0,0,0,0,0,1
136027.1927,35,1,13,330936.1817,0,0,0,0,0,0,0,1,0,1
43730.98464,58,3,2,279438.6263,0,0,0,0,0,1,0,0,0,1
53626.34385,68,0,19,215830.6788,1,0,0,0,0,0,0,0,0,0
146582.7532,34,2,12,191514.4631,1,0,0,0,0,0,0,0,0,1
32252.30356,28,4,14,111620.1248,0,0,0,1,0,0,0,0,0,1
138142.7203,21,1,17,467252.662,0,1,0,0,0,0,0,0,0,1
127101.3747,20,2,5,63083.16598,0,0,1,0,0,0,0,0,0,1
81121.27129,27,3,19,192838.5728,0,0,0,0,0,0,0,1,0,0
142054.1063,38,2,20,0.0,0,0,0,0,1,0,0,0,0,1
129282.8602,63,0,15,489610.0856,0,0,0,0,0,0,1,0,0,1
59286.97084,59,1,15,262798.9558,0,0,1,0,0,0,0,0,0,0
82826.89722,61,0,4,298506.9452,1,0,0,0,0,0,0,0,0,1
90829.11784,38,2,5,369929.8723,0,0,1,0,0,0,0,0,0,0
129600.4844,53,1,12,203907.9586,0,0,0,0,0,1,0,0,0,1
76515.37756,60,2,5,41237.86386,0,1,0,0,0,0,0,0,0,0
20738.6906,46,3,7,318337.2736,0,0,0,0,0,1,0,0,0,1
142378.3857,69,0,16,138129.2547,0,0,0,0,0,0,0,0,1,1
85376.15896,22,0,6,297001.2824,0,0,0,0,1,0,0,0,0,0
68184.77746,45,0,19,328082.5,0,0,0,0,0,1,0,0,0,1
47769.74504,21,1,16,282781.489,1,0,0,0,0,0,0,0,0,1
70307.39965,31,0,8,319848.8619,1,0,0,0,0,0,0,0,0,0
77287.92356,73,3,8,215652.5841,0,0,0,0,0,0,1,0,0,0
24383.6758,27,0,9,291317.5835,0,0,0,0,0,0,0,0,1,1
107643.1662,44,2,11,438997.0341,0,1,0,0,0,0,0,0,0,0
82059.07513,40,2,12,461265.5416,0,0,0,0,0,0,1,0,0,0
41714.67173,33,3,13,184406.2068,0,1,0,0,0,0,0,0,0,1
51230.19674,60,4,19,10941.88757,0,0,1,0,0,0,0,0,0,0
89673.82126,57,4,6,424680.4201,0,0,0,0,0,0,1,0,0,0
63661.22623,69,1,5,259029.327,0,0,0,1,0,0,0,0,0,0
100595.7219,38,0,1,147765.3036,0,0,0,0,0,1,0,0,0,1
78520.15654,43,2,10,309563.4174,0,1,0,0,0,0,0,0,0,0
82778.02031,31,3,12,313861.0611,0,1,0,0,0,0,0,0,0,0
58112.91548,49,4,1,116904.3739,0,0,0,0,0,0,1,0,0,1
67206.96309,45,2,13,116232.1015,0,0,0,0,0,0,1,0,0,1
137817.6371,49,3,9,360582.15,0,0,0,1,0,0,0,0,0,1
41528.22382,40,4,3,299716.8339,0,0,0,1,0,0,0,0,0,1
35253.91009,55,2,11,409831.9292,0,0,0,0,0,0,0,1,0,1
125839.9403,75,0,2,480736.7026,0,0,0,0,1,0,0,0,0,1
96433.50599,54,4,7,225062.4356,0,0,0,0,1,0,0,0,0,0
79240.70055,23,3,10,45323.49876,0,0,0,0,0,0,0,1,0,0
30739.59492,73,0,3,372064.1992,0,1,0,0,0,0,0,0,0,0
93471.686,29,4,1,326958.037,0,0,1,0,0,0,0,0,0,0
30605.23509,67,1,6,300380.2076,1,0,0,0,0,0,0,0,0,0
140367.9208,77,0,13,129774.2047,0,0,1,0,0,0,0,0,0,1
120825.2149,39,1,10,31205.50541,0,0,0,0,1,0,0,0,0,0
79209.1085,55,1,18,20353.70741,0,0,0,0,0,1,0,0,0,0
67231.22423,37,3,2,263529.0405,0,1,0,0,0,0,0,0,0,0
83343.61783,51,3,11,29275.25513,0,0,0,0,0,0,1,0,0,0
122195.0708,64,0,16,66612.79795,0,1,0,0,0,0,0,0,0,1
39486.21787,20,0,19,33042.08346,0,0,0,0,0,0,1,0,0,1
63687.82015,22,2,18,126930.4507,0,0,1,0,0,0,0,0,0,0
47173.16302,51,0,19,195950.0044,0,0,0,0,0,0,1,0,0,1
40644.54818,62,1,9,382754.7111,0,0,0,0,0,1,0,0,0,0
146647.5363,66,2,9,22918.69992,0,0,0,0,0,0,1,0,0,1
70896.28461,79,3,4,402424.639,0,0,0,0,0,0,1,0,0,1
47002.35576,49,3,18,251361.7726,1,0,0,0,0,0,0,0,0,1
30086.99518,41,0,18,301833.1799,0,0,0,0,0,1,0,0,0,1
33216.01089,24,1,3,338149.054,0,0,0,0,0,0,1,0,0,1
76191.7023,32,4,2,53163.72437,0,0,1,0,0,0,0,0,0,0
104264.1411,80,4,18,261806.8295,0,0,0,0,0,1,0,0,0,1
29772.22113,23,0,20,498595.1025,0,0,0,0,0,1,0,0,0,1
59453.59689,65,1,4,287074.8877,0,0,0,1,0,0,0,0,0,0
107901.0196,47,2,20,122459.7707,0,0,0,1,0,0,0,0,0,0
79349.8548,50,4,7,225845.8764,0,0,0,1,0,0,0,0,0,0
87339.76022,35,3,17,77764.79266,0,0,1,0,0,0,0,0,0,0
67565.30043,29,2,20,24548.73934,0,0,0,1,0,0,0,0,0,0
106207.8865,51,4,4,295812.1248,0,0,0,0,0,1,0,0,0,0
83917.98181,75,0,16,264413.1535,0,0,0,0,1,0,0,0,0,1
23632.85207,28,4,5,425511.0411,0,0,0,0,0,0,1,0,0,1
127787.3631,62,4,18,94423.17847,0,1,0,0,0,0,0,0,0,1
135364.222,35,4,9,130668.1823,0,0,0,0,0,0,0,1,0,1
120117.9155,66,3,18,481416.066,1,0,0,0,0,0,0,0,0,1
47910.75531,31,3,12,117976.3166,0,0,0,1,0,0,0,0,0,0
57681.89523,77,0,1,170380.1879,0,0,0,1,0,0,0,0,0,0
35060.31287,33,1,18,234557.874,0,0,0,0,0,0,1,0,0,1
51540.12236,69,1,7,120711.0586,0,0,0,0,0,1,0,0,0,0
38645.11665,52,1,4,359099.5518,0,0,0,0,0,1,0,0,0,1
133278.9383,48,2,13,405407.8499,0,0,0,0,0,0,0,1,0,1
96888.88163,73,1,18,25686.64813,0,0,1,0,0,0,0,0,0,1
39402.29272,66,3,19,364299.9498,0,0,0,0,0,0,1,0,0,0
85326.19637,67,0,6,23231.38312,0,0,0,0,0,0,1,0,0,1
106442.9717,61,3,14,500000.0,0,0,0,0,0,0,1,0,0,1
51601.30577,57,4,10,455625.8002,0,0,0,0,0,1,0,0,0,1
113939.868,55,4,8,103808.1665,0,0,0,0,1,0,0,0,0,0
129999.907,66,3,14,214934.3649,0,0,0,0,1,0,0,0,0,1
53801.64387,34,1,10,206700.0044,0,0,1,0,0,0,0,0,0,1
72344.00896,28,2,18,307616.9634,0,0,1,0,0,0,0,0,0,0
31393.23275,71,4,1,277028.4395,0,0,0,0,0,1,0,0,0,0
97401.53087,22,4,5,390447.736,0,0,0,1,0,0,0,0,0,1
65856.39747,33,0,9,182699.1621,0,0,0,0,0,0,1,0,0,0
65771.47869,40,2,14,27548.44287,0,0,0,0,0,0,1,0,0,0
54648.64863,32,2,10,291652.0281,0,0,0,1,0,0,0,0,0,0
104742.1593,62,4,17,0.0,0,0,0,0,1,0,0,0,0,1
53822.6417,70,4,4,248389.3187,0,0,0,0,0,0,1,0,0,0
67854.08356,67,4,13,1903.794118,0,0,0,0,0,0,1,0,0,0
110525.7641,46,2,9,327896.2677,0,0,1,0,0,0,0,0,0,0
32160.43161,33,1,13,394305.432,0,1,0,0,0,0,0,0,0,1
44681.18581,43,0,19,33693.53219,0,0,0,0,0,0,0,0,1,1
140250.5495,46,0,15,120848.7776,0,0,1,0,0,0,0,0,0,1
102210.7106,38,3,8,234591.9337,1,0,0,0,0,0,0,0,0,1
125201.3879,59,2,17,233400.4151,0,0,0,0,0,0,1,0,0,1
114450.8183,68,3,18,83258.59512,0,0,0,0,0,1,0,0,0,1
43330.167,22,3,4,370846.7566,1,0,0,0,0,0,0,0,0,1
134511.9284,26,2,12,55480.07419,0,0,0,0,1,0,0,0,0,1
32881.01014,67,0,11,376424.291,0,1,0,0,0,0,0,0,0,0
53775.01605,46,2,16,168430.613,0,0,0,1,0,0,0,0,0,1
147841.4484,46,2,20,92640.99269,0,0,0,1,0,0,0,0,0,1
138428.3776,59,3,15,291339.5164,0,0,1,0,0,0,0,0,0,1
122627.9061,52,0,15,156008.35,0,0,0,1,0,0,0,0,0,0
87553.69786,39,4,6,150613.4141,1,0,0,0,0,0,0,0,0,0
140566.5674,64,4,11,278414.9291,0,0,1,0,0,0,0,0,0,1
144661.7296,49,0,20,71438.57604,0,0,0,0,0,0,0,0,1,1
24385.00803,80,3,4,0.0,0,0,0,0,0,1,0,0,0,1
59565.84385,53,1,12,267996.0185,0,0,0,0,0,0,0,0,1,1
146528.9818,64,3,1,79824.69354,0,1,0,0,0,0,0,0,0,1
70972.99743,73,3,5,365743.7975,0,0,0,0,1,0,0,0,0,0
90815.60163,72,2,1,9099.484053,0,0,0,1,0,0,0,0,0,1
35220.04364,50,2,15,94119.31564,0,1,0,0,0,0,0,0,0,1
132024.1642,26,3,3,447693.7152,0,1,0,0,0,0,0,0,0,1
98929.55706,42,0,2,428279.1669,0,0,1,0,0,0,0,0,0,0
44416.80581,61,2,5,379921.6558,0,0,0,0,0,0,0,1,0,1
124528.7841,37,3,20,55452.10628,0,0,1,0,0,0,0,0,0,1
108609.1164,33,2,3,165673.2522,0,0,0,0,1,0,0,0,0,1
63508.00159,58,3,12,484959.6753,0,0,0,1,0,0,0,0,0,1
80013.37604,60,4,14,449004.8218,0,0,1,0,0,0,0,0,0,0
135094.1198,79,3,20,104209.8306,0,0,0,0,0,0,1,0,0,1
124450.02,37,0,17,255924.2001,0,0,0,0,0,0,0,1,0,1
94466.54364,55,0,8,263303.4839,0,0,0,0,1,0,0,0,0,0
145090.3824,72,3,13,63908.65812,0,0,0,0,1,0,0,0,0,1
91507.33554,63,4,4,173423.0134,1,0,0,0,0,0,0,0,0,1
140428.397,43,1,1,239340.2141,0,0,0,1,0,0,0,0,0,1
30751.2093,60,1,20,143400.3217,0,0,0,0,0,0,1,0,0,1
90371.32436,24,3,16,131947.7749,0,0,0,0,0,1,0,0,0,0
54516.13165,49,3,4,129914.4059,0,0,0,0,1,0,0,0,0,1
61027.5641,77,1,19,257104.0338,0,0,0,0,0,0,0,1,0,0
92353.57184,62,2,3,314306.0841,1,0,0,0,0,0,0,0,0,0
128602.735,36,0,1,484481.9701,0,0,0,0,0,0,0,1,0,1
107767.7474,28,3,19,53830.97078,0,1,0,0,0,0,0,0,0,1
50606.71242,48,0,14,320468.2703,1,0,0,0,0,0,0,0,0,1
37490.32724,43,4,9,204502.2418,0,0,0,0,0,0,0,1,0,1
29759.47189,47,1,14,436451.9758,0,0,0,1,0,0,0,0,0,1
150000.0,66,2,8,308690.48,0,0,0,0,0,0,0,1,0,1
32817.89583,33,3,15,13982.29151,0,1,0,0,0,0,0,0,0,1
36114.89903,80,2,6,18917.54805,0,0,0,0,0,1,0,0,0,0
109952.6866,22,4,5,333991.6448,0,0,0,0,0,0,0,1,0,1
95545.28158,44,4,2,0.0,0,1,0,0,0,0,0,0,0,0
51477.34656,68,1,20,137951.7425,0,0,0,0,1,0,0,0,0,0
107342.9107,58,1,5,392558.9267,0,1,0,0,0,0,0,0,0,1
73585.04167,73,2,14,269057.8101,0,0,0,1,0,0,0,0,0,0
133897.2418,64,3,10,430303.9197,0,0,0,1,0,0,0,0,0,1
89053.50001,62,3,4,402449.6557,0,1,0,0,0,0,0,0,0,1
117100.4682,26,0,18,91583.95381,0,0,0,0,0,0,1,0,0,1
79281.48185,46,0,15,64620.41467,0,0,0,0,0,1,0,0,0,0
117947.4157,20,3,20,168296.8413,0,1,0,0,0,0,0,0,0,1
136060.6514,77,4,10,349372.739,0,0,0,0,0,0,1,0,0,1
145809.787,67,3,12,176530.3589,0,0,0,0,0,0,0,1,0,1
117065.2066,29,0,8,335363.4241,0,0,0,1,0,0,0,0,0,1
115061.0984,34,2,10,137597.8337,1,0,0,0,0,0,0,0,0,1
22281.9157,74,1,10,56807.26448,0,0,0,1,0,0,0,0,0,1
80408.14238,76,2,16,500000.0,0,0,0,0,1,0,0,0,0,0
63360.03173,36,4,1,156789.2463,0,0,0,1,0,0,0,0,0,0
46173.68976,31,3,7,118500.3659,1,0,0,0,0,0,0,0,0,1
114940.7887,36,1,14,24416.55836,0,1,0,0,0,0,0,0,0,1
41565.83756,60,0,12,212055.3685,0,0,0,0,0,0,1,0,0,0
34963.88809,54,0,12,445084.2861,0,0,0,0,0,0,1,0,0,1
