Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
0.040816327,0.105263158,0,0.68246142,0.052631579,0,0.682426698,0.925925926,3,0
0.25,0.02173913,0,9.9206E-06,0.608695652,0.999935281,9.9206E-06,0,7,0
0.205128205,0.8,1,0.426230228,0,0,0.42620278,0.5,7,1
0.2,0.05,0,0.00137037,0.1,0,0.00137037,0,5,0
0.25,0.05,0,0.028972222,0.1,0,0.028972222,0,5,0
0.025974026,0.1,0,0.080506944,0.1,0,0.080467593,0.833333333,5,0
0.028571429,0.05,0,0.170740741,0.1,0,0.170740741,0,5,0
0.235294118,0.2,1,0.128990741,0.1,0,0.103090278,0.818181818,5,1
0,0.0625,0,1.54321E-05,0,0,1.54321E-05,0,3,0
0.04,0.0625,0,0.082627315,0,0,0.082627315,0,3,0
0.2,0.0625,0,0.000497685,0,0,0.000497685,0,3,0
0.04,0.0625,0,0.135042438,0,0,0.135042438,0,3,0
0.047619048,0.142857143,0,0.00725,0,0,0.00725,0.888888889,5,0
0.157894737,0.428571429,0,0.025039352,0,0,0.025039352,0.727272727,5,0
0.013333333,0.021276596,0,0.301013558,0.617021277,0.993592814,0.301013558,0,7,0
0.466666667,0.29787234,1,0.589829696,0.617021277,0.993592814,0.535188492,1,7,1
0,0.0625,0,1.32275E-05,0,0,1.32275E-05,0,7,0
0.315789474,0.375,1,0.000082672,0,0,0.000026455,0.5,7,1
0.1,0.0625,0,0.010006614,0,0,0.010006614,0,7,0
0.003021148,0.142857143,0,0.140094907,0,0,0.140094907,0.848214286,5,0
0.4,0.285714286,0,0.14325,0,0,0.1431875,1,5,0
0.016393443,0.042553191,0,0.548420966,0.617021277,0.993592814,0.548416005,0,7,0
0.055555556,0.021276596,0,0.986701389,0.617021277,0.993592814,0.986701389,0,7,0
0.020618557,0.117647059,0,0.010706019,0,0,0.010648148,0.75,1,0
0.014925373,0.058823529,0,0.588993056,0,0,0.588993056,0,1,0
0.714285714,0.3125,1,0.014373347,0,0,0.014363426,1,7,1
0.01754386,0.0625,0,0.020241402,0,0,0.020241402,0,7,0
0.692307692,0.5625,1,0.029027778,0,0,0.009699074,1,1,1
0.25,0.0625,0,0.420324074,0,0,0.420324074,0,1,0
0.032786885,0.2,0,0.060408951,0,0.993592814,0.060401235,0.833333333,3,0
0.020833333,0.1,0,0.277866512,0,0.993592814,0.277866512,1,3,0
0.030769231,0.2,0,0.805327932,0,0.993592814,0.805285494,0.782608696,3,0
0.047619048,0.1,0,0.987191358,0,0.993592814,0.987191358,0.846153846,3,0
0.038461538,0.05,0,0.175393519,0.1,0,0.175393519,0,5,0
0.008264463,0.05,0,0.196962963,0.1,0,0.196962963,0,5,0
0.035087719,0.1,0,0.279074074,0.1,0,0.279064815,0.866666667,5,0
0.022727273,0.05,0,0.390530093,0.1,0,0.390530093,0,5,0
0.046511628,0.081632653,0,0.940895062,0.632653061,0.993592814,0.383939043,0,3,0
0.066666667,0.020408163,0,0.752746914,0.632653061,0.993592814,0.752746914,0,3,0
0.076923077,0.020408163,0,0.877202932,0.632653061,0.993592814,0.877202932,0,3,0
0.085714286,0.25,0,0.002051918,0,0,1.81878E-05,1,7,0
0.037037037,0.083333333,0,0.002126323,0,0,0.002126323,0,7,0
0.020833333,0.083333333,0,0.012306548,0,0,0.012306548,0,7,0
0.047619048,0.083333333,0,0.261127646,0,0,0.261127646,0,7,0
0.058823529,0.083333333,0,0.77260086,0,0,0.77260086,0,7,0
0.027027027,0.076923077,0,0.998348765,0,0,0.998348765,0,3,0
0.115384615,0.073170732,0,0.447080027,0.56097561,0.993528095,0.338406085,0,7,0
0.230769231,0.088235294,0.5,0.963055556,0.470588235,0.993592814,0.959444444,0,7,0
0.125,0.024390244,0,0.993986442,0.56097561,0.993528095,0.993986442,0,7,0
0.057142857,0.048780488,0,0.997490079,0.56097561,0.993528095,0.997490079,0,7,0
0.038461538,0.024390244,0,0.998774802,0.56097561,0.993528095,0.998774802,0,7,0
0,0.142857143,0,9.9206E-06,0,0,9.9206E-06,0,7,0
1,0.09375,0.5,0.332025463,0.4375,0.993592814,0.331631944,0,3,0
0.058823529,0.03125,0,0.709035494,0.4375,0.993592814,0.709035494,0,3,0
0.75,0.1875,1,0.60498071,0.4375,0.993592814,0.604953704,1,3,1
0.428571429,0.206896552,1,0.337939815,0.379310345,0.993592814,0.337673611,1,1,1
0.023255814,0.034482759,0,0.373761574,0.379310345,0.993592814,0.373761574,0,1,0
0.012345679,0.034482759,0,0.423634259,0.379310345,0.993592814,0.423634259,0,1,0
1,0.103448276,0.5,0.534247685,0.379310345,0.993592814,0.53375,1,1,1
0.043478261,0.05,0,0.283784722,0.1,0,0.283784722,0,3,0
0.010638298,0.029411765,0,0.974584987,0.470588235,0.993592814,0.974584987,0,7,0
0.017241379,0.029411765,0,0.985378638,0.470588235,0.993592814,0.985378638,0,7,0
0.095238095,0.058823529,0,0.989728836,0.470588235,0.993592814,0.989713955,0,7,0
0.142857143,0.029411765,0,0.990661376,0.470588235,0.993592814,0.990661376,0,7,0
0.5,0.097560976,0,0.997933201,0.56097561,0.993528095,0.997905093,0,7,0
0.181818182,0.285714286,0,0.010036376,0,0,0.000014881,1,7,0
0.2,0.142857143,0,0.000200066,0,0,0.000200066,1,7,0
0.007246377,0.142857143,0,0.000841601,0,0,0.000841601,0.865671642,7,0
0.017391304,0.285714286,0,0.421418651,0,0,0.006952712,0.926829268,7,0
0.222222222,0.222222222,0,0.005428241,0,0,0.002079475,0.333333333,3,0
0,0.111111111,0,0.038545525,0,0,0.038545525,1,3,0
0.666666667,0.222222222,0,0.006126543,0,0,0.0059375,0.5,3,0
0.235294118,0.266666667,0.5,0.767623457,0,0,0.767604167,0.888888889,3,0
0.043478261,0.066666667,0,0.00029321,0,0,0.00029321,0,3,0
0.5,0.1,0,0.998445216,0,0.993592814,0.998445216,1,3,0
0.034482759,0.166666667,0,0.871354167,0,0.993592814,0.871354167,0.851851852,1,0
0.25,0.268292683,1,0.971149691,0.56097561,0.993592814,0.971037809,0.909090909,3,1
0.352941176,0.4,0,0.001018519,0,0,0.000108025,0.625,3,0
0.105263158,0.153846154,0,0.646703704,0,0,0.646703704,0.727272727,5,0
0.028571429,0.076923077,0,0.015722222,0,0,0.015722222,0,5,0
0.03125,0.076923077,0,0.10656713,0,0,0.10656713,0,5,0
0.035714286,0.076923077,0,0.150208333,0,0,0.150208333,0,5,0
0.01754386,0.018181818,0,0.000100309,0.672727273,0.99935281,0.000100309,0,3,0
0.037037037,0.018181818,0,0.002318673,0.672727273,0.99935281,0.002318673,0,3,0
0.166666667,0.018181818,0,0.053063272,0.672727273,0.99935281,0.053063272,0,3,0
0.323076923,0.525,0.5,0.988726852,0.55,0.993592814,0.988344907,0.782608696,1,1
0.055555556,0.142857143,0,0.000007716,0,0,0.000007716,0.5,3,0
0.04,0.142857143,0,1.54321E-05,0,0,1.54321E-05,0.75,3,0
0.166666667,0.142857143,0,0.00461034,0,0,0.00461034,1,3,0
0.0625,0.142857143,0,0.147908951,0,0,0.147908951,0.857142857,3,0
0.033333333,0.142857143,0,0.189050926,0,0,0.189050926,0.636363636,3,0
0.05,0.142857143,0,0.30369213,0,0,0.30369213,0.833333333,3,0
0.090909091,0.2,0,0.984363426,0,0.993592814,0.984363426,1,1,0
0.011764706,0.041666667,0,0.984078704,0.25,0.999935281,0.984078704,0,10,0
0.083333333,0.1,0,2.31481E-05,0,0,2.31481E-05,0.75,3,0
0.028571429,0.1,0,0.936755401,0,0,0.936755401,1,3,0
0.027027027,0.1,0,0.3940625,0,0,0.3940625,0.777777778,3,0
0.047619048,0.111111111,0,0.000138889,0,0,0.000138889,0.833333333,1,0
0.111111111,0.111111111,0,6.94444E-05,0,0,6.94444E-05,0.833333333,1,0
0.047619048,0.111111111,0,0.028842593,0,0,0.028842593,0.888888889,1,0
0.125,0.111111111,0,0.000208333,0,0,0.000208333,0.75,1,0
0.025641026,0.111111111,0,0.006643519,0,0,0.006643519,0.5,1,0
0.022727273,0.111111111,0,0.038946759,0,0,0.038946759,0.9375,1,0
0.038461538,0.090909091,0,9.9206E-06,0,0,9.9206E-06,0,7,0
0.043478261,0.090909091,0,0.001635251,0,0,0.001635251,0,7,0
0.106060606,0.212121212,0,0.443888889,0.454545455,0,0.443888889,0.714285714,1,0
0.214285714,0.090909091,0,0.809097222,0.454545455,0,0.407546296,0,1,0
1,0.242424242,0,0.590972222,0.454545455,0,0.398993056,1,1,0
0.142857143,0.272727273,1,0.916018519,0.454545455,0,0.915046296,0.80952381,1,1
0.006042296,0.333333333,0,5.78704E-05,0,0,2.31481E-05,0.848214286,1,0
0.1,0.03030303,0,0.971423611,0.454545455,0,0.971423611,0,1,0
0.028571429,0.166666667,0,0.000115741,0,0,0.000115741,0.76,1,0
0.05,0.333333333,0,0.107349537,0,0,0.106747685,1,1,0
0.045454545,0.02,0,0.981678241,0.64,0.993592814,0.981678241,0,5,0
0.604651163,0.52,1,0.996425926,0.64,0.993592814,0.994092593,0.909090909,5,1
0.2,0.083333333,0,0.201871142,0,0,0.201871142,0,3,0
0.043478261,0.083333333,0,0.33931713,0,0,0.33931713,0,3,0
0.1,0.083333333,0,0.497121914,0,0,0.497121914,0,3,0
0.1,0.166666667,0,0.74554784,0,0,0.745536265,1,3,0
0.043478261,0.03030303,0,0.980625,0.454545455,0,0.980625,0,1,0
0.006042296,0.074074074,0,0.122126323,0.333333333,0,0.122126323,0,7,0
0.428571429,0.461538462,1,0.148842593,0,0.993592814,0.148800154,0.8,3,1
0.009803922,0.076923077,0,0.438923611,0,0.993592814,0.438923611,0,3,0
0.069767442,0.230769231,0.5,0.613429784,0,0.993592814,0.613410494,0.866666667,3,0
0.24,0.272727273,1,0.244579475,0.181818182,0,0.19246142,1,3,1
0.011235955,0.142857143,0,0.151639661,0,0,0.151639661,0.84375,3,0
0.060606061,0.0625,0,0.64323578,0.4375,0.993592814,0.64323578,0,7,0
0.153846154,0.086956522,0,0.985451389,0.608695652,0.993592814,0.983715278,0,1,0
0.074074074,0.0625,0,0.134257606,0.4375,0.993592814,0.134244378,0,7,0
0.028571429,0.142857143,0,0.170509259,0,0,0.170509259,0.947368421,3,0
0.2,0.142857143,0,0.467866512,0,0,0.467866512,1,3,0
0.153846154,0.571428571,0.5,0.497739198,0,0,0.459425154,0.8,3,0
0.2,0.090909091,0,0.77640377,0,0,0.77640377,0,7,0
0.090909091,0.307692308,0,0.31474537,0,0,0,0.863636364,1,0
0.028169014,0.181818182,0,0.524712963,0,0,0.524712963,1,5,0
0.041666667,0.090909091,0,0.988342593,0,0,0.988342593,0,5,0
0.010204082,0.076923077,0,1.32275E-05,0,0,1.32275E-05,0,7,0
0.017241379,0.076923077,0,0.000198413,0,0,0.000198413,0,7,0
0.033613445,0.307692308,0,0.120335648,0,0,0.120324074,0.757575758,7,0
0.027027027,0.166666667,0,0.00496142,0,0,0.00496142,0.666666667,3,0
0.0625,0.833333333,1,0.000162037,0,0,4.24383E-05,0.954545455,3,1
0.016666667,0.032258065,0,0.879794974,0.419354839,0.993592814,0.879794974,0,7,0
0.028571429,0.032258065,0,0.891825397,0.419354839,0.993592814,0.891825397,0,7,0
0.025,0.032258065,0,0.911187169,0.419354839,0.993592814,0.911187169,0,7,0
0.037735849,0.142857143,0,0.014363257,0,0,0.014327908,0.782608696,3,0
0.057142857,0.142857143,0,0.336619431,0,0,0.270777038,0.916666667,3,0
0.010416667,0.032258065,0,0.999479167,0.419354839,0.993592814,0.999479167,0,7,0
0.5,0.027777778,0,0.984965278,0.5,0.993592814,0.984965278,0,3,0
0.025,0.027777778,0,0.989347994,0.5,0.993592814,0.989347994,0,3,0
0.142857143,0.133333333,0,0.858887235,0,0.993592814,0.025659722,1,7,0
0.03125,0.066666667,0,0.331888228,0,0.993592814,0.331888228,0,7,0
0.077922078,0.4,1,0.449383267,0,0.993592814,0.449282407,0.774193548,7,1
0.025641026,0.018518519,0,0.683521825,0.666666667,0.999935281,0.683521825,0,7,0
0.25,0.066666667,0,0.017033179,0,0.993592814,0.017033179,0,3,0
0.016528926,0.222222222,0,0.282695106,0,0,0.042584325,0.818181818,7,0
0.111111111,0.111111111,0,0.043887235,0,0,0.043887236,0.833333333,7,0
0.0625,0.111111111,0,0.093500331,0,0,0.093500331,0.857142857,7,0
0.029850746,0.222222222,0,0.046276455,0,0,0.046271495,0.806451613,7,0
0.037735849,0.333333333,0,0.001129299,0,0,1.6534E-06,0.782608696,7,0
0.028571429,0.166666667,0,1.6534E-06,0,0,1.6534E-06,0.866666667,7,0
0.214285714,0.5,0.5,0.022357804,0,0,0.021792328,1,7,1
0.010638298,0.125,0,0.217496693,0,0,0.217496693,0.806451613,7,0
0.051282051,0.2,0,0.12630787,0,0,0.027115741,0.846153846,5,0
0.25,0.2,0,0.044733796,0,0,0.01412963,1,5,0
0.034482759,0.1,0,0.126886574,0,0,0.126886574,0.933333333,5,0
0.037037037,0.1,0,0.50737963,0,0,0.50737963,0.8,5,0
0.25,0.03125,0,0.308525132,0.4375,0.993592814,0.308525132,0,7,0
0.125,0.1875,1,0.974323743,0.4375,0.993592814,0.974303902,1,7,1
0.025641026,0.047619048,0,0.819024471,0.142857143,0,0.819024471,0,7,0
0.090909091,0.125,0,0.087766204,0,0.935345672,0.087766204,0.777777778,3,0
0.076923077,0.125,0,2.31481E-05,0,0.935345672,2.31481E-05,1,3,0
0.384615385,0.208333333,0,0.339035494,0.25,0,0.339008488,0.833333333,3,0
0.210526316,0.285714286,1,0.262678571,0,0.993592814,0.237154431,1,7,1
0.066666667,0.04,0,0.0028125,0.28,0,0.0028125,0,1,0
0.032258065,0.071428571,0,0.611276455,0,0.993592814,0.611276455,0,7,0
0.11627907,0.106382979,0,0.679145172,0.617021277,0.993592814,0.470881283,0.916666667,7,0
0.017241379,0.05,0,0.504548611,0.1,0,0.504548611,0,3,0
0.013333333,0.05,0,0.665327932,0.1,0,0.665327932,0,3,0
0.090909091,0.041666667,0,0.628255622,0.25,0.999935281,0.628255622,0,7,0
0.01,0.038461538,0,1.15741E-05,0.307692308,0.999935281,1.15741E-05,0,1,0
0.428571429,0.1875,0.5,0.248981482,0,0,0.245416667,0.666666667,3,0
0.0125,0.038461538,0,0.022604167,0.307692308,0.999935281,0.022604167,0,1,0
0.146341463,0.375,1,0.895717593,0,0,0.865385803,0.944444444,3,1
0.085714286,0.115384615,0,0.230601852,0.307692308,0.999935281,0.140671296,0.736842105,1,0
0.2,0.041666667,0,0.676383929,0.25,0.999935281,0.676383929,0,7,0
0.023255814,0.041666667,0,0.814333664,0.25,0.999935281,0.814333664,0,7,0
0.5,0.375,1,0.824241071,0.25,0.999935281,0.824203042,0.666666667,7,1
0.047619048,0.041666667,0,0.96161541,0.25,0.999935281,0.96161541,0,7,0
0.2,0.25,0.5,0.080446429,0,0,0.080433201,1,7,1
0.043478261,0.1,0,6.94444E-05,0,0,6.94444E-05,0.866666667,1,0
0.142857143,0.058823529,0,0.121539352,0,0,0.121539352,0,1,0
0.125,0.117647059,0,0.430706019,0,0,0.430543982,1,1,0
0,0.023255814,0,2.31481E-05,0.581395349,0.993592814,2.31481E-05,0,1,0
0.03125,0.058823529,0,0.44568287,0,0,0.44568287,0,1,0
0.125,0.058823529,0,0.529375,0,0,0.529375,0,1,0
0.111111111,0.021276596,0,0.798447421,0.617021277,0.993592814,0.798447421,0,7,0
0.142857143,0.021276596,0,0.958941799,0.617021277,0.993592814,0.958941799,0,7,0
0.714285714,0.106382979,1,0.9779084,0.617021277,0.993592814,0.977901786,1,7,1
0.5,0.142857143,0,0.02662037,0,0,0.02662037,1,3,0
0.008695652,0.142857143,0,0.029841821,0,0,0.029841821,0.87755102,3,0
0.08,0.285714286,0,0.181732253,0,0,0.038900463,0.75,3,0
0.214285714,0.063829787,0,0.900993717,0.617021277,0.993592814,0.900993717,0,7,0
0.3125,0.106382979,0.5,0.941114418,0.617021277,0.993592814,0.904750331,1,7,1
0.016806723,0.166666667,0,0.036097884,0,0,0.036079696,0.757575758,7,0
0.090909091,0.032258065,0,0.895403439,0.419354839,0.993592814,0.895403439,0,7,0
0.015384615,0.032258065,0,0.925625,0.419354839,0.993592814,0.925625,0,7,0
0.025641026,0.032258065,0,0.908811177,0.419354839,0.993592814,0.908811177,0,7,0
0.25862069,0.25862069,1,0.981296296,0.689655172,0.993592814,0.980636574,0.611111111,1,1
0.055555556,0.117647059,0,0.032516534,0,0,0.032516534,0.818181818,7,0
0.045454545,0.117647059,0,0.901309524,0,0,0.175542328,0.9,7,0
0.043478261,0.058823529,0,0.272880291,0,0,0.272880291,0,7,0
0.2,0.02,0,0.000523148,0.64,0.993592814,0.000523148,0,5,0
0.058823529,0.02,0,0.002076389,0.64,0.993592814,0.002076389,0,5,0
0.008695652,0.01754386,0,0.30587963,0.684210526,0.993592814,0.30587963,0,1,0
0.473684211,0.375,0.5,0.931064815,0.25,0.993592814,0.883935185,1,3,0
0.020833333,0.041666667,0,0.941473765,0.25,0.993592814,0.941473765,0,3,0
0.015384615,0.041666667,0,0.976739969,0.25,0.993592814,0.976739969,0,3,0
0.071428571,0.111111111,0,0.141929012,0,0,0.141929012,1,3,0
0.05,0.111111111,0,0.154305556,0,0,0.154305556,0.933333333,3,0
0.024691358,0.222222222,0,0.787064043,0,0,0.435725309,0.885714286,3,0
0.166666667,0.029411765,0,0.597939815,0.470588235,0.993592814,0.597939815,0,7,0
0.147058824,0.147058824,0.5,0.954103836,0.470588235,0.993592814,0.954103836,0.923076923,7,1
0.076923077,0.029411765,0,0.873677249,0.470588235,0.993592814,0.873677249,0,7,0
0.8,0.666666667,1,0.004131944,0,0,0.003194444,0.5,1,1
0.2,0.166666667,0,0.614976852,0,0,0.614976852,1,1,0
0.166666667,0.166666667,0,0.009143519,0,0,0.009143519,0.5,1,0
0.010416667,0.022222222,0,0.998419312,0.6,0.961233291,0.998419312,0,7,0
0.03125,0.090909091,0,0.036473765,0,0,0.036473765,0,3,0
0.066666667,0.115384615,0,0.050243056,0.307692308,0.993592814,0.032233796,0.833333333,1,0
0.049019608,0.192307692,0,0.087777778,0.307692308,0.993592814,0.028449074,0.888888889,1,0
0.2,0.111111111,0,0.786541005,0,0.993592814,0.786541005,1,7,0
0.058823529,0.111111111,0,0.803125,0,0.993592814,0.803125,0.818181818,7,0
0.8,0.088888889,0,0.001438492,0.6,0.961233291,0.001431878,0,7,0
0.166666667,0.066666667,0,0.009760251,0.6,0.961233291,0.009760251,0,7,0
0.055555556,0.058823529,0,0.061473765,0.470588235,0.993592814,0.060787037,0,3,0
0.285714286,0.058823529,0,0.917600309,0.470588235,0.993592814,0.247314815,0,3,0
0.045454545,0.1,0,0.983499228,0,0,0.983499228,1,3,0
0.013333333,0.1,0,0.988746142,0,0,0.988746142,0.891891892,3,0
0.173469388,0.5,1,0.378452932,0.470588235,0.993592814,0.060597994,0.878787879,3,1
0.01754386,0.05,0,0.75104332,0.1,0.993592814,0.75104332,0,7,0
1,0.15,0,0.714981812,0.1,0.993592814,0.714963624,1,7,0
0.010416667,0.029411765,0,0.960092593,0.470588235,0.993592814,0.960092593,0,3,0
0.003021148,0.111111111,0,4.62963E-05,0,0,4.62963E-05,0.848214286,3,0
1,0.117647059,0,0.97375496,0.470588235,0.999935281,0.94416832,1,7,0
0.010416667,0.029411765,0,0.954872685,0.470588235,0.999935281,0.954872685,0,7,0
0.04,0.058823529,0,0.579259259,0,0,0.579259259,0,1,0
0.0625,0.058823529,0,0.596701389,0,0,0.596701389,0,1,0
0.5,0.058823529,0,0.827546296,0,0,0.827546296,0,1,0
0.25,0.058823529,0,0.951550926,0,0,0.951550926,0,1,0
0.111111111,0.083333333,0,0.233134921,0,0.676469483,0.233134921,0,7,0
0.044444444,0.166666667,0,0.235291005,0,0.676469483,0.235287698,0.833333333,7,0
0.304347826,0.583333333,0.5,0.245038029,0,0.676469483,0.042096561,0.833333333,7,1
0.008403361,0.076923077,0,0.313958333,0,0.993592814,0.313958333,0,1,0
0.555555556,0.384615385,0.5,0.623541667,0,0.993592814,0.623460648,1,1,1
0.01,0.024390244,0,0.000733025,0.56097561,0.993592814,0.000733025,0,3,0
0.009803922,0.024390244,0,0.000929784,0.56097561,0.993592814,0.000929784,0,3,0
0.0625,0.024390244,0,0.140466821,0.56097561,0.993592814,0.140466821,0,3,0
0.029411765,0.024390244,0,0.031037809,0.56097561,0.993592814,0.031037809,0,3,0
0.086956522,0.048780488,0,0.317523148,0.56097561,0.993592814,3.85802E-05,0,3,0
0.166666667,0.146341463,0,0.778117284,0.56097561,0.993592814,0.777854938,0.818181818,3,0
0.011235955,0.076923077,0,0.909513889,0,0,0.909513889,0,3,0
0.666666667,0.058823529,0,0.958351521,0.470588235,0.999935281,0.958338294,0,7,0
0.066666667,0.029411765,0,0.986263228,0.470588235,0.999935281,0.986263228,0,7,0
0.134615385,0.411764706,0.5,0.968954475,0,0.993592814,0.967997685,0.76,3,0
0.111111111,0.153846154,0,0.143851852,0,0,0.143851852,0.916666667,5,0
0.014925373,0.076923077,0,0.159865741,0,0,0.159865741,0,5,0
0.103448276,0.176470588,0,0.980706019,0,0,0.948715278,1,1,0
0.025210084,0.176470588,0,0.958923611,0,0,0.958842593,0.757575758,1,0
0.153846154,0.25,0,0.016412037,0,0,0.007974537,0.857142857,1,0
0.133333333,0.2,0,0.393850309,0,0,0.393850309,0.5,3,0
0.208333333,0.333333333,1,0.61088955,0,0.993592814,0.610763889,1,7,1
0.045454545,0.066666667,0,0.88557705,0,0.993592814,0.88557705,0,7,0
0.127906977,0.34375,1,0.036468254,0.4375,0.993592814,0.000598545,0.857142857,7,1
0.666666667,0.0625,0,0.000542328,0.4375,0.993592814,0.00046131,0,7,0
0.018518519,0.037037037,0,0.016717923,0.333333333,0.935280953,0.016717923,0,7,0
0.066666667,0.111111111,0,0.26014881,0,0,0.26014881,1,7,0
0.025,0.111111111,0,0.666838624,0,0,0.666838624,1,7,0
0.1,0.111111111,0,0.776372355,0,0,0.776372355,1,7,0
0.017241379,0.125,0,0.08068287,0,0,0.08068287,1,1,0
0.1,0.181818182,0,0.000402778,0,0,0.000372685,0.933333333,5,0
0.125,0.083333333,0,0.292858796,0,0,0.292858796,0,1,0
0.022727273,0.083333333,0,0.327916667,0,0,0.327916667,0,1,0
0.333333333,0.050847458,0,0.015459656,0.694915254,0.993592814,0.000155423,0,7,0
0.16,0.06779661,0,0.425079365,0.694915254,0.993592814,0.425066138,0,7,0
0.017241379,0.016949153,0,0.042936508,0.694915254,0.993592814,0.042936508,0,7,0
0.023255814,0.016949153,0,0.131124339,0.694915254,0.993592814,0.131124339,0,7,0
0.015384615,0.016949153,0,0.295322421,0.694915254,0.993592814,0.295322421,0,7,0
0,0.083333333,0,0.614641204,0,0,0.614641204,0,1,0
0.034482759,0.125,0,0.809186508,0,0,0.809186508,1,7,0
0.5,0.125,0,0.966532738,0,0,0.966532738,1,7,0
0.2,0.016949153,0,0.337749669,0.694915254,0.993592814,0.337749669,0,7,0
0.049180328,0.142857143,0,0.99650463,0.142857143,0.993592814,0.996490741,0.833333333,5,0
0.4,0.06779661,1,0.887417328,0.694915254,0.993592814,0.887409061,0,7,0
0.007246377,0.083333333,0,3.47222E-05,0,0,3.47222E-05,0,1,0
0.041666667,0.083333333,0,0.01849537,0,0,0.01849537,0,1,0
0.272727273,0.25,0,0.112002315,0,0,0.111944444,1,1,0
0.035714286,0.020833333,0,0.861331019,0.625,0.993592814,0.861331019,0,7,0
0.055555556,0.0625,0,0.81026455,0.625,0.993592814,0.81026455,0,7,0
0.129032258,0.5,0.5,0.156734222,0,0,0.156704923,0.666666667,3,0
0.010638298,0.125,0,0.103846451,0,0.935345672,0.103846451,0.806451613,3,0
0.020408163,0.375,0,0.134560185,0,0.935345672,0.102141204,0.8125,3,0
0.142857143,0.125,0,0.242928418,0,0,0.242928418,1,3,0
0.233333333,0.5,1,0.78083664,0,0.993592814,0.780790344,0.769230769,7,1
0.038461538,0.071428571,0,0.90807705,0,0.993592814,0.90807705,0,7,0
0.010309278,0.071428571,0,0.982078373,0,0.993592814,0.982078373,0,7,0
0.027027027,0.066666667,0,2.48016E-05,0,0,2.48016E-05,0,7,0
0.006802721,0.052631579,0,0.137121914,0.052631579,0,0.137121914,0,3,0
0.047619048,0.052631579,0,0.402681327,0.052631579,0,0.402681327,0,3,0
0.076923077,0.105263158,0,0.274598765,0.052631579,0,0.274583333,0.933333333,3,0
0,0.052631579,0,0.582345679,0.052631579,0,0.582345679,0,3,0
0.222222222,0.105263158,0,0.873097994,0.052631579,0,0.872943673,1,3,0
0.1,0.125,0,0.381631047,0,0,0.381631047,1,3,0
0.3125,0.526315789,1,0.622229938,0.052631579,0,0.620582562,0.833333333,3,1
0.545454545,0.15,0,0.969525463,0.55,0.993592814,0.916388889,1,1,0
0.010416667,0.021276596,0,0.995224868,0.617021277,0.993592814,0.995224868,0,7,0
0.1875,0.2,0.5,0.000234788,0,0,8.2672E-06,1,7,1
0.135802469,0.44,0.5,0.935833333,0.28,0,0.935601852,0.885714286,1,1
0.017241379,0.066666667,0,0.276903109,0,0,0.276903109,0,7,0
0.016528926,0.133333333,0,0.429856151,0,0,0.429856151,0.818181818,7,0
0.028571429,0.125,0,0.551045525,0,0.935345672,0.551045525,0.866666667,3,0
0,0.125,0,0.316242284,0,0.935345672,0.316242284,1,3,0
0.008264463,0.1,0,0.991486111,0,0,0.991486111,0.818181818,5,0
0.010416667,0.071428571,0,0.998434193,0,0.993592814,0.998434193,0,7,0
0.034482759,0.125,0,0.978770604,0,0,0.978770604,0.823529412,3,0
0.043478261,0.047619048,0,0.003715278,0.142857143,0,0.003715278,0,7,0
0.833333333,0.625,1,0.01818287,0,0,0.01787037,1,1,1
0.066666667,0.125,0,0.422372685,0,0,0.422372685,0.8,1,0
0.055555556,0.021276596,0,1.15741E-05,0.617021277,0.993592814,1.15741E-05,0,7,0
0.056179775,0.065789474,1,0.908116733,0.763157895,0.993592814,0.908090278,0,7,0
