tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std(),Activity
0.272589336,-0.021199992,-0.113539477,-0.208342792,0.489771809,-0.228734217,0.899965206,-0.344443913,-0.035130214,-0.970327266,-0.962003384,-0.95385044,0.084123432,-0.021061956,0.006344572,-0.090645042,0.244310894,-0.387664584,-0.023410423,-0.074105055,0.085135993,-0.232940614,0.085832152,-0.165748467,-0.067999237,-0.051417576,-0.054927371,-0.253227445,-0.127554091,-0.227044327,0.039402281,-0.156930392,0.039402281,-0.156930392,-0.04293593,0.021076572,0.068627515,-0.036785319,-0.194893253,-0.149864147,-0.147404272,0.403465951,-0.272213862,-0.234985644,0.438436341,-0.266497727,-0.138717234,0.157933952,-0.345994476,-0.122237206,0.255614063,-0.427690452,-0.093624869,0.031014597,-0.108892496,-0.279931528,0.107704805,-0.264957206,-0.003533418,-0.389934004,0.054526949,-0.031065027,-0.05200656,-0.196210236,-0.180365335,-0.171975765,'WALKING'
0.279183527,-0.018161032,-0.104319332,-0.297814844,0.054088051,-0.168688726,0.862524801,-0.370984549,-0.22094796,-0.969576355,-0.964144521,-0.974939388,0.078225182,0.002351976,-0.010181342,-0.114888874,-0.034714386,-0.425142605,-0.045932339,-0.059029444,0.098371593,-0.432232884,-0.397892317,-0.311875599,-0.086876771,-0.051565026,-0.06211921,-0.238908311,-0.48285431,-0.494927657,-0.123455662,-0.299709752,-0.123455662,-0.299709752,-0.148138992,-0.083848797,-0.284775645,-0.408304434,-0.426930725,-0.450369989,-0.273496159,0.033846581,-0.300309067,-0.308547185,-0.002562942,-0.164961027,-0.200442011,-0.112564739,-0.405700158,-0.107412803,-0.014841517,-0.443563413,-0.246657383,-0.371744087,-0.283262475,-0.491859244,-0.419400879,-0.385505359,-0.251266389,-0.438149791,-0.14400989,-0.018673441,-0.409516081,-0.512249343,-0.499597203,-0.429323466,'WALKING'
0.27886459,-0.016721361,-0.107112511,-0.008659219,0.100384246,-0.213351969,0.93609641,-0.259644937,0.023378006,-0.969643448,-0.96363934,-0.955147847,0.062777763,0.035674634,0.004436914,0.035878709,0.22554229,-0.313155903,0.000777157,-0.096088073,0.077526659,-0.318537866,-0.486322107,-0.151439515,-0.132977562,-0.03219107,-0.056981246,-0.226656402,-0.651875469,-0.234278151,0.072241912,-0.161591787,0.072241912,-0.161591787,0.022919967,0.111532925,-0.210608044,-0.390775684,-0.461999529,-0.503106312,-0.099492859,0.14536752,-0.255216514,0.024395819,0.003868411,-0.253643608,-0.036704708,0.159995614,-0.281973436,0.018004779,0.213423556,-0.343195611,-0.144648652,-0.501176902,-0.083501182,-0.374496319,-0.481624411,-0.253173877,-0.024158496,-0.381399308,0.065972729,0.158286745,-0.438378723,-0.464019127,-0.553946122,-0.47640527,'WALKING'
0.273211884,-0.018361871,-0.113382994,-0.313521773,-0.119020587,0.164220685,0.939809689,-0.16176137,-0.16076336,-0.977230904,-0.966550707,-0.932981342,0.098731909,0.014895593,-0.001908106,-0.229328122,-0.080501734,-0.029311506,-0.063115687,-0.064019792,0.107700451,-0.494322649,0.259457229,-0.209634888,-0.057812824,-0.051670476,-0.090300252,-0.363969435,0.295945926,-0.374456768,-0.09887702,-0.209989355,-0.09887702,-0.209989355,-0.067081966,-0.026819436,-0.012096826,0.163346452,0.011530541,0.250173204,-0.275404188,-0.072436732,0.081408108,-0.32980728,-0.202524062,0.116143441,-0.290410455,-0.155488721,-0.057202132,-0.23517299,-0.06097531,-0.006236475,-0.337619203,0.195569462,-0.194970369,-0.545051692,0.286581518,-0.287820868,-0.094260631,-0.407577516,-0.01807057,-0.045737233,0.185078207,-0.061476585,0.146618569,0.287834616,'WALKING'
0.276980816,-0.02254464,-0.110595953,-0.470762366,-0.154127498,-0.288840016,0.959701081,-0.115116242,-0.14091003,-0.9831324,-0.962578844,-0.962822967,0.073193898,0.012125459,-0.011640139,-0.485863255,-0.302220161,-0.491189466,-0.054512687,-0.065843588,0.097200632,-0.580597373,-0.48716628,-0.396154003,-0.062531168,-0.050289501,-0.073983552,-0.490773456,-0.51424657,-0.557968203,-0.299983614,-0.481064019,-0.299983614,-0.481064019,-0.399722201,-0.409824563,-0.403064157,-0.563863213,-0.507824746,-0.556022766,-0.492419803,-0.203193741,-0.344493013,-0.462733639,-0.182766477,-0.314646918,-0.509628169,-0.352829307,-0.469920224,-0.507640734,-0.294353546,-0.511115619,-0.468295081,-0.479841433,-0.391447921,-0.616915839,-0.495896272,-0.453337858,-0.434618912,-0.590265846,-0.418641047,-0.402979984,-0.534509164,-0.668032802,-0.571594392,-0.567447732,'WALKING'
0.278992759,-0.018647762,-0.108737636,-0.596007444,-0.161852412,-0.437133403,0.937483114,-0.127315871,0.188416273,-0.979499263,-0.965093441,-0.944995731,0.072172071,0.003511152,-0.003350987,-0.607620932,-0.382619719,-0.675601404,-0.015630538,-0.082076807,0.086786874,-0.401158754,-0.604032097,-0.562775245,-0.102377269,-0.039898652,-0.051269622,-0.507957094,-0.799635384,-0.659576163,-0.40528943,-0.565601466,-0.40528943,-0.565601466,-0.538291425,-0.542870063,-0.394362401,-0.489809386,-0.678466069,-0.757032545,-0.609038909,-0.251880271,-0.533563221,-0.591449956,-0.170313804,-0.430624587,-0.625595377,-0.4344552,-0.659286393,-0.624145725,-0.367760098,-0.690413386,-0.41190972,-0.67875035,-0.561322951,-0.406678108,-0.567201282,-0.603544209,-0.566060023,-0.632927476,-0.564591342,-0.51900425,-0.562733253,-0.529262243,-0.770300896,-0.75738578,'WALKING'
0.279264444,-0.015425959,-0.108927011,-0.340185528,-0.136351392,-0.333486503,0.960647755,-0.133922185,0.1087387,-0.980055651,-0.969040314,-0.966231562,0.065230374,0.019671214,-0.006183058,-0.328452881,-0.261863589,-0.397483516,-0.003340859,-0.084150765,0.085106925,-0.492885711,-0.575735448,-0.354549059,-0.099411456,-0.045653828,-0.049224055,-0.417438636,-0.587000111,-0.485543002,-0.223399172,-0.421848314,-0.223399172,-0.421848314,-0.290758025,-0.279350754,-0.392092024,-0.538329286,-0.512398826,-0.603468672,-0.32195955,-0.146702157,-0.339539646,-0.347997926,-0.185725832,-0.384445322,-0.364226764,-0.298531982,-0.39867319,-0.351065958,-0.271952157,-0.396530418,-0.368112906,-0.561827766,-0.318516813,-0.532999609,-0.587939605,-0.426232091,-0.379836743,-0.537183967,-0.293358341,-0.268948465,-0.551927613,-0.609466217,-0.619461036,-0.612930343,'WALKING'
0.276849485,-0.016647878,-0.112822289,-0.348475561,-0.187301215,-0.297318274,0.944759287,-0.187497035,-0.126210937,-0.979866137,-0.973793,-0.956593491,0.068433197,0.001612303,-0.020752327,-0.316184022,-0.104090459,-0.40118854,-0.085588357,-0.036534816,0.11826775,-0.606860249,-0.529865058,-0.250120409,-0.078616351,-0.04769744,-0.065024755,-0.523256879,-0.634105503,-0.426346963,-0.238853875,-0.407355787,-0.238853875,-0.407355787,-0.230500549,-0.26613894,-0.396638754,-0.482452356,-0.562587199,-0.618718629,-0.308702374,-0.136783541,-0.312372595,-0.365256349,-0.26774155,-0.345515217,-0.345482737,-0.194767362,-0.382617092,-0.346610413,-0.065517903,-0.417957994,-0.498017935,-0.534724231,-0.31818238,-0.642349126,-0.530943838,-0.297847512,-0.327229406,-0.550392605,-0.259934013,-0.279732022,-0.519451704,-0.546888146,-0.6232882,-0.639242384,'WALKING'
0.281228224,-0.015675972,-0.103714705,-0.293003522,-0.117886186,-0.300928396,0.942930276,-0.229316151,-0.125912861,-0.976693903,-0.96878086,-0.944225032,0.093112223,0.02264866,-0.007629152,-0.335700184,-0.220123121,-0.537470472,-0.105896208,-0.017282217,0.116065911,-0.503798624,-0.497684007,-0.242601385,-0.092974671,-0.051539445,-0.059355248,-0.399417083,-0.639018554,-0.440927899,-0.18066602,-0.39269402,-0.18066602,-0.39269402,-0.299223359,-0.390449724,-0.310775946,-0.460511661,-0.546248759,-0.579861194,-0.280062183,-0.127912276,-0.356337639,-0.298832423,-0.16878902,-0.326046196,-0.36260198,-0.294548345,-0.498754491,-0.367116416,-0.191757504,-0.574579749,-0.374681072,-0.50468174,-0.255029045,-0.545480218,-0.497470739,-0.30824339,-0.352156842,-0.511573671,-0.360811456,-0.43627301,-0.514602425,-0.516811574,-0.595965104,-0.589071731,'WALKING'
0.271999917,-0.01629156,-0.106632427,-0.17433794,-0.091754061,-0.242828038,0.962374385,-0.127318079,0.095579214,-0.978253539,-0.975272848,-0.945981437,0.085374335,0.022387045,0.009415473,-0.221433543,-0.087174644,-0.46175801,-0.007956682,-0.081960153,0.085685224,-0.598868671,-0.181802637,-0.430232441,-0.106888303,-0.047989812,-0.039236899,-0.395909622,-0.587944298,-0.504130089,-0.095521339,-0.262695064,-0.095521339,-0.262695064,-0.240231677,-0.133036274,-0.280573268,-0.358814097,-0.506242118,-0.612222937,-0.135819506,-0.034964233,-0.279734839,-0.190355977,-0.18206854,-0.283348101,-0.210469887,-0.088021341,-0.394877827,-0.30733667,-0.155020661,-0.529034897,-0.431490048,-0.362232316,-0.397277495,-0.654313559,-0.09413597,-0.494117483,-0.235683306,-0.393257505,-0.108978206,-0.169506499,-0.416817853,-0.429156831,-0.628501116,-0.618667723,'WALKING'
0.276406758,-0.017588039,-0.098624707,-0.346394275,-0.173550022,-0.120476784,0.965217551,-0.157673824,-0.003925564,-0.979752467,-0.970176562,-0.943958421,0.068868997,0.021965655,-0.007395342,-0.374400941,-0.270709274,-0.521351855,-0.045950536,-0.064917093,0.083956824,-0.387920594,0.006002779,-0.182569652,-0.087383992,-0.061702887,-0.044600723,-0.460345386,-0.497621802,-0.476208796,-0.195140033,-0.359873412,-0.195140033,-0.359873412,-0.352111714,-0.353751021,-0.02296408,-0.266845731,-0.47206873,-0.546977272,-0.351402911,-0.193856664,-0.309558883,-0.344928112,-0.215634315,-0.093144762,-0.389595631,-0.299525344,-0.46703071,-0.415135398,-0.289466095,-0.575410267,-0.3744403,-0.175900924,-0.247350344,-0.399032346,0.095545605,-0.237941474,-0.342363773,-0.469852795,-0.347180135,-0.366537417,-0.358344356,-0.331541741,-0.547621753,-0.578580045,'WALKING'
0.28918832,-0.009918505,-0.107566191,0.030035338,-0.031935943,-0.230434213,0.931874419,-0.266610339,-0.062119959,-0.950559812,-0.937018659,-0.895939695,0.054155316,0.029650449,-0.010971973,-0.012283861,-0.101601391,-0.345735032,-0.03507819,-0.090937129,0.090085014,-0.458030543,-0.126349195,-0.124702454,-0.073959204,-0.043990278,-0.027046106,-0.487027342,-0.238824828,-0.26876148,0.027188291,0.019884351,0.027188291,0.019884351,-0.089447481,-0.02578772,-0.075741254,-0.225724368,-0.295463843,-0.306510646,0.038229183,0.001549908,-0.225574472,0.024330839,-0.11296374,-0.297927895,-0.027663868,-0.128667158,-0.288334736,-0.086327897,-0.134580009,-0.401721464,-0.352449631,-0.055702252,-0.031869427,-0.495422486,-0.181414729,-0.238443565,0.096584534,-0.186530301,0.026218495,-0.104052261,-0.185720286,-0.39835039,-0.281963359,-0.391919877,'WALKING_DOWNSTAIRS'
0.277615348,-0.022661416,-0.116812942,0.046366681,0.262881789,-0.102837908,0.861831346,-0.325780101,-0.043889016,-0.94036176,-0.940068526,-0.931438313,0.110040616,-0.003279591,-0.020935168,0.147249143,0.126828015,-0.340122023,-0.115947353,-0.004823292,0.097173809,-0.32078923,-0.415739145,-0.279418388,-0.05810385,-0.042147026,-0.071022982,-0.243940593,-0.469396701,-0.218266319,0.08995112,0.215586335,0.08995112,0.215586335,0.005655163,0.229617185,-0.162188587,-0.274844111,-0.410872671,-0.343187875,0.11284116,0.278345042,-0.131290772,0.01610462,0.171973973,-0.162032894,0.138120681,0.096209161,-0.271498721,0.049959062,0.080833349,-0.408227423,-0.14577597,-0.361913824,-0.087494474,-0.379436674,-0.458732747,-0.422987665,0.293424827,-0.021478788,0.22224741,0.227480733,-0.320838544,-0.372576755,-0.380175306,-0.343698985,'WALKING_DOWNSTAIRS'
0.292423485,-0.019355408,-0.116139843,-0.057410048,-0.033150372,-0.362240245,0.939057788,-0.228829214,-0.102352758,-0.95006113,-0.946094638,-0.899943948,0.072568929,0.010970777,-0.00202728,-0.085801004,-0.111439195,-0.571735243,-0.131573276,-0.013935804,0.123826738,-0.261653414,-0.546740388,-0.442307768,-0.077870165,-0.039156793,-0.041619313,-0.285683162,-0.680947338,-0.374605412,-0.062812612,-0.041134008,-0.062812612,-0.041134008,-0.205239247,-0.092632449,-0.215294501,-0.245794699,-0.508567577,-0.583919211,-0.042170694,-0.007700483,-0.404452414,-0.065441719,-0.109722354,-0.389723034,-0.090670713,-0.135938543,-0.529059451,-0.165442899,-0.14772824,-0.613525074,-0.129066574,-0.542694164,-0.302866461,-0.308630331,-0.55309454,-0.548164313,0.02894132,-0.233849422,-0.049477977,-0.159102288,-0.332376629,-0.322440827,-0.576277199,-0.624910821,'WALKING_DOWNSTAIRS'
0.27996533,-0.009802009,-0.106777525,0.01119355,-0.218598325,-0.479185977,0.947731859,-0.062085277,0.148714809,-0.955258881,-0.932066041,-0.937753794,0.097186275,0.005637802,-0.007291378,-0.145759709,-0.146242295,-0.626646987,-0.102838823,-0.070402595,0.059263949,-0.370244695,-0.699453537,-0.4984808,-0.092128273,-0.034843491,-0.049283644,-0.395995494,-0.81685824,-0.325780074,-0.049161673,-0.081955904,-0.049161673,-0.081955904,-0.228851414,-0.216858922,-0.346606293,-0.380572625,-0.592843015,-0.637079544,-0.072239228,-0.129606639,-0.494683452,0.039009826,-0.322531318,-0.512694303,-0.161632908,-0.172941629,-0.583917371,-0.208250062,-0.177202094,-0.668867334,-0.240298893,-0.71754584,-0.318306481,-0.414919001,-0.691518367,-0.621658471,-0.019074335,-0.26364403,-0.175295287,-0.280426777,-0.42921337,-0.457674088,-0.621752456,-0.685470932,'WALKING_DOWNSTAIRS'
0.293543927,-0.008501075,-0.100319931,0.27504611,0.090763076,-0.325891435,0.956649353,-0.060757832,0.021677791,-0.950490939,-0.912363421,-0.927192733,0.1096506,0.013761823,0.021339766,0.03224155,0.047361231,-0.522651638,-0.06829457,-0.0707806,0.080655999,-0.460646845,-0.409134149,-0.227869042,-0.110149008,-0.070829659,-0.039965694,-0.411302217,-0.514591487,-0.034421747,0.211138854,0.205422376,0.211138854,0.205422376,-0.063752856,-0.029257051,-0.218029835,-0.360678305,-0.397195621,-0.450303212,0.098432009,0.079228069,-0.37474009,0.336554725,0.026826988,-0.35339785,-0.036801215,-0.056803296,-0.491979946,0.011055933,0.09017201,-0.551178075,-0.295345101,-0.382483075,-0.034175028,-0.514940941,-0.431552775,-0.374705187,0.155742169,0.042853362,0.009183943,-0.0897357,-0.349338415,-0.484141274,-0.453697247,-0.487128423,'WALKING_DOWNSTAIRS'
0.277045258,-0.01953684,-0.107209356,0.38368164,0.360164959,-0.320204233,0.928531455,-0.214046334,-0.003079817,-0.954406268,-0.933577601,-0.934378766,0.103681344,0.009876858,-0.009324706,0.165271071,0.27654403,-0.336817322,-0.096083744,-0.034178221,0.08700126,-0.198303853,-0.18922957,-0.094079793,-0.025645223,-0.076808992,-0.037222865,0.039338796,-0.193508405,0.193206499,0.333754731,0.373611914,0.333754731,0.373611914,0.103845072,0.209502174,0.014267782,-0.042627675,-0.082936685,-0.111228416,0.328308506,0.339771174,-0.277602591,0.403369767,0.283247838,-0.406014311,0.136554991,0.137202452,-0.283086205,0.08865151,0.341242393,-0.389057047,0.063371605,-0.130327466,0.152845249,-0.286724915,-0.235470976,-0.275667263,0.395958035,0.144622757,0.243834259,0.154808861,-0.014373543,-0.242353857,-0.132705384,-0.145733545,'WALKING_DOWNSTAIRS'
0.28030708,-0.016633237,-0.096938309,0.06608156,-0.138179073,-0.063640245,0.930623633,-0.129871673,-0.154935539,-0.964875963,-0.952678694,-0.928756469,0.096892618,-0.019106108,-0.016039039,0.028503393,-0.296279675,-0.347107758,-0.105409613,-0.049717461,0.116894769,-0.407744096,-0.292626136,-0.401051416,-0.059727351,-0.038190428,-0.078946934,-0.510731018,-0.299520205,-0.425200372,0.019879529,0.214544028,0.019879529,0.214544028,-0.170319619,0.090183628,-0.188740819,-0.259751603,-0.399229959,-0.294778677,0.044342832,-0.145302311,-0.139216222,0.07301108,-0.190187141,-0.100121493,-0.030522669,-0.31623651,-0.296494903,-0.004262891,-0.32437856,-0.397774503,-0.33930147,-0.214443073,-0.299600268,-0.432730974,-0.351717743,-0.495120053,0.218911066,0.021444098,0.067389886,0.10785684,-0.255045057,-0.396909652,-0.289096677,-0.353544696,'WALKING_DOWNSTAIRS'
0.283484089,-0.021105867,-0.107598135,0.024139347,0.343826273,0.13371704,0.914023498,-0.187610243,-0.141817935,-0.945766562,-0.941580934,-0.897190013,0.118938088,-0.038019385,-0.039435616,0.250143725,0.288140719,-0.013513627,-0.121189626,-0.050076017,0.114143855,-0.258430886,0.024313121,-0.129565243,-0.034928349,-0.053496969,-0.08679033,-0.267887897,-0.070452651,-0.189604444,0.176599312,0.131337867,0.176599312,0.131337867,0.26262849,0.253408256,0.099342974,-0.046629187,-0.126189143,-0.157484867,0.1365902,0.38841278,0.159589757,-0.026046326,0.232184078,0.021491484,0.214841403,0.220639688,0.058609689,0.172658982,0.273943792,-0.084667419,-0.130740445,0.116090879,0.027749807,-0.302735103,-0.046135632,-0.268253406,0.301626757,-0.156141094,0.33152846,0.134734731,-0.00036273,-0.255590314,-0.125179587,-0.26298447,'WALKING_DOWNSTAIRS'
0.295923445,-0.020399427,-0.091027879,0.213392271,-0.208310706,-0.0077153,0.938417773,-0.035230465,-0.082276175,-0.952141221,-0.936306559,-0.876641297,0.130193044,-0.020686597,0.002625689,0.017623342,-0.309442473,-0.359513363,-0.091638301,-0.071259884,0.116804401,-0.396429198,-0.340765233,-0.27968515,-0.094591202,-0.059760833,-0.06780806,-0.509669314,-0.448602451,-0.417239551,0.145886358,0.265120131,0.145886358,0.265120131,-0.162376089,0.039907819,-0.168921401,-0.322331465,-0.469028434,-0.455855425,0.103128506,-0.183120455,-0.103705823,0.250488759,-0.273561385,-0.034949493,-0.064535434,-0.313643042,-0.29367779,0.009382243,-0.355981821,-0.425377408,-0.325042891,-0.312512195,-0.250686587,-0.423558774,-0.364282566,-0.356561472,0.222203941,0.088867167,0.007168779,0.070552614,-0.347540227,-0.424170737,-0.463172054,-0.485158907,'WALKING_DOWNSTAIRS'
0.290401594,-0.020005077,-0.110848597,0.295733548,0.004079154,-0.183557562,0.939807421,-0.064616077,0.041871541,-0.939267613,-0.937003824,-0.902085225,0.100959387,0.01078249,0.000152617,0.223275806,-0.105020356,-0.318188417,-0.124839594,-0.106742539,0.072443369,-0.304745377,-0.311407525,-0.035302184,-0.064376401,-0.048937805,-0.072041311,-0.416986139,-0.471650978,-0.22713739,0.250843769,0.156998205,0.250843769,0.156998205,0.050701023,0.110877231,-0.023846804,-0.280382851,-0.401854311,-0.494105756,0.215665273,0.009046604,-0.157728358,0.324957743,-0.063333772,-0.26868617,0.181419131,-0.119504296,-0.240679035,0.156912679,-0.153355803,-0.39614793,-0.21435028,-0.27249571,0.039136681,-0.339514358,-0.343237004,-0.150391638,0.220115703,-0.061674284,0.156978047,0.03802667,-0.31234751,-0.387780104,-0.484196485,-0.544988519,'WALKING_DOWNSTAIRS'
0.291605632,-0.017809772,-0.11107015,0.142456557,0.070812273,-0.324026938,0.941746407,-0.200321943,0.132371685,-0.954497499,-0.92631047,-0.925814906,0.089716866,0.02522742,-0.022520891,-0.083421265,-0.126816662,-0.579710482,-0.125068699,-0.026277535,0.057524457,-0.374069024,-0.49591172,-0.318959595,-0.022091627,-0.052027299,-0.037304841,-0.534374948,-0.684593319,-0.480559153,0.126227657,0.050774365,0.126227657,0.050774365,-0.19820614,-0.127017223,-0.19788336,-0.339349828,-0.599294761,-0.677750588,0.035193723,0.024750813,-0.377624756,0.179906764,0.026277718,-0.348626582,-0.120463005,-0.17747924,-0.530225529,-0.128341631,-0.13044383,-0.628902743,-0.318777013,-0.528254524,-0.273459112,-0.397722758,-0.481127495,-0.397220471,0.090280758,-0.13712306,-0.097454997,-0.173661754,-0.456170109,-0.380559427,-0.668340528,-0.714229669,'WALKING_DOWNSTAIRS'
0.281521097,-0.018084267,-0.109555932,0.042408492,0.110835344,-0.425017413,0.949861981,-0.178702175,-0.056105062,-0.959504017,-0.943298428,-0.935399348,0.062150025,-0.011928915,0.004852624,0.006319144,0.062921667,-0.498655793,-0.112531564,-0.042733669,0.089543498,-0.362143062,-0.476287743,-0.337806681,-0.026466897,-0.06091772,-0.065323998,-0.278608164,-0.517479109,-0.365232197,0.018313943,0.097260827,0.018313943,0.097260827,-0.10709102,0.065578127,-0.213351511,-0.320458626,-0.442831079,-0.452449935,0.023504935,0.150510001,-0.402121222,0.048334707,0.01674951,-0.487390127,-0.007014723,0.006394069,-0.451614325,-0.072311432,0.051512313,-0.544461426,-0.178856167,-0.420631474,-0.212767364,-0.422363238,-0.518923135,-0.44851299,0.148017269,-0.105124972,0.076996837,0.042063125,-0.34493842,-0.423553972,-0.458227491,-0.486780424,'WALKING_DOWNSTAIRS'
0.294907553,-0.014372384,-0.101993942,-0.068156363,-0.032125247,-0.158333146,0.94187562,-0.211555113,-0.095082034,-0.952643084,-0.928544371,-0.893962984,0.101704538,-0.007518682,-0.025297767,-0.074090805,-0.149027774,-0.31704661,-0.122672202,-0.023720572,0.11128424,-0.417014162,-0.198848161,-0.322774083,-0.064719984,-0.066941408,-0.051202048,-0.463736674,-0.259163248,-0.367089486,-0.02946343,-0.01560982,-0.02946343,-0.01560982,-0.127926052,-0.043395984,-0.102114481,-0.236762631,-0.323552439,-0.27649151,-0.072660266,-0.036453525,-0.151178725,-0.068043622,-0.092444417,-0.233315177,-0.114851556,-0.207812348,-0.27613804,-0.114744976,-0.141775116,-0.356579476,-0.319677125,-0.133828887,-0.212906663,-0.452190387,-0.249660329,-0.427008254,0.052879188,-0.210912766,-0.028215666,-0.070989384,-0.206121707,-0.400560061,-0.266399903,-0.343094861,'WALKING_DOWNSTAIRS'
0.293422116,-0.020014141,-0.092833017,0.01783134,0.378870492,0.451576075,0.81629643,-0.264254675,-0.392555882,-0.919098794,-0.920725941,-0.879565317,0.042863163,0.029133942,0.01049526,0.012959755,0.192791766,-0.133634061,-0.014707965,-0.094528841,0.035334454,-0.354551638,0.056990222,0.356198597,-0.108620378,-0.074058981,-0.06159788,-0.537002098,-0.28431802,0.091385755,0.185537707,0.428405923,0.185537707,0.428405923,0.035360138,0.194708839,0.166340012,-0.066514457,-0.275120883,-0.274744004,0.021254155,0.37148247,0.280735952,0.014082609,0.2936339,0.427563832,-0.033782046,0.164775056,-0.024878981,-0.030239637,0.13873797,-0.244857128,-0.295315542,0.013208235,0.49241438,-0.378882873,0.074139115,0.182794696,0.471905155,0.178684581,0.186223478,0.194263424,-0.078756841,-0.223927431,-0.254747132,-0.356849425,'WALKING_DOWNSTAIRS'
0.280198851,-0.005630478,-0.110526066,0.406471051,0.186532377,-0.281982182,0.9323022,-0.167462317,0.078882241,-0.942806478,-0.925685894,-0.93400831,0.071145716,0.0151159,-0.01002129,0.134593836,0.015805921,-0.404005582,-0.136618653,-0.034675573,0.07117582,-0.318692526,-0.37320816,-0.250648086,-0.048253208,-0.04954155,-0.033921306,-0.455980756,-0.574964116,-0.394542241,0.320449387,0.353204008,0.320449387,0.353204008,-0.037266607,0.159631711,-0.121686321,-0.284249712,-0.509466648,-0.563640131,0.235309826,0.1675181,-0.259812205,0.466325681,0.119993604,-0.357407559,0.061968749,-0.026976942,-0.345376541,0.108062741,-0.007228602,-0.461599142,-0.227359565,-0.402332302,-0.183194802,-0.35163,-0.360972849,-0.3436733,0.331150229,0.153124178,0.158413335,0.150507751,-0.373898631,-0.349387206,-0.565396131,-0.593472444,'WALKING_DOWNSTAIRS'
0.295586802,-0.018389858,-0.119873705,0.207251998,-0.146993838,0.011435394,0.917818427,-0.058483268,-0.225382496,-0.957785118,-0.955487794,-0.910588943,0.090785706,-0.014811453,-0.029312256,-0.101186927,-0.261684752,-0.303381583,-0.022537337,-0.068264793,0.083538006,-0.454188471,-0.528329305,-0.444636335,-0.103904045,-0.056768663,-0.061213693,-0.623676024,-0.583421785,-0.540633469,0.191079794,0.119183741,0.191079794,0.119183741,-0.165908811,-0.078349888,-0.309820427,-0.422315317,-0.590896636,-0.595822214,0.036826353,-0.134598353,-0.047694264,0.266115492,-0.208680588,-0.037971624,-0.155444883,-0.289957855,-0.24197408,-0.125682818,-0.281507407,-0.364026696,-0.420844009,-0.479512984,-0.375000626,-0.470373499,-0.565214033,-0.521100819,0.114032089,-0.053413718,-0.074565908,-0.091962337,-0.48825394,-0.479939846,-0.58966315,-0.633479805,'WALKING_DOWNSTAIRS'
0.293918283,-0.01673594,-0.089243275,0.18771976,-0.060789204,-0.231064157,0.928817578,-0.151077058,-0.160962986,-0.950026242,-0.946576676,-0.901097767,0.118250858,-0.011382618,-0.009398381,-0.103436471,-0.304063534,-0.536331571,0.067772839,-0.123517196,0.016287875,-0.370436869,-0.45928199,-0.468462984,-0.107770029,-0.038170237,-0.058251885,-0.526801825,-0.572144734,-0.542770647,0.148951104,0.091407676,0.148951104,0.091407676,-0.221631694,-0.206576684,-0.232641763,-0.352687281,-0.540325788,-0.592319491,-0.022623917,-0.130272515,-0.318081861,0.258941676,-0.086052736,-0.245413542,-0.215092049,-0.351268404,-0.498668458,-0.071876703,-0.298931145,-0.573043711,-0.316412963,-0.451126869,-0.403380386,-0.393194732,-0.469390428,-0.54094952,0.058068052,-0.061887677,-0.1886804,-0.236538516,-0.409438758,-0.428868688,-0.57734888,-0.643399204,'WALKING_DOWNSTAIRS'
