CreditScore,Age,Exited,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Gender_Female,Gender_Male,Geography
850,40,0,9,0.0,2,0,1,119232.33,0,1,France
592,31,0,7,110071.1,1,0,0,43921.36,0,1,Spain
590,44,0,3,139432.37,1,1,0,62222.81,1,0,Spain
758,39,0,6,127357.76,1,0,1,56577.0,1,0,France
506,36,0,5,0.0,2,1,0,164253.35,0,1,France
733,33,0,3,0.0,1,1,1,7666.73,0,1,France
711,38,0,3,0.0,2,1,0,68487.51,0,1,France
514,43,1,1,95556.31,1,0,1,199273.98,0,1,Germany
637,37,0,8,0.0,1,1,1,186062.36,0,1,Spain
468,29,0,1,111681.98,2,1,1,195711.16,0,1,Germany
539,39,0,3,0.0,2,1,0,36692.17,0,1,France
509,25,0,3,108738.71,2,1,0,106920.57,1,0,Spain
662,32,1,4,133950.37,1,1,1,48725.68,1,0,France
818,26,0,4,0.0,2,1,1,167036.94,0,1,Spain
608,33,0,9,89968.69,1,1,0,68777.26,0,1,France
850,32,0,9,0.0,2,1,1,18924.92,1,0,Spain
816,38,1,5,130878.75,3,1,0,71905.77,1,0,Germany
536,35,0,8,0.0,2,1,0,64833.28,0,1,France
753,35,0,3,0.0,2,1,1,184843.77,0,1,France
631,27,0,10,134169.62,1,1,1,176730.02,0,1,Spain
703,37,1,1,149762.08,1,1,0,20629.4,0,1,France
774,26,0,2,93844.69,1,1,0,28415.36,0,1,France
785,28,0,8,0.0,2,1,0,77231.27,0,1,France
571,33,0,1,0.0,2,1,0,102750.7,1,0,France
621,46,1,6,141078.37,1,0,0,34580.8,0,1,Germany
605,31,0,1,117992.59,1,1,1,183598.77,1,0,Germany
611,40,0,8,100812.33,2,1,0,147358.27,1,0,France
569,38,0,7,0.0,1,1,1,108469.2,0,1,France
658,29,0,4,80262.6,1,1,1,20612.82,0,1,France
788,34,0,6,156478.62,1,0,1,181196.76,0,1,Spain
525,23,0,5,0.0,2,1,0,160249.1,1,0,France
798,37,0,8,0.0,3,0,0,110783.28,0,1,France
486,37,0,9,115217.99,2,1,0,144995.33,0,1,Germany
615,61,1,9,0.0,2,1,0,150227.85,0,1,Spain
730,35,0,0,155470.55,1,1,1,53718.28,1,0,France
641,37,0,7,0.0,2,1,0,75248.3,0,1,France
542,39,1,3,135096.77,1,1,1,14353.43,0,1,France
692,30,0,2,0.0,2,0,1,130486.57,0,1,France
714,55,0,9,180075.22,1,1,1,100127.71,1,0,Germany
591,29,0,1,97541.24,1,1,1,196356.17,0,1,Spain
710,41,0,2,156067.05,1,1,1,9983.88,1,0,France
639,38,0,4,81550.94,2,0,1,118974.77,1,0,France
531,47,1,6,0.0,1,0,0,194998.34,1,0,France
673,38,1,2,170061.92,2,0,0,134901.34,1,0,France
765,36,0,8,92310.54,2,1,1,72924.56,0,1,Germany
622,32,0,6,169089.38,2,1,0,101057.95,1,0,France
806,40,0,5,80613.93,1,1,1,142838.64,0,1,France
757,26,0,8,121581.56,2,1,1,127059.04,0,1,Germany
570,58,1,8,0.0,1,0,1,116503.92,1,0,France
555,32,0,4,0.0,2,1,1,54405.79,0,1,Spain
692,54,0,5,0.0,2,1,1,88721.84,0,1,France
774,60,1,5,85891.55,1,1,0,74135.48,0,1,France
638,44,0,9,77637.35,2,1,1,111346.22,0,1,Spain
543,41,0,4,0.0,1,0,0,194902.16,1,0,Spain
584,31,0,5,0.0,2,1,0,31474.27,0,1,France
691,30,0,7,116927.89,1,1,0,21198.39,0,1,Germany
684,40,0,6,137326.65,1,1,0,186976.6,1,0,Germany
733,22,0,5,0.0,2,1,1,117202.19,0,1,France
599,37,0,2,0.0,2,1,1,143739.29,1,0,Spain
524,31,0,10,67238.98,2,1,1,161811.23,1,0,Germany
632,38,0,6,86569.76,2,1,0,98090.91,1,0,Germany
735,34,0,5,0.0,2,0,0,71095.41,0,1,Spain
734,34,0,6,133598.4,1,1,1,13107.24,0,1,France
605,51,1,3,136188.78,1,1,1,67110.59,1,0,France
793,38,0,9,0.0,2,1,0,88225.02,0,1,Spain
468,56,1,10,0.0,3,0,1,62256.87,1,0,France
779,37,0,7,120092.52,2,1,0,135925.72,0,1,Germany
698,48,1,4,101238.24,2,0,1,177815.87,0,1,France
707,58,0,6,89685.92,1,0,1,126471.13,0,1,France
850,35,1,1,211774.31,1,1,0,188574.12,1,0,France
850,56,0,7,131317.48,1,1,1,119175.45,0,1,France
527,37,0,5,93722.73,2,1,1,139093.73,0,1,Spain
696,32,0,8,101160.99,1,1,1,115916.55,0,1,Germany
661,48,0,3,120320.54,1,0,0,96463.25,0,1,France
776,31,0,2,0.0,2,1,1,112349.51,1,0,France
701,43,0,2,0.0,2,1,1,165303.79,0,1,France
610,26,0,8,0.0,2,1,0,166031.08,0,1,France
572,48,1,3,152827.99,1,1,0,38411.79,1,0,Germany
673,30,0,1,64097.75,1,1,1,77783.35,0,1,France
519,57,0,2,119035.35,2,1,1,29871.79,1,0,Spain
702,26,0,4,135219.57,1,0,1,59747.63,1,0,Spain
729,32,0,6,93694.42,1,1,1,79919.13,0,1,France
543,35,0,10,59408.63,1,1,0,76773.53,0,1,Spain
550,40,0,7,114354.95,1,1,0,54018.93,1,0,France
608,59,1,1,0.0,1,1,0,70649.64,0,1,France
639,35,0,10,128173.9,2,1,0,59093.39,0,1,Germany
686,34,0,9,0.0,2,1,0,127569.8,0,1,Spain
564,62,1,5,114931.35,3,0,1,18260.98,1,0,Germany
745,28,1,1,111071.36,1,1,0,73275.96,1,0,Germany
833,37,0,8,151226.18,2,1,1,136129.49,0,1,France
622,26,0,9,0.0,2,1,1,153237.59,0,1,France
597,42,0,4,64740.12,1,1,1,106841.12,1,0,France
721,51,1,0,169312.13,1,1,0,109078.35,0,1,Spain
504,49,1,7,0.0,3,0,1,87822.14,1,0,France
842,44,0,2,112652.08,2,1,0,126644.98,1,0,Spain
587,38,0,0,0.0,2,1,0,47414.15,0,1,France
479,30,0,7,143964.36,2,1,0,41879.99,1,0,Germany
508,49,0,7,122451.46,2,1,1,75808.1,0,1,France
749,24,0,1,0.0,3,1,1,47911.03,0,1,France
721,36,0,3,65253.07,2,1,0,28737.78,1,0,Germany
674,47,1,6,106901.94,1,1,1,2079.2,0,1,Germany
685,25,0,10,128509.63,1,1,0,121562.33,1,0,Spain
417,34,0,7,0.0,2,1,0,55003.79,0,1,France
574,33,0,3,129834.67,1,1,0,193131.42,0,1,Germany
590,51,1,3,154962.99,3,0,1,191932.27,1,0,Spain
587,40,0,5,138241.9,2,1,0,159418.1,0,1,Germany
598,41,1,3,91536.93,1,1,0,191468.78,0,1,Germany
741,53,0,3,0.0,2,1,1,38913.68,0,1,Spain
850,70,0,5,0.0,1,1,1,705.18,1,0,Spain
584,29,0,7,105204.01,1,0,1,138490.03,1,0,Germany
650,61,0,1,152968.73,1,0,1,82970.69,0,1,Spain
607,36,0,8,158261.68,1,1,1,76744.72,0,1,Spain
509,46,1,1,0.0,1,1,0,71244.59,1,0,France
689,38,0,6,121021.05,1,1,1,12182.15,1,0,Spain
543,36,0,4,0.0,2,1,1,141210.5,0,1,France
438,54,1,2,0.0,1,0,0,191763.07,1,0,Spain
687,63,0,1,137715.66,1,1,1,37938.74,1,0,Spain
737,31,0,5,121192.22,2,1,1,74890.58,0,1,Germany
761,31,0,7,0.0,3,1,1,166698.18,0,1,France
601,44,0,1,100486.18,2,1,1,62678.53,0,1,France
651,45,1,1,0.0,1,1,0,67740.08,0,1,France
745,35,0,9,92566.53,2,1,0,161519.77,0,1,France
648,49,1,10,0.0,2,1,1,159835.78,1,0,Spain
848,40,0,3,110929.96,1,1,1,30876.84,0,1,Spain
546,27,0,8,0.0,2,1,1,14858.1,1,0,France
439,32,0,3,138901.61,1,1,0,75685.97,1,0,Spain
755,30,0,4,123217.66,2,0,1,144183.1,0,1,France
593,41,0,6,0.0,1,1,0,65170.66,1,0,France
701,39,0,2,0.0,2,1,1,82526.92,0,1,France
701,36,0,8,0.0,2,1,0,169161.46,0,1,Spain
607,33,1,2,108431.87,2,0,1,109291.39,1,0,Spain
586,57,0,3,0.0,2,0,1,6057.81,1,0,Spain
547,30,0,9,72392.41,1,1,0,77077.14,1,0,Germany
647,51,1,1,119741.77,2,0,0,54954.51,1,0,Germany
760,51,1,2,100946.71,1,0,0,179614.8,1,0,France
621,53,1,9,170491.84,1,1,0,35588.07,0,1,Spain
725,44,0,5,0.0,1,1,1,117356.14,0,1,France
526,36,0,1,0.0,1,1,0,160696.72,0,1,France
519,47,1,6,157296.02,2,0,0,147278.43,1,0,Spain
713,38,1,7,144606.22,1,1,1,56594.36,1,0,Germany
700,38,0,8,134811.3,1,1,0,1299.75,0,1,France
666,34,0,9,115897.12,1,1,1,25095.03,1,0,France
630,32,0,4,82034.0,1,0,0,146326.45,0,1,Spain
779,26,0,4,174318.13,2,0,1,38296.21,1,0,Spain
611,41,0,2,114206.84,1,1,0,164061.6,1,0,Germany
685,43,0,9,0.0,2,1,0,107811.28,0,1,Spain
646,39,0,9,111574.41,1,1,1,30838.51,0,1,Germany
683,57,1,5,162448.69,1,0,0,9221.78,1,0,Germany
484,34,0,4,148249.54,1,0,1,33738.27,1,0,Germany
601,43,1,8,0.0,3,0,1,110916.15,1,0,France
762,26,0,7,123709.46,2,1,1,169654.57,1,0,Spain
687,72,0,9,0.0,1,0,1,69829.4,1,0,France
566,30,1,5,0.0,1,1,0,54926.51,0,1,France
702,37,0,10,150525.8,1,1,1,94728.49,0,1,France
601,29,0,9,0.0,1,1,1,80393.27,0,1,France
699,53,0,4,0.0,2,0,1,111307.98,0,1,France
584,28,0,10,0.0,2,1,0,19834.32,0,1,France
699,35,0,5,0.0,2,1,1,78397.24,0,1,France
698,51,0,2,111018.98,1,1,0,86410.28,1,0,Germany
495,30,0,10,129755.99,1,0,0,172749.65,0,1,France
650,27,0,6,0.0,2,1,0,1002.39,1,0,France
605,64,0,2,129555.7,1,1,1,13601.79,1,0,France
667,38,0,1,87202.38,1,1,1,77866.91,0,1,Spain
688,26,0,8,146133.39,1,1,1,175296.76,0,1,Germany
727,31,1,0,0.0,1,1,0,121751.04,1,0,Spain
754,39,0,6,170184.99,2,1,0,89593.26,0,1,Spain
612,62,1,8,140745.33,1,1,0,193437.89,1,0,Germany
546,42,0,7,139070.51,1,1,1,86945.0,0,1,Spain
673,37,0,8,0.0,2,1,1,183318.79,1,0,Spain
593,35,0,9,114193.24,1,1,0,71154.1,0,1,France
656,40,0,10,167878.5,1,0,1,151887.16,1,0,Spain
535,53,0,5,141616.55,2,1,1,75888.65,1,0,Germany
678,36,0,3,145747.67,2,0,1,89566.74,0,1,Germany
477,48,0,2,129120.64,1,0,1,26475.79,1,0,Spain
850,35,0,7,110349.82,1,0,0,126355.8,0,1,Spain
427,29,0,1,141325.56,1,1,1,93839.3,0,1,France
752,49,0,2,78653.84,1,1,0,7698.6,0,1,France
649,47,0,1,0.0,2,1,1,145593.85,0,1,France
799,28,0,3,142253.65,1,1,0,45042.56,1,0,Spain
589,61,1,1,0.0,1,1,0,61108.56,1,0,France
583,54,1,6,115988.86,1,1,0,57553.98,1,0,Germany
839,33,0,10,75592.43,1,1,0,62674.42,1,0,Spain
540,44,0,3,164113.04,2,1,1,12120.79,0,1,Germany
850,31,1,6,67996.23,2,0,0,50129.87,0,1,France
696,51,0,5,0.0,2,1,0,55022.43,1,0,Spain
660,33,0,1,0.0,2,0,0,117834.91,1,0,Spain
682,48,0,1,138778.15,1,0,1,168840.23,0,1,France
744,43,0,10,147832.15,1,0,1,24234.11,1,0,France
785,36,0,4,135438.4,1,0,0,190627.01,1,0,France
752,48,1,5,116060.08,1,1,0,156618.38,0,1,Spain
706,29,0,5,112564.62,1,1,0,42334.38,1,0,France
583,27,0,1,125406.58,1,1,1,110784.42,1,0,France
660,39,1,5,135134.99,1,1,0,173683.0,1,0,Germany
819,39,1,9,133102.92,1,1,0,27046.46,1,0,France
673,34,1,8,42157.08,1,1,0,20598.59,1,0,France
752,30,0,3,0.0,2,1,1,104991.28,1,0,France
578,38,0,7,82259.29,1,1,0,8996.97,0,1,France
438,36,0,4,0.0,2,1,0,64420.5,1,0,France
652,38,0,6,0.0,2,1,1,145700.22,0,1,France
629,49,0,4,0.0,2,1,1,196335.48,1,0,France
720,52,0,7,0.0,1,1,1,14781.12,0,1,France
668,42,0,3,150461.07,1,1,0,108139.23,0,1,France
459,48,1,4,133994.52,1,1,1,19287.06,0,1,Germany
729,31,0,8,164870.81,2,1,1,9567.39,0,1,Spain
498,25,0,8,121702.73,1,1,1,132210.49,0,1,Germany
549,25,0,6,193858.2,1,0,1,21600.11,0,1,Spain
601,54,0,1,131039.97,2,1,1,199661.5,1,0,Germany
544,64,0,9,113829.45,1,1,1,124341.49,0,1,France
751,30,0,6,0.0,2,1,0,15766.1,1,0,France
632,41,0,3,81877.38,1,1,1,33642.21,1,0,Germany
694,57,0,8,116326.07,1,1,1,117704.65,0,1,Spain
678,31,0,2,0.0,2,1,1,58803.28,0,1,France
695,46,0,4,0.0,2,1,1,137537.22,0,1,France
661,41,0,1,0.0,2,0,1,131300.68,1,0,France
661,33,0,9,0.0,2,1,1,84174.81,0,1,France
559,31,0,3,127070.73,1,0,1,160941.78,1,0,France
503,29,0,3,0.0,2,1,1,143954.99,0,1,France
695,46,0,3,122549.64,1,1,1,56297.85,0,1,Spain
640,42,0,5,176099.13,1,1,1,8404.73,1,0,France
624,48,0,3,122388.38,2,0,0,30020.09,1,0,Germany
667,42,0,9,0.0,2,0,1,58137.42,0,1,France
642,26,0,0,0.0,1,0,0,47472.68,0,1,France
640,32,0,6,118879.35,2,1,1,19131.71,1,0,Spain
529,35,0,5,0.0,2,1,1,187288.5,0,1,Spain
563,39,0,5,0.0,2,1,1,17603.81,1,0,France
593,38,0,4,88736.44,2,1,0,67020.03,1,0,Spain
739,45,1,7,102703.62,1,0,1,147802.94,0,1,Germany
788,70,0,1,0.0,2,1,1,41610.62,1,0,Spain
684,38,0,3,0.0,2,1,0,44255.65,1,0,Spain
482,55,0,5,97318.25,1,0,1,78416.14,0,1,France
591,58,0,5,128468.69,1,0,1,137254.55,0,1,Spain
651,41,0,4,133432.59,1,0,1,151303.48,1,0,Germany
749,40,0,8,141782.57,2,0,0,86333.63,1,0,Germany
583,24,0,9,135125.28,1,0,0,89801.9,0,1,France
661,42,1,2,178820.91,1,0,0,29358.57,0,1,Spain
715,31,0,2,112212.14,2,1,1,181600.72,1,0,France
769,45,1,5,126674.81,1,1,0,124118.71,1,0,Germany
625,51,1,7,136294.97,1,1,0,38867.46,1,0,France
641,36,0,5,66392.64,1,1,0,31106.67,1,0,France
716,27,0,1,122552.34,2,1,0,67611.36,0,1,Germany
767,43,0,1,76408.85,2,1,0,77837.63,0,1,France
745,36,0,8,145071.24,1,0,0,6078.46,0,1,Germany
589,34,0,6,0.0,2,1,1,177896.92,0,1,France
796,45,0,2,109730.22,1,1,1,123882.73,1,0,France
664,57,0,6,0.0,2,1,1,15304.08,0,1,France
445,62,1,1,64119.38,1,1,1,76569.64,0,1,Spain
543,57,1,1,106138.33,2,1,1,120657.32,1,0,Germany
746,36,0,2,0.0,2,1,1,16436.56,0,1,Spain
742,33,0,0,181656.51,1,1,1,107667.91,0,1,Germany
750,32,0,5,0.0,2,1,0,95611.47,1,0,France
669,30,0,7,95128.86,1,0,0,19799.26,0,1,France
594,49,0,2,126615.94,2,0,1,123214.74,1,0,Spain
574,36,0,1,0.0,2,0,1,71709.12,0,1,Spain
659,36,0,2,76190.48,2,1,1,149066.14,0,1,Germany
750,40,1,5,168286.81,3,1,0,20451.99,0,1,Germany
626,35,0,4,88109.81,1,1,1,32825.5,0,1,Germany
620,42,0,4,0.0,2,1,0,6232.31,0,1,France
580,35,0,8,0.0,2,0,1,10357.03,1,0,France
686,34,0,3,123971.51,2,1,0,147794.63,1,0,France
540,48,0,0,148116.48,1,0,0,116973.48,0,1,France
634,35,0,6,116269.01,1,1,0,129964.94,0,1,Germany
632,38,0,1,120599.21,1,1,0,92816.86,0,1,Spain
501,41,0,3,144260.5,1,1,0,172114.67,1,0,France
650,25,1,3,86605.5,3,1,0,16649.31,1,0,Spain
786,34,0,9,0.0,2,1,0,144517.19,0,1,France
554,37,0,4,58629.97,1,0,0,182038.6,1,0,Germany
701,42,0,5,0.0,2,0,0,24210.56,1,0,Spain
474,45,0,10,0.0,2,0,0,172175.9,0,1,France
621,43,0,5,0.0,1,1,1,47578.45,1,0,France
672,56,1,2,209767.31,2,1,1,150694.42,1,0,Spain
459,42,1,6,129634.25,2,1,1,177683.02,1,0,Spain
669,23,0,1,0.0,2,0,0,66088.83,0,1,France
776,38,0,2,169824.46,1,1,0,169291.7,1,0,France
694,36,0,3,97530.25,1,1,1,117140.41,0,1,France
787,42,0,10,145988.65,2,1,1,79510.37,1,0,France
580,37,0,9,0.0,2,0,1,77108.66,0,1,France
711,25,0,7,0.0,3,1,1,9679.28,1,0,France
673,40,0,5,137494.28,1,1,0,81753.92,1,0,France
499,57,1,1,0.0,1,0,0,131372.38,1,0,France
591,24,0,6,147360.0,1,1,1,25310.82,0,1,France
769,25,0,10,0.0,2,0,0,187925.75,1,0,France
657,31,0,3,125167.02,1,0,0,98820.39,0,1,Spain
738,43,1,9,121152.05,2,1,0,64166.7,0,1,Germany
545,60,1,7,128981.07,1,0,1,176924.21,1,0,Germany
497,47,0,6,0.0,1,1,1,90055.08,0,1,France
816,67,0,6,151858.98,1,1,1,72814.31,0,1,Spain
525,36,0,2,114628.4,1,0,1,168290.06,0,1,France
725,46,0,6,0.0,2,1,0,161767.38,0,1,France
692,28,0,8,95059.02,2,1,0,44420.18,1,0,France
618,24,0,7,128736.39,1,0,1,37147.61,1,0,France
546,24,0,8,156325.38,1,1,1,125381.02,0,1,France
635,29,0,7,105405.97,1,1,1,149853.89,0,1,France
611,49,1,2,88915.37,3,0,0,161435.02,1,0,France
650,60,0,8,0.0,2,1,1,102925.76,0,1,France
606,40,0,5,0.0,2,1,1,70899.27,0,1,France
844,18,0,2,160980.03,1,0,0,145936.28,0,1,France
450,46,0,5,177619.71,1,1,0,54227.06,1,0,Spain
727,38,0,2,62276.99,1,1,1,59280.79,0,1,Spain
460,46,0,4,127559.97,2,1,1,126952.5,0,1,Germany
649,41,0,0,0.0,2,0,1,130567.02,0,1,France
758,47,0,9,95523.16,1,1,0,73294.48,1,0,Germany
490,35,0,7,107749.03,1,1,1,3937.37,1,0,France
815,37,0,2,110777.26,2,1,0,2383.59,0,1,Germany
838,39,0,5,166733.92,2,1,0,14279.44,1,0,Spain
803,31,0,9,157120.86,2,1,0,141300.53,0,1,France
664,36,0,2,127160.78,2,1,0,78140.75,1,0,Germany
736,28,0,2,0.0,2,1,1,117431.1,1,0,Spain
633,37,0,9,156091.97,1,1,0,72008.61,1,0,France
664,58,0,5,98668.18,1,1,1,60887.58,0,1,France
600,43,0,5,134022.06,1,1,0,194764.83,1,0,France
693,35,1,5,124151.09,1,1,0,88705.14,1,0,France
663,36,1,6,77253.5,1,0,0,35817.97,1,0,Germany
742,21,0,1,114292.48,1,1,0,31520.4,1,0,Germany
710,43,1,2,140080.32,3,1,1,157908.19,0,1,Germany
710,27,0,2,135277.96,1,1,0,142200.15,1,0,Spain
700,82,0,2,0.0,2,0,1,182055.36,1,0,France
720,60,1,9,115920.62,2,0,0,157552.08,0,1,Germany
684,41,0,2,119782.72,2,0,0,120284.67,0,1,Spain
531,63,1,1,114715.71,1,0,1,24506.95,1,0,France
742,36,1,2,129748.54,2,0,0,47271.61,1,0,Germany
717,31,0,4,129722.57,1,0,0,41176.6,0,1,France
589,32,0,2,0.0,2,0,1,9468.64,0,1,France
767,36,0,3,139180.2,1,0,0,123880.19,0,1,France
636,49,1,6,113599.74,2,1,0,158887.09,0,1,Germany
648,33,0,7,134944.0,1,1,1,117036.38,0,1,France
622,58,1,7,116922.25,1,1,0,120415.61,1,0,Germany
692,28,1,9,118945.09,1,0,0,16064.25,0,1,Spain
754,28,0,8,0.0,2,1,1,52615.62,0,1,France
679,35,0,8,119182.73,1,0,0,121210.09,1,0,Spain
639,27,0,8,0.0,2,1,0,192247.35,0,1,France
774,28,0,1,71264.02,2,0,1,68759.57,1,0,France
517,41,0,2,0.0,2,0,1,75937.47,0,1,France
571,35,0,8,0.0,2,0,0,84569.13,1,0,France
747,58,1,7,116313.57,1,1,1,190696.35,0,1,Germany
792,36,0,5,92140.15,1,0,1,67468.67,0,1,Spain
688,26,0,1,0.0,2,1,1,104435.94,0,1,France
714,42,0,2,177640.09,1,0,1,47166.55,0,1,Germany
562,35,0,0,0.0,2,1,0,119899.52,1,0,Spain
704,48,0,8,167997.6,1,1,1,173498.45,0,1,Spain
698,36,0,2,82275.35,2,1,1,93249.26,0,1,France
611,49,0,3,0.0,2,1,1,142917.54,0,1,France
850,48,0,6,111962.99,1,1,0,111755.8,1,0,Germany
743,34,0,1,131736.88,1,1,1,108543.21,1,0,Germany
654,29,0,1,0.0,1,1,0,180345.44,0,1,France
761,36,0,8,108239.11,2,0,0,99444.02,0,1,Germany
702,46,0,9,98444.19,1,0,1,109563.28,1,0,France
488,32,0,3,114540.38,1,1,0,92568.07,0,1,Germany
683,35,0,6,187530.66,2,1,1,37976.36,1,0,France
601,42,0,9,133636.16,1,0,1,103315.74,1,0,Germany
605,52,0,7,0.0,2,1,1,173952.5,0,1,France
671,44,0,0,84745.03,2,0,1,34673.98,1,0,Germany
614,31,0,7,120599.38,2,1,1,46163.44,1,0,Germany
511,29,0,9,0.0,2,0,1,140676.98,1,0,Spain
850,39,0,4,127771.35,2,0,1,151738.54,0,1,France
790,46,1,9,0.0,1,0,0,14679.81,1,0,Spain
793,33,0,0,0.0,1,0,0,175544.02,1,0,France
628,69,0,5,0.0,2,1,1,181964.6,0,1,France
598,53,0,10,167772.96,1,1,1,136886.86,0,1,Germany
657,37,0,6,95845.6,1,1,0,122218.23,1,0,France
618,35,0,10,0.0,2,1,0,180439.75,1,0,France
681,65,0,7,134714.7,2,0,1,190419.81,0,1,Spain
516,33,0,3,0.0,2,1,1,58685.59,1,0,Spain
421,28,1,8,122384.22,3,1,1,89017.38,0,1,Germany
700,26,0,2,0.0,2,0,0,50051.42,1,0,France
745,25,0,5,157993.15,2,1,0,146041.45,0,1,France
696,29,0,8,0.0,2,1,0,191166.09,0,1,France
580,42,1,2,123331.36,1,0,0,103516.08,1,0,Germany
497,27,0,9,75263.16,1,1,1,164825.04,0,1,Spain
720,43,0,6,137824.03,2,1,0,172557.77,1,0,France
659,36,0,4,132578.92,2,1,0,84320.94,0,1,Germany
841,36,0,5,156021.31,1,0,0,122662.98,1,0,France
642,34,0,8,0.0,1,1,0,72085.1,0,1,Spain
732,69,1,9,137453.43,1,0,1,110932.24,1,0,Spain
600,36,0,4,0.0,2,1,0,143635.36,0,1,Spain
464,33,0,8,164284.72,2,1,1,3710.34,0,1,Germany
680,47,0,5,0.0,2,1,1,179843.33,1,0,France
758,56,0,1,0.0,2,1,1,10643.38,0,1,Spain
630,31,0,2,112373.49,2,1,1,131167.98,1,0,Germany
577,39,0,10,0.0,2,1,0,10553.31,1,0,France
684,34,0,6,0.0,2,1,1,130928.22,1,0,France
708,41,0,5,0.0,1,0,1,157003.99,1,0,Spain
732,29,0,1,154333.82,1,1,1,138527.56,1,0,Germany
634,37,0,3,111432.77,2,1,1,167032.49,0,1,Germany
633,30,0,6,0.0,2,0,0,41642.29,1,0,France
559,34,0,2,137390.11,2,1,0,9677.0,0,1,France
694,37,0,3,0.0,2,1,1,147012.22,1,0,Spain
686,56,0,5,111642.08,1,1,1,80553.87,1,0,Germany
553,48,1,3,0.0,1,0,1,30730.95,1,0,Spain
507,36,0,4,83543.37,1,0,0,140134.43,0,1,France
732,50,1,6,145338.76,1,0,0,91936.1,0,1,Germany
818,31,0,1,186796.37,1,0,0,178252.63,1,0,France
660,35,0,8,58641.43,1,0,1,198674.08,0,1,Germany
773,41,1,5,0.0,1,1,0,28266.9,1,0,Spain
640,44,0,3,137148.68,1,1,0,92381.01,0,1,France
505,49,0,7,80001.23,1,0,0,135180.11,0,1,France
714,21,0,6,86402.52,2,0,0,27330.59,0,1,Germany
468,42,0,5,0.0,2,1,0,125305.34,1,0,France
611,51,0,1,122874.74,1,1,1,149648.45,0,1,Spain
705,25,0,0,97544.29,1,0,1,59887.15,0,1,France
646,46,0,1,170826.55,2,1,0,45041.32,0,1,Germany
667,48,1,1,97133.92,2,0,0,113316.77,1,0,Germany
511,41,0,8,153895.65,1,1,1,39087.42,1,0,Germany
653,43,0,6,0.0,2,1,1,7330.59,1,0,France
675,57,0,8,0.0,2,0,1,95463.29,1,0,France
523,32,0,4,0.0,2,1,0,167848.02,0,1,Spain
567,49,1,5,134956.02,1,1,0,93953.84,1,0,Germany
741,39,0,7,143637.58,2,0,1,174227.66,0,1,Spain
456,32,0,9,147506.25,1,1,1,135399.21,0,1,Spain
598,64,1,1,0.0,2,1,0,195635.3,0,1,France
667,43,1,8,190227.46,1,1,0,97508.04,0,1,France
548,32,1,2,172448.77,1,1,0,188083.77,1,0,France
725,41,0,7,113980.21,1,1,1,116704.25,0,1,France
717,53,0,6,0.0,2,0,1,97614.87,0,1,France
594,38,0,4,0.0,2,0,0,186884.04,0,1,France
678,25,0,10,76968.12,2,0,1,131501.72,1,0,Germany
545,38,0,1,88293.13,2,1,1,24302.95,0,1,France
636,48,1,1,170833.46,1,1,0,110510.28,1,0,France
603,44,1,6,108122.39,2,1,0,108488.33,0,1,Germany
435,36,0,4,0.0,1,1,1,197015.2,0,1,France
535,40,0,8,0.0,1,1,1,27689.77,1,0,France
629,45,1,7,129818.39,3,1,0,9217.55,1,0,Germany
722,35,0,2,163943.89,2,1,1,15068.18,1,0,France
561,28,0,7,0.0,2,1,0,7797.01,0,1,France
645,38,0,5,101430.3,2,0,1,4400.32,1,0,France
501,39,0,9,117301.66,1,0,0,182025.95,1,0,France
502,32,0,1,173340.83,1,0,1,122763.95,1,0,Germany
652,42,0,4,0.0,2,1,1,38152.01,1,0,Spain
574,33,0,3,134348.57,1,1,0,63163.99,1,0,France
518,45,0,9,105525.65,2,1,1,73418.29,1,0,France
749,60,1,6,0.0,1,1,0,17978.68,1,0,France
679,43,1,4,0.0,3,1,0,115136.51,1,0,France
565,36,0,6,106192.1,1,1,0,149575.59,0,1,France
643,45,1,4,45144.43,1,1,0,60917.24,1,0,France
515,65,0,7,92113.61,1,1,1,142548.33,0,1,France
521,25,0,7,0.0,2,1,1,157878.67,0,1,France
739,38,0,0,128366.44,1,1,0,12796.43,0,1,Spain
585,42,0,2,0.0,2,1,1,18657.77,0,1,France
733,74,0,3,106545.53,1,1,1,134589.58,0,1,Germany
542,43,0,8,145618.37,1,0,1,10350.74,1,0,France
788,37,0,8,141541.25,1,0,0,66013.27,0,1,Spain
435,32,0,2,57017.06,2,1,1,5907.11,0,1,Germany
577,42,0,9,0.0,1,1,0,74077.91,0,1,France
703,51,1,3,0.0,3,1,1,77294.56,1,0,France
728,35,1,8,125884.95,2,1,0,54359.02,1,0,Germany
728,32,0,5,61825.5,1,1,1,156124.93,0,1,Germany
718,35,0,8,0.0,2,1,0,94820.85,0,1,France
621,40,0,6,0.0,1,1,0,155155.25,1,0,France
523,40,1,2,102967.41,1,1,0,128702.1,1,0,France
657,25,0,2,171770.55,1,1,0,22745.5,0,1,Germany
727,40,1,1,93051.64,2,1,0,71865.31,0,1,Germany
643,36,0,7,161064.64,2,0,1,84294.82,0,1,France
645,48,0,7,90612.34,1,1,1,149139.13,1,0,France
568,28,0,5,145105.64,2,1,0,185489.11,0,1,France
599,58,1,4,0.0,1,0,0,176407.15,0,1,France
672,45,1,9,0.0,1,1,1,92027.69,1,0,France
